,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
28,18074, Big Springs Specialty Care Center,https://freida.ama-assn.org/institution/018074,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"500 St Clair Ave SW, Huntsville, AL 35805"
29,10073, Birmingham Fire and Rescue,https://freida.ama-assn.org/institution/010073,,,,"1808 Seventh Ave N, Birmingham, AL 35203"
30,18083, Black Warrior Physical Therapy,https://freida.ama-assn.org/institution/018083,,,,"100 Rice Mine Rd Loop, Tuscaloosa, AL 35406"
31,10006, Brewton Medical Center,https://freida.ama-assn.org/institution/010006,,,,"1121 Belleville Ave, Brewton, AL 36426"
32,19186, Bridge Adolescent Substance Abuse Program,https://freida.ama-assn.org/institution/019186,,,,"722 Downtowner Loop W, Mobile, AL 36609"
33,10519, Brookwood Baptist Health,https://freida.ama-assn.org/institution/010519,,"['Alabama Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",['Univ of Alabama at Brimingham Marnix E Heersink Sch of Med'],"833 Princeton Ave SW, Birmingham, AL 35211"
34,18023, Brookwood Medical Center,https://freida.ama-assn.org/institution/018023,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"2010 Brookwood Medical Center Dr, Birmingham, AL 35209"
35,19169, Bryan W Whitfield Memorial Hospital,https://freida.ama-assn.org/institution/019169,,,,"105 US Hwy 80 E, Demopolis, AL 36732"
36,17014, Bryce Hospital,https://freida.ama-assn.org/institution/017014,,,,"200 University Blvd, Tuscaloosa, AL 35401"
37,18091, Cahaba Medical Care,https://freida.ama-assn.org/institution/018091,,"['Alabama Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",[],"195 Hospital Dr, Centreville, AL 35042"
38,10502, Callahan Eye Hospital,https://freida.ama-assn.org/institution/010502,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,,"1720 University Blvd, Birmingham, AL 35233"
39,18089, Cancer Surgery of Mobile PC,https://freida.ama-assn.org/institution/018089,,,,"3 Mobile Infirmary Circle, Mobile, AL 36607"
40,19158, Capstone Village,https://freida.ama-assn.org/institution/019158,,,,"601 5th Ave E, Tuscaloosa, AL 35401"
41,18061, Cardiology Associates,https://freida.ama-assn.org/institution/018061,,,,"6701 Airport Blvd, Mobile, AL 36541"
42,10074, Center Point Fire and Rescue,https://freida.ama-assn.org/institution/010074,,,,"2229 Center Point Pkwy, Center Point, AL 35215"
43,10306, Central Alabama Veterans Healthcare System,https://freida.ama-assn.org/institution/010306,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"2400 Hospital Rd, Tuskegee, AL 36083-2407"
44,10497, Children's Hospital of Alabama,https://freida.ama-assn.org/institution/010497,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,,"1600 7th Ave S, Birmingham, AL 35233"
45,18096, Comfort Care Hospice,https://freida.ama-assn.org/institution/018096,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"245 Cahaba Valley Pkwy, Pelham, AL 35124"
46,10511, Cooper Green Mercy Health Services,https://freida.ama-assn.org/institution/010511,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"1515 6th Ave S, Birmingham, AL 35233-1601"
47,10007, Crestwood Medical Center,https://freida.ama-assn.org/institution/010007,,"['Univ of Alabama at Brimingham Marnix E Heersink Sch of Med', 'Edward Via Coll of Osteopathic Med-Auburn']",[],"One Hospital Dr, Huntsville, AL 35801"
48,10098, Crestwood Medical Center Family Medicine Health and Wellness Center,https://freida.ama-assn.org/institution/010098,,,,"1 Hospital Dr SW, Huntsville, AL 35801"
49,19204, DaVita Inc,https://freida.ama-assn.org/institution/019204,,,,"2630 Ave E, Birmingham, AL 35218"
50,10510, DCH Regional Medical Center,https://freida.ama-assn.org/institution/010510,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,,"809 University Blvd E, Tuscaloosa, AL 35403-9990"
51,18021, Department of Health (Jefferson County),https://freida.ama-assn.org/institution/018021,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"1400 6th Ave S, Birmingham, AL 35233"
52,18038, Department of Youth Service (VACCA),https://freida.ama-assn.org/institution/018038,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"8950 Roebuck Blvd, Birmingham, AL 35206"
53,18039, Department of Youth Services (Chalkville),https://freida.ama-assn.org/institution/018039,,,,"5849 Old Springville Rd, Pinson, AL 35126"
54,19191, Dermatology and Laser of Alabama,https://freida.ama-assn.org/institution/019191,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"201 Office Park Dr, Birmingham, AL 35223"
55,18015, Dermatology Associates,https://freida.ama-assn.org/institution/018015,,,,"2100 16th Ave S, Birmingham, AL 35205"
56,18031, Dermatopathology Services PC,https://freida.ama-assn.org/institution/018031,,,,"3918 Montclair Rd, Birmingham, AL 35213"
57,19188, DermLab,https://freida.ama-assn.org/institution/019188,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"3918 Montclair Rd, Birmingham, AL 35213"
58,18070, Diagnostic and Medical Clinic,https://freida.ama-assn.org/institution/018070,,,,"1700 Springhill Ave, Mobile, AL 36604"
59,19193, Drayer Physical Therapy Institute,https://freida.ama-assn.org/institution/019193,,,,"5018 Cahaba River Rd, Birmingham, AL 35243"
60,10017, East Alabama Medical Center,https://freida.ama-assn.org/institution/010017,,Edward Via Coll of Osteopathic Med-Auburn,,"2000 Pepperell Pkwy, Opelika, AL 36801"
61,18059, Eastern Pulmonary and Sleep Medicine,https://freida.ama-assn.org/institution/018059,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"100 Pilot Medical Dr, Birmingham, AL 35235-3412"
62,18071, Fairhaven Retirement Center,https://freida.ama-assn.org/institution/018071,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"1424 Montclair Rd, Birmingham, AL 35210"
63,18027, Family Court of Jefferson County,https://freida.ama-assn.org/institution/018027,,,"['Univ of Alabama at Brimingham Marnix E Heersink Sch of Med', 'Univ of Miami Leonard M Miller Sch of Med']","120 2nd Court N, Birmingham, AL 35204"
64,10010, Felix Morris MD LLC Office,https://freida.ama-assn.org/institution/010010,,,,"416 N Seminary St, Florence, AL 35630"
65,19194, Flowers Hospital,https://freida.ama-assn.org/institution/019194,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,"4370 W Main St, Dothan, AL 36305"
66,19192, Foley Hospital Corporation/South Baldwin Regional Medical Center,https://freida.ama-assn.org/institution/019192,,Alabama Coll of Osteopathic Med,,"1613 N McKenzie St, Foley, AL 36535"
67,19156, Forest Manor Nursing Home,https://freida.ama-assn.org/institution/019156,,,,"2215 32nd St, Northport, AL 35476"
68,10016, Gadsden Regional Medical Center,https://freida.ama-assn.org/institution/010016,,Edward Via Coll of Osteopathic Med-Auburn,,"1007 Goodyear Ave, Gadsden, AL 35903"
69,18028, Glenwood Mental Health Services Inc,https://freida.ama-assn.org/institution/018028,,,,"150 Glenwood Ln, Birmingham, AL 35242"
70,10307, Grandview Medical Center,https://freida.ama-assn.org/institution/010307,,Edward Via Coll of Osteopathic Med-Auburn,,"3690 Grandview Pkwy, Vestavia Hills, AL 35243"
71,19185, Grotting Plastic Surgery,https://freida.ama-assn.org/institution/019185,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"1 Inverness Center Pkwy, Birmingham, AL 35242"
72,10056, Haley Dermatology,https://freida.ama-assn.org/institution/010056,,,,"202 Rock Creek Pkwy, Fairhope, AL 36532"
73,10057, Heart Group of the Eastern Shore,https://freida.ama-assn.org/institution/010057,,,,"150 S Ingleside St, Fairhope, AL 36532"
74,18097, Hospice Advantage,https://freida.ama-assn.org/institution/018097,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"2435 Avenue S, Birmingham, AL 35218"
75,19176, Hospice of West Alabama,https://freida.ama-assn.org/institution/019176,,,,"3851 Loop Rd, Tuscaloosa, AL 35404"
76,10507, Huntsville Hospital,https://freida.ama-assn.org/institution/010507,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,,"101 Sivley Rd, Huntsville, AL 35801-9990"
77,18093, Indian Rivers Community Mental Health Center,https://freida.ama-assn.org/institution/018093,,,,"3701 Loop Rd 39, Tuscaloosa, AL 35404"
78,18010, Infirmary West,https://freida.ama-assn.org/institution/018010,,,,"5600 Girby Rd, Mobile, AL 36693-3398"
79,10012, Internal Medicine Residency Clinic at NAMC,https://freida.ama-assn.org/institution/010012,,,,"1701 Veterans Dr, Florence, AL 35630"
80,10079, J Paul Jones Hospital,https://freida.ama-assn.org/institution/010079,,,,"317 McWilliams Ave, Camden, AL 36726"
81,18053, Jack Hughston Memorial Hospital,https://freida.ama-assn.org/institution/018053,,"['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Edward Via Coll of Osteopathic Med-Auburn']",[],"4401 Riverchase Dr, Phenix City, AL 36867"
82,18019, Jackson Hospital,https://freida.ama-assn.org/institution/018019,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"1725 Pine St, Montgomery, AL 36106"
83,18029, Jefferson County Board of Education,https://freida.ama-assn.org/institution/018029,,,,"2100 18th St S, Birmingham, AL 35209"
84,10531, Jefferson County Coroner/Medical Examiner's Office,https://freida.ama-assn.org/institution/010531,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"1515 6th Ave S, Birmingham, AL 35233"
85,10075, Jemison Fire and Rescue,https://freida.ama-assn.org/institution/010075,,,,"191 Main St, Jemison, AL 35085"
86,19177, Journey Hospice,https://freida.ama-assn.org/institution/019177,,,,"4128 Crosshaven Dr, Vestavia, AL 35243"
87,18043, Kirklin Clinic,https://freida.ama-assn.org/institution/018043,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,,"2000 6th Ave S, Birmingham, AL 35233"
88,19201, Lemak Sports Medicine & Orthopedics,https://freida.ama-assn.org/institution/019201,,,,"720 Montclair Rd, Birmingham, AL 35213"
89,18044, Lemoyne Child and Adolescent Outpatient Clinic,https://freida.ama-assn.org/institution/018044,,,,"501 Bishop Ln N, Mobile, AL 36608"
90,19164, Life Choice Hospice,https://freida.ama-assn.org/institution/019164,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"601 Beacon Pkwy, Birmingham, AL 35209"
91,19178, Mary Harper Center,https://freida.ama-assn.org/institution/019178,,,,"200 University Blvd, Tuscaloosa, AL 35402"
92,10047, Mitchell-Hollingworth Nursing & Rehabilitation Center,https://freida.ama-assn.org/institution/010047,,,,"805 Flagg Cir, Florence, AL 35630"
93,19152, Mobile County Public Schools-Outpatient Consultation,https://freida.ama-assn.org/institution/019152,,,,"1 Magnum Pass, Mobile, AL 36618"
94,18088, Mobile Heart Specialists PC,https://freida.ama-assn.org/institution/018088,,,,"6701 Airport Blvd, Mobile, AL 36608"
95,10508, Mobile Infirmary Medical Center,https://freida.ama-assn.org/institution/010508,Univ of South Alabama Coll of Med,,,"5 Mobile Infirmary Circle, Mobile, AL 36652"
96,10310, Montgomery Regional Medical Center,https://freida.ama-assn.org/institution/010310,,,,"301 S Ripley St, Montgomery, AL 36104"
97,10049, Morphy Ambulatory Continuity Clinic,https://freida.ama-assn.org/institution/010049,,,,"750 Morphy Ave, Fairhope, AL 36532"
98,10052, Nephrology Associates,https://freida.ama-assn.org/institution/010052,,,,"917A Plantation Ave, Fairhope, AL 36532"
99,18047, New Beacon Hospice Inc,https://freida.ama-assn.org/institution/018047,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"2550 Acton Rd, Birmingham, AL 35243"
100,19200, North Alabama Medical Center,https://freida.ama-assn.org/institution/019200,,Alabama Coll of Osteopathic Med,,"1701 Veterans Dr, Florence, AL 35630"
101,10011, North Alabama Neuroservices LLC,https://freida.ama-assn.org/institution/010011,,,,"2129 Helton Dr, Florence, AL 35630"
102,10050, North Baldwin Infirmary,https://freida.ama-assn.org/institution/010050,,,,"1815 Hand Ave, Bay Minette, AL 36507"
103,10517, Northeast Alabama Regional Medical Center,https://freida.ama-assn.org/institution/010517,,,,"400 E Tenth St, Anniston, AL 36202"
104,10015, Northwest Alabama Cancer Center PC,https://freida.ama-assn.org/institution/010015,,,,"302 W Dr Hicks Blvd, Florence, AL 35630"
105,18033, Norwood Clinic,https://freida.ama-assn.org/institution/018033,,,,"1528 Carraway Blvd, Birmingham, AL 35234"
106,18087, Occupational Safety & Health Administration (Mobile Office),https://freida.ama-assn.org/institution/018087,,,,"1141 Montlimar Dr, Mobile, AL 36609"
107,18048, Odyssey Hospice a Gentiva Company,https://freida.ama-assn.org/institution/018048,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"2000B S Bridge Pkwy, Birmingham, AL 35209"
108,18073, Orthopaedic Group PC,https://freida.ama-assn.org/institution/018073,,,,"6144 Airport Blvd, Mobile, AL 36608"
109,18060, Pediatric and Adult Asthma & Allergy PC,https://freida.ama-assn.org/institution/018060,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"2908 Central Ave, Birmingham, AL 35209"
110,19182, Pickens County Medical Senior Care,https://freida.ama-assn.org/institution/019182,,,,"241 Robert K Wilson Dr, Carrollton, AL 35447"
111,19174, Pickens County Primary Care,https://freida.ama-assn.org/institution/019174,,,,"108 4th Ave SW, Reform, AL 35481"
112,19155, Prattville Baptist Hospital,https://freida.ama-assn.org/institution/019155,,,,"125 S Memorial St, Prattville, AL 36067"
113,19195, PrimeCare of Dothan,https://freida.ama-assn.org/institution/019195,,,,"4126 W Main St, Dothan, AL 36305"
114,10187, Princeton Baptist Medical Center,https://freida.ama-assn.org/institution/010187,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"701 Princeton Ave SW, Birmingham, AL 35211"
115,18016, Providence Hospital (Mobile),https://freida.ama-assn.org/institution/018016,Univ of South Alabama Coll of Med,,,"6801 Airport Blvd, Mobile, AL 36608"
116,19172, Psychiatry South,https://freida.ama-assn.org/institution/019172,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"3000 Southlake Pkwy, Birmingham, AL 35244"
117,10076, Regional Air-Medical Services,https://freida.ama-assn.org/institution/010076,,,,"3925 Old Birmingham Hwy, Jasper, AL 35501"
118,19197, Russell Medical Center,https://freida.ama-assn.org/institution/019197,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"3316 US-280, Alexander City, AL 35010"
119,10530, Searcy State Hospital,https://freida.ama-assn.org/institution/010530,,,,"PO Box 1001, Mount Vernon, AL 36560"
120,19173, Shelby Baptist Medical Center,https://freida.ama-assn.org/institution/019173,,,,"1000 1st St N, Alabaster, AL 35007"
121,10013, Shoals Kidney and Hypertension Center,https://freida.ama-assn.org/institution/010013,,,,"422 E Dr Hicks Blvd, Florence, AL 35634"
122,19154, Skin Diagnostic Group PC,https://freida.ama-assn.org/institution/019154,,,,"3512 Ole Montgomery Hwy, Homewood, AL 35209"
123,18034, Skin Pathology Associates,https://freida.ama-assn.org/institution/018034,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"3550 Independence Dr, Birmingham, AL 35209"
124,18040, Sleep Disorder Center of Alabama,https://freida.ama-assn.org/institution/018040,,,,"790 Montclair Rd, Birmingham, AL 35213"
125,19187, Southeast Health,https://freida.ama-assn.org/institution/019187,,['Alabama Coll of Osteopathic Med'],['Georgia Campus-Philadelphia Coll of Osteopathic Med'],"1108 Ross Clark Circle, Dothan, AL 36301"
126,19196, Southern Bone and Joint Specialists,https://freida.ama-assn.org/institution/019196,,,,"1500 Ross Clark Circle, Dothan, AL 36301"
127,10053, Southern Orthopedic Surgeons,https://freida.ama-assn.org/institution/010053,,,,"454 Taylor Rd, Montgomery, AL 36117"
128,18017, Springhill Memorial Hospital,https://freida.ama-assn.org/institution/018017,,,Univ of South Alabama Coll of Med,"3719 Dauphin St, Mobile, AL 36608"
129,18052, St Martin's at the Pines,https://freida.ama-assn.org/institution/018052,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"4941 Montevallo Rd, Birmingham, AL 35210"
130,10196, St Vincent's Birmingham,https://freida.ama-assn.org/institution/010196,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,"810 St Vincent's Dr, Birmingham, AL 35202-2407"
131,10515, St Vincent's East,https://freida.ama-assn.org/institution/010515,['Univ of Alabama at Brimingham Marnix E Heersink Sch of Med'],['Alabama Coll of Osteopathic Med'],[],"50 Medical Park Dr, Birmingham, AL 35235-9990"
132,18062, Surgical Dermatology Group,https://freida.ama-assn.org/institution/018062,,,,"2000 Stonegate Trail, Birmingham, AL 35242"
133,18077, Surgical Dermatology Group (Huntsville),https://freida.ama-assn.org/institution/018077,,,,"4810 Whitesport Circle SW, Huntsville, AL 35801"
134,18063, Surgical Dermatology Group (Montgomery),https://freida.ama-assn.org/institution/018063,,,,"1722 Pine St, Montgomery, AL 36106"
135,18014, Taylor Hardin Secure Medical Facility,https://freida.ama-assn.org/institution/018014,,,,"1301 Jack Warner Blvd NE, Tuscaloosa, AL 35406"
136,10008, Tennessee River Dermatology,https://freida.ama-assn.org/institution/010008,,,,"2471 Helton Dr, Florence, AL 35630"
137,10014, Tennessee Valley Gastroenterology,https://freida.ama-assn.org/institution/010014,,,,"416 N Seminary St, Florence, AL 35630"
138,18020, Thomas Hospital,https://freida.ama-assn.org/institution/018020,,"['Alabama Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med']",['Univ of South Alabama Coll of Med'],"750 Morphy Ave, Fairhope, AL 36532"
139,17003, UAB Hospital Highlands,https://freida.ama-assn.org/institution/017003,,,,"1201 11th Ave S, Birmingham, AL 35205-0605"
140,19170, UAB Medical West,https://freida.ama-assn.org/institution/019170,,,,"995 9th Ave SW, Bessemer, AL 35022"
141,19150, United States Army School of Aviation Medicine,https://freida.ama-assn.org/institution/019150,,,,"301 Dustoff Ave, Fort Rucker, AL 36362"
142,18008, University of Alabama at Birmingham School of Public Health,https://freida.ama-assn.org/institution/018008,,,,"720 S 20th St, Birmingham, AL 35294-0008"
143,18086, University of Alabama Athletics Department,https://freida.ama-assn.org/institution/018086,,,,"323 Paul W Bryant Dr, Tuscaloosa, AL 35401"
144,10498, University of Alabama Hospital,https://freida.ama-assn.org/institution/010498,['Univ of Alabama at Brimingham Marnix E Heersink Sch of Med'],,"['Univ of California Davis Sch of Med', 'Univ of South Alabama Coll of Med']","619 19th St S, Birmingham, AL 35249-6505"
145,10527, University of Alabama School of Medicine,https://freida.ama-assn.org/institution/010527,['Univ of Alabama at Brimingham Marnix E Heersink Sch of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",[],"1813 Sixth Ave S, Birmingham, AL 35294-3293"
146,10523, University of Alabama School of Public Health,https://freida.ama-assn.org/institution/010523,,,,"PO Box 870377, Tuscaloosa, AL 35487-0377"
147,18057, University of Alabama Sports Medicine Clinic,https://freida.ama-assn.org/institution/018057,,West Virginia Sch of Osteopathic Med,,"850 5th Ave E, Tuscaloosa, AL 35401"
148,18025, University of Alabama-Tuscaloosa,https://freida.ama-assn.org/institution/018025,,,,"850 5th Ave E, Tuscaloosa, AL 35401"
149,18084, University Orthopedic Clinic,https://freida.ama-assn.org/institution/018084,,,,"305 Paul W Bryant Dr, Tuscaloosa, AL 35401"
150,19166, US Army Aeromedical Activity,https://freida.ama-assn.org/institution/019166,,,,"Andrews Ave, Fort Rucker, AL 36362"
151,18035, US Army Aeromedical Center,https://freida.ama-assn.org/institution/018035,,,,"301 Andrews Ave, Fort Rucker, AL 36362"
152,18076, USA Center for Lung Biology,https://freida.ama-assn.org/institution/018076,,,,"307 N University Blvd, Mobile, AL 36688"
153,19151, USA Department of Psychiatry,https://freida.ama-assn.org/institution/019151,,,,"501 Bishop Ln N, Mobile, AL 36608"
154,10406, USA Health,https://freida.ama-assn.org/institution/010406,,['West Virginia Sch of Osteopathic Med'],['Univ of South Alabama Coll of Med'],"2451 USA Medical Center Dr, Mobile, AL 36617-2293"
155,18011, USA Health Children's and Women's Hospital,https://freida.ama-assn.org/institution/018011,Univ of South Alabama Coll of Med,,,"1700 Center St, Mobile, AL 36604-3391"
156,18013, USA Health University Hospital,https://freida.ama-assn.org/institution/018013,Univ of South Alabama Coll of Med,,,"2451 Fillingim St, Mobile, AL 36617-2293"
157,18081, USA Mitchell Cancer Institute,https://freida.ama-assn.org/institution/018081,Univ of South Alabama Coll of Med,,,"1660 Springhill Ave, Mobile, AL 36604"
158,10033, USA Mobile Diagnostic Center-University Commons,https://freida.ama-assn.org/institution/010033,,,,"75 E University Blvd, Mobile, AL 36608"
159,10004, USA Strada Patient Care Center,https://freida.ama-assn.org/institution/010004,,,,"1601 Center St, Mobile, AL 36604"
160,18080, VA Outpatient Clinic,https://freida.ama-assn.org/institution/018080,,,,"1504 Springhill Ave, Mobile, AL 36604"
161,10512, Vaughan Regional Medical Center,https://freida.ama-assn.org/institution/010512,['Lincoln Memorial Univ DeBusk Coll of Osteopathic Med'],['Alabama Coll of Osteopathic Med'],['Univ of Alabama at Brimingham Marnix E Heersink Sch of Med'],"1015 Medical Center Pkwy, Selma, AL 36701"
162,10500, Veterans Affairs Medical Center (Birmingham),https://freida.ama-assn.org/institution/010500,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,,,"700 S 19th St, Birmingham, AL 35233"
163,18079, Vitas Innovative Hospice-Bessemer,https://freida.ama-assn.org/institution/018079,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"1088 9th Ave SW, Bessemer, AL 35022"
164,18056, West Alabama Family Practice and Sports Medicine,https://freida.ama-assn.org/institution/018056,,,,"100 Rice Mine Rd Loop, Tuscaloosa, AL 35406"
165,10005, West Mobile Medical Group,https://freida.ama-assn.org/institution/010005,,,,"610 Providence Dr E, Mobile, AL 36695"
166,18075, Whitesburg Gardens Health Care Center,https://freida.ama-assn.org/institution/018075,,,,"105 Teakwood Dr, Huntsville, AL 35801"
167,19167, Windsor House,https://freida.ama-assn.org/institution/019167,,,Univ of Alabama at Brimingham Marnix E Heersink Sch of Med,"4411 McAllister Dr SW, Huntsville, AL 35805"
