,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
15,90005, Delaware Eye Care Center,https://freida.ama-assn.org/institution/090005,,,,"833 S Governors Ave, Dover, DE 19904"
16,90022, Delaware Hospice,https://freida.ama-assn.org/institution/090022,,,,"16 Polly Drummond Shopping Center, Newark, DE 19711"
17,90021, DSAMH Bridge Clinic New Castle,https://freida.ama-assn.org/institution/090021,,,,"14 Central Ave, New Castle, DE 19720"
18,98017, Fresenius Brandywine Home Therapies,https://freida.ama-assn.org/institution/098017,,,,"4923 Ogletown Stanton Rd, Newark, DE 19713"
19,98014, Fresenius Medical Care (Wilmington),https://freida.ama-assn.org/institution/098014,,,,"701 N Clayton St, Wilmington, DE 19806"
20,90008, Infusion Solutions of Delaware LLD-Dover Office,https://freida.ama-assn.org/institution/090008,,,,"1100 Forrest Ave, Dover, DE 19904"
21,98086, Kent Sussex Counseling Services,https://freida.ama-assn.org/institution/098086,,,,"20728 Dupont Blvd, Georgetown, DE 19947"
22,90006, Kids and Teens Pediatrics,https://freida.ama-assn.org/institution/090006,,,,"125 Greentree Dr, Dover, DE 19904"
23,98009, Mid Atlantic Pain Institute PA,https://freida.ama-assn.org/institution/098009,,,,"139 E Chestnut Hill Rd, Newark, DE 19713"
24,98010, Milton & Hattie Kutz Home Inc,https://freida.ama-assn.org/institution/098010,,,,"704 River Rd, Wilmington, DE 19809"
25,98022, Morgan Kalman Clinic,https://freida.ama-assn.org/institution/098022,,,,"2501 Silverside Rd, Wilmington, DE 19810"
26,90340, Nemours Children's Health Wilmington,https://freida.ama-assn.org/institution/090340,"['Sidney Kimmel Med Coll at Thomas Jefferson Univ', 'Lewis Katz Sch of Med at Temple Univ']","['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']","['Icahn Sch of Med at Mount Sinai', 'Drexel Univ Coll of Med', 'Philadelphia Coll of Osteopathic Med']","1600 Rockland Rd, Wilmington, DE 19899-0269"
27,98013, Nephrology Associates PA,https://freida.ama-assn.org/institution/098013,,,,"4923 Ogletown-Stanton Rd, Newark, DE 19713"
28,90018, Norman Broudy MD & Associates,https://freida.ama-assn.org/institution/090018,,,,"825 Washington St, Wilmington, DE 19801"
29,98007, Office of the Chief Medical Examiner (OCME),https://freida.ama-assn.org/institution/098007,,,Raymond and Ruth Perelman Sch of Med at the Univ of Pennsylvania,"701 N Clayton St, Wilmington, DE 19805"
30,98083, Planned Parenthood of Delaware Inc,https://freida.ama-assn.org/institution/098083,,,,"140 E Delaware Ave, Newark, DE 19711"
31,90011, Psychiatry & Neurology,https://freida.ama-assn.org/institution/090011,,,,"1901 N Dupont Hwy, New Castle, DE 19720"
32,90015, Psychiatry Delaware LLC,https://freida.ama-assn.org/institution/090015,,,,"5700 Kirkwood Hwy, Wilmington, DE 19808"
33,90010, RI International-Restart Newark,https://freida.ama-assn.org/institution/090010,,,,"659 E Chestnut Hill Rd, Newark, DE 19713"
34,98012, Rockford Center,https://freida.ama-assn.org/institution/098012,,,,"100 Rockford Dr, Newark, DE 19793"
35,98021, Roxana Cannon Arsht Surgicenter,https://freida.ama-assn.org/institution/098021,,,,"625 W 12th St, Wilmington, DE 19801"
36,90024, Seasons Hospice and Palliative Care Facility,https://freida.ama-assn.org/institution/090024,,,,"220 Continental Dr, Newark, DE 19713"
37,90014, Serene Minds LLC,https://freida.ama-assn.org/institution/090014,,,,"410 Foulk, Wilmington, DE 19803"
38,98006, Silver Lake Treatment Consortium,https://freida.ama-assn.org/institution/098006,,,,"493 E Main St, Middletown, DE 19709"
39,90709, St Francis Hospital,https://freida.ama-assn.org/institution/090709,['Philadelphia Coll of Osteopathic Med'],"['Lewis Katz Sch of Med at Temple Univ', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"701 N Clayton St, Wilmington, DE 19805"
40,98003, Terry Children's Psychiatric Center,https://freida.ama-assn.org/institution/098003,,,,"10 Central Ave, New Castle, DE 19720"
41,98087, Thresholds Inc,https://freida.ama-assn.org/institution/098087,,,,"20505 Dupont Blvd, Georgetown, DE 19947"
42,90013, TidalHealth Nanticoke,https://freida.ama-assn.org/institution/090013,,,,"801 Middleford Rd, Seaford, DE 19973"
43,98016, University of Delaware-Student Health Center,https://freida.ama-assn.org/institution/098016,,,,"282 S College Ave, Newark, DE 19711"
44,98002, Veterans Affairs Medical Center (Elsmere),https://freida.ama-assn.org/institution/098002,,,,"1601 Kirkwood Hwy, Elsmere, DE 19805"
45,90462, Veterans Affairs Medical Center (Wilmington),https://freida.ama-assn.org/institution/090462,['Sidney Kimmel Med Coll at Thomas Jefferson Univ'],,['Lewis Katz Sch of Med at Temple Univ'],"1601 Kirkwood Hwy, Wilmington, DE 19805"
46,98011, West Side Health,https://freida.ama-assn.org/institution/098011,,,,"1020 Forrest Ave, Dover, DE 19901"
