,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
12,249514, Boston Ballett Ambulatory Clinic,https://freida.ama-assn.org/institution/249514,,,,"19 Clarendon St, Boston, MA 02116"
13,248147, Boston Center for Ambulatory Surgery,https://freida.ama-assn.org/institution/248147,,,Univ of Massachusetts T H Chan Sch of Med,"170 Commonwealth Ave, Boston, MA 02116"
14,240152, Boston Children's Hospital,https://freida.ama-assn.org/institution/240152,"['Harvard Med Sch', 'Boston Univ Sch of Med']","['Univ of New England Coll of Osteopathic Med', 'Univ of Massachusetts T H Chan Sch of Med']","['Geisel Sch of Med at Dartmouth', 'State Univ of New York Upstate Med Univ Coll of Med', 'Duke Univ Sch of Med', 'David Geffen Sch of Med at UCLA']","300 Longwood Ave, Boston, MA 02115-5737"
15,240434, Boston City Hospital,https://freida.ama-assn.org/institution/240434,,,,"818 Harrison Ave, Boston, MA 02118"
16,240005, Boston Health Care for the Homeless,https://freida.ama-assn.org/institution/240005,['Univ of Massachusetts T H Chan Sch of Med'],,['Boston Univ Sch of Med'],"780 Albany St, Boston, MA 02118"
17,248098, Boston Juvenile Court Clinic,https://freida.ama-assn.org/institution/248098,,,Univ of Massachusetts T H Chan Sch of Med,"24 New Chardon St, Boston, MA 02114"
18,249524, Boston MedFlight,https://freida.ama-assn.org/institution/249524,,,Boston Univ Sch of Med,"1727 Robins, Bedford, MA 01730"
19,248106, Boston Outpatient Surgical Suites,https://freida.ama-assn.org/institution/248106,,,,"840 Winter St, Waltham, MA 02451"
20,248071, Boston Public Health Commission,https://freida.ama-assn.org/institution/248071,,,Boston Univ Sch of Med,"1010 Massachusetts Ave, Boston, MA 02118"
21,248111, Boston University Athletic Department,https://freida.ama-assn.org/institution/248111,,,Boston Univ Sch of Med,"285 Babcock St, Boston, MA 02215"
22,248077, Boston University Medical Center,https://freida.ama-assn.org/institution/248077,['Boston Univ Sch of Med'],['Univ of New England Coll of Osteopathic Med'],,"One Boston Medical Center Pl, Boston, MA 02118-2393"
23,240186, Boston University Medical Center-University Hospital,https://freida.ama-assn.org/institution/240186,,,,"88 E Newton St, Boston, MA 02118-2393"
24,248026, Boston University School of Medicine,https://freida.ama-assn.org/institution/248026,,,,"80 E Concord St, Boston, MA 02118-2394"
25,240449, Boston University School of Public Health,https://freida.ama-assn.org/institution/240449,,,Boston Univ Sch of Med,"80 E Concord St, Boston, MA 02118"
26,248110, Boston University Student Health Center,https://freida.ama-assn.org/institution/248110,,,Boston Univ Sch of Med,"881 Commonwealth Ave, Boston, MA 02115"
27,240172, Boston VA Healthcare System (Brockton-West Roxbury),https://freida.ama-assn.org/institution/240172,['Harvard Med Sch'],['Univ of New England Coll of Osteopathic Med'],['Boston Univ Sch of Med'],"940 Belmont St, Brockton, MA 02401"
28,248094, Bournewood Hospital,https://freida.ama-assn.org/institution/248094,Boston Univ Sch of Med,,,"300 South St, Brookline, MA 02467-3694"
29,248070, Braintree Hospital,https://freida.ama-assn.org/institution/248070,,Boston Univ Sch of Med,,"250 Pond St, Braintree, MA 02184"
30,247010, Bridgewater State Hospital,https://freida.ama-assn.org/institution/247010,,,Univ of Massachusetts T H Chan Sch of Med,"20 Administration Rd, Bridgewater, MA 02324"
31,248108, Brien Center for Mental Health,https://freida.ama-assn.org/institution/248108,,,,"333 East St, Pittsfield, MA 01021"
32,240438, Brigham and Women's Hospital,https://freida.ama-assn.org/institution/240438,['Harvard Med Sch'],"['Univ of New England Coll of Osteopathic Med', 'Univ of Massachusetts T H Chan Sch of Med', 'San Juan Bautista Sch of Med', 'Univ of North Carolina Sch of Med', 'Univ of Washington Sch of Med']","['Boston Univ Sch of Med', 'Mayo Clinic Alix Sch of Med', 'State Univ of New York Upstate Med Univ Coll of Med']","75 Francis St, Boston, MA 02115"
33,249506, Brigham and Women's Mohs and Dermatologic Surgery Center,https://freida.ama-assn.org/institution/249506,,,,"1153 Centre St, Boston, MA 02130"
34,240225, Brockton Hospital,https://freida.ama-assn.org/institution/240225,,,,"680 Centre St, Brockton, MA 02402-3395"
35,248083, Brockton Multiservice Center,https://freida.ama-assn.org/institution/248083,,,Univ of Massachusetts T H Chan Sch of Med,"165 Quincy St, Brockton, MA 02302"
36,249540, Brockton Neighborhood Health Center,https://freida.ama-assn.org/institution/249540,,,,"63 Main St, Brockton, MA 02301"
37,248093, Cambridge Court Clinic,https://freida.ama-assn.org/institution/248093,,,"['Univ of Massachusetts T H Chan Sch of Med', 'Boston Univ Sch of Med']","40 Thorndike St, Cambridge, MA 02141"
38,240367, Cambridge Health Alliance,https://freida.ama-assn.org/institution/240367,['Harvard Med Sch'],"['Univ of New England Coll of Osteopathic Med', 'Tufts Univ Sch of Med', 'George Washington Univ Sch of Med and Health Sci']",,"1493 Cambridge St, Cambridge, MA 02139"
39,240743, Cambridge Youth Guidance Center,https://freida.ama-assn.org/institution/240743,,,,"5 Sacramento St, Cambridge, MA 02138"
40,249512, Care Dimensions,https://freida.ama-assn.org/institution/249512,,,,"75 Sylvan St, Danvers, MA 01923"
41,248113, Caris Dx,https://freida.ama-assn.org/institution/248113,,,,"320 Needham St, Newton, MA 02464"
42,248134, Carson Center for Human Services (Westfield),https://freida.ama-assn.org/institution/248134,,,,"20 Broad St, Westfield, MA 01085"
43,248075, Center for Community Responsive Care Inc,https://freida.ama-assn.org/institution/248075,,,,"11 Kent St, Brookline, MA 02445"
44,248129, Central Massachusetts Magnetic Imaging Center Inc,https://freida.ama-assn.org/institution/248129,,,,"367 Plantation St, Worcester, MA 01655"
45,248105, Central Street Health Center,https://freida.ama-assn.org/institution/248105,,,,"26 Central St, Somerville, MA 01243"
46,248145, Chandler Pediatrics,https://freida.ama-assn.org/institution/248145,,,Univ of Massachusetts T H Chan Sch of Med,"421 Chandler St, Worcester, MA 01602"
47,248146, Child and Family Forensics Center,https://freida.ama-assn.org/institution/248146,,,,"306 Belmont St, Worcester, MA 01604"
48,249545, Children's Community Support Collaborative Home,https://freida.ama-assn.org/institution/249545,,,,"10 Guest St, Boston, MA 02135"
49,249502, Clinical Microbiology Laboratory (Massachusetts General),https://freida.ama-assn.org/institution/249502,,,,"55 Fruit St, Boston, MA 02114"
50,248128, Community Healthlink,https://freida.ama-assn.org/institution/248128,Univ of Massachusetts T H Chan Sch of Med,,,"72 Jaques Ave, Worcester, MA 01610"
51,249533, Cuttyhunk Volunteer Fire and Rescue,https://freida.ama-assn.org/institution/249533,,,,
52,240726, Dana-Farber Cancer Institute,https://freida.ama-assn.org/institution/240726,,['Harvard Med Sch'],"['Boston Univ Sch of Med', 'Univ of Connecticut Sch of Med']","44 Binney St, Boston, MA 02115"
53,248150, DaVita Healthcare of Massachusetts Inc,https://freida.ama-assn.org/institution/248150,,,Boston Univ Sch of Med,"660 Harrison Ave, Boston, MA 02118"
54,240262, Deaconess Hospital,https://freida.ama-assn.org/institution/240262,,,,"One Deaconess Rd, Boston, MA 02215-5399"
55,248092, Department of Public Health (Worcester),https://freida.ama-assn.org/institution/248092,,,,"25 Meade St, Worcester, MA 01602"
56,249510, Dermatology Associates of Winchester,https://freida.ama-assn.org/institution/249510,,,,"955 Main St, Winchester, MA 01890"
57,240007, Dimock Center,https://freida.ama-assn.org/institution/240007,,,Boston Univ Sch of Med,"55 Dimock St, Boston, MA 02119"
58,249538, Dodge Park Rest Home,https://freida.ama-assn.org/institution/249538,,,Univ of Massachusetts T H Chan Sch of Med,"101 Randolph Rd, Worcester, MA 01606"
59,240443, Edith Nourse Rogers Memorial Veterans Hospital (Bedford),https://freida.ama-assn.org/institution/240443,['Boston Univ Sch of Med'],,['Univ of Massachusetts T H Chan Sch of Med'],"200 Springs Rd, Bedford, MA 01730"
60,248101, Edward M Kennedy Community Health Center,https://freida.ama-assn.org/institution/248101,Univ of Massachusetts T H Chan Sch of Med,,,"2000 Century Dr, Worcester, MA 01606"
61,248143, Elder Service Plan of the North Shore,https://freida.ama-assn.org/institution/248143,,,,"37 Friend St, Lynn, MA 01902"
62,248079, Encompass Health Rehabilitation Hospital of New England,https://freida.ama-assn.org/institution/248079,,,,"2 Rehabilitation Way, Woburn, MA 01801-6098"
63,240757, Erich Lindemann Mental Health Center,https://freida.ama-assn.org/institution/240757,,,,"25 Staniford St, Boston, MA 02114"
64,247085, Fairlawn Rehabilitation Hospital,https://freida.ama-assn.org/institution/247085,,,Univ of Massachusetts T H Chan Sch of Med,"189 May St, Worcester, MA 01602"
65,248089, Fallon Clinic,https://freida.ama-assn.org/institution/248089,,,,"100 Central St, Worcester, MA 01608"
66,240472, Faulkner Hospital,https://freida.ama-assn.org/institution/240472,['Harvard Med Sch'],['Tufts Univ Sch of Med'],,"1153 Centre St, Boston, MA 02130"
67,240482, Franciscan Childrens Hospital and Rehabilitation Center,https://freida.ama-assn.org/institution/240482,,Boston Univ Sch of Med,,"30 Warren St, Brighton, MA 02135"
68,248014, Good Samaritan Medical Center-Cushing Campus,https://freida.ama-assn.org/institution/248014,,['Tufts Univ Sch of Med'],['Boston Univ Sch of Med'],"235 N Pearl St, Brockton, MA 02301"
69,249552, Good Shepherd Community Care,https://freida.ama-assn.org/institution/249552,,,,"900 Wells Ave, Newton, MA 02459"
70,249523, Granite Medical Group,https://freida.ama-assn.org/institution/249523,,,Boston Univ Sch of Med,"300 Crown Colony Dr, Quincy, MA 02169"
71,248072, Greater Lawrence Family Health Center Inc,https://freida.ama-assn.org/institution/248072,"['Univ of Massachusetts T H Chan Sch of Med', 'Geisel Sch of Med at Dartmouth']","['Univ of New England Coll of Osteopathic Med', 'Midwestern Univ Arizona Coll of Osteopathic Med']",,"34 Haverhill St, Lawrence, MA 01841-2884"
72,248116, Hallmark Health Melrose-Wakefield Hospital,https://freida.ama-assn.org/institution/248116,,,,"585 Lebanon St, Melrose, MA 02176"
73,248078, Hallmark Health System,https://freida.ama-assn.org/institution/248078,,,,"170 Governors Ave, Medford, MA 02155"
74,240188, Hallmark Health System/Malden Hospital,https://freida.ama-assn.org/institution/240188,,,,"100 Hospital Rd, Malden, MA 02148-3591"
75,248107, Harbor Health Services Inc,https://freida.ama-assn.org/institution/248107,,Boston Univ Sch of Med,,"398 Neponset Ave, Dorchester, MA 02122"
76,249546, Harvard Medical School Department of Bioinformatics,https://freida.ama-assn.org/institution/249546,,,,"25 Shattuck St, Boston, MA 02115"
77,240510, Harvard Pilgrim Health Care,https://freida.ama-assn.org/institution/240510,,,,"2 Fenway Plaza, Boston, MA 02215"
78,240124, Harvard School of Public Health,https://freida.ama-assn.org/institution/240124,,,,"677 Huntington Ave, Boston, MA 02115"
79,248121, Harvard School of Public Health Occupational Medicine Physician Activities,https://freida.ama-assn.org/institution/248121,,,,"677 Huntington Ave, Boston, MA 02115"
80,248081, Harvard University Health Services,https://freida.ama-assn.org/institution/248081,,,,"75 Mt Auburn St, Cambridge, MA 02138"
81,249517, Harvard Vanguard Medical Associates,https://freida.ama-assn.org/institution/249517,,,,"133 Brookline, Boston, MA 02215"
82,240366, Health Alliance Hospital-Leominster,https://freida.ama-assn.org/institution/240366,Univ of Massachusetts T H Chan Sch of Med,,,"60 Hospital Rd, Leominster, MA 01420"
83,248086, Health Alliance-Clinton Hospital,https://freida.ama-assn.org/institution/248086,,Univ of Massachusetts T H Chan Sch of Med,,"201 Highland St, Clinton, MA 01510"
84,248117, Hearth-Ending Elder Homelessness,https://freida.ama-assn.org/institution/248117,,,,"1640 Washington St, Boston, MA 02118"
85,248100, Hebrew Rehabilitation Center,https://freida.ama-assn.org/institution/248100,,,,"1200 Centre St, Boston, MA 02131"
86,249530, Helping Children with Challenges,https://freida.ama-assn.org/institution/249530,,,,"21 Worthen Rd, Lexington, MA 02421"
87,240006, High Point Treatment Center,https://freida.ama-assn.org/institution/240006,,,,"52 Oak St, Middleborough, MA 02346"
88,249556, Holy Family Hospital,https://freida.ama-assn.org/institution/249556,,,,"70 East St, Methuen, MA 01844"
89,249520, Integrated Genetics,https://freida.ama-assn.org/institution/249520,,,Univ of Connecticut Sch of Med,"3400 Computer Dr, Westborough, MA 01581"
90,240753, Jewish Memorial Hospital,https://freida.ama-assn.org/institution/240753,,,,"59 Townsend St, Boston, MA 02119"
91,248084, John C Corrigan Mental Health Center,https://freida.ama-assn.org/institution/248084,,,Univ of Massachusetts T H Chan Sch of Med,"49 Hillside Ave, Fall River, MA 02720"
92,240523, Joint Center for Radiation Therapy,https://freida.ama-assn.org/institution/240523,,,,"44 Binney St, Boston, MA 02115"
93,248034, Joslin Diabetes Center,https://freida.ama-assn.org/institution/248034,,,Harvard Med Sch,"One Joslin Pl, Boston, MA 02215"
94,240212, Judge Baker Guidance Center,https://freida.ama-assn.org/institution/240212,,,,"295 Longwood Ave, Boston, MA 02115"
95,248138, Juvenile Justice Residential Unit at Butler,https://freida.ama-assn.org/institution/248138,,,Univ of Massachusetts T H Chan Sch of Med,"288 Lyman St, Westboro, MA 01581"
96,249515, Kindred Hospital Boston,https://freida.ama-assn.org/institution/249515,,,,"1515 Commonwealth Ave, Boston, MA 02135"
97,240163, Lahey Hospital and Medical Center,https://freida.ama-assn.org/institution/240163,['Tufts Univ Sch of Med'],"['Univ of New England Coll of Osteopathic Med', 'Harvard Med Sch', 'Boston Univ Sch of Med']",,"41 Mall Rd, Burlington, MA 01805"
98,249541, Laurel Ridge Rehabilitation and Nursing Center,https://freida.ama-assn.org/institution/249541,,,,"174 Forest Hills St, Jamaica Plain, MA 02130"
99,240330, Lawrence General Hospital,https://freida.ama-assn.org/institution/240330,,Tufts Univ Sch of Med,,"One General St, Lawrence, MA 01841"
100,240401, Lemuel Shattuck Hospital,https://freida.ama-assn.org/institution/240401,,['Tufts Univ Sch of Med'],['Boston Univ Sch of Med'],"170 Morton St, Boston, MA 02130"
101,248130, Lowell General Hospital,https://freida.ama-assn.org/institution/248130,,Boston Univ Sch of Med,,"295 Varnum Ave, Lowell, MA 01854"
102,248156, Lowell Juvenile Court Clinic,https://freida.ama-assn.org/institution/248156,,,,"89 Appleton St, Lowell, MA 01852"
103,249529, Lurie Center for Autism,https://freida.ama-assn.org/institution/249529,,,,"1 Maguire Rd, Lexington, MA 02421"
104,248030, Mallory Institute of Pathology,https://freida.ama-assn.org/institution/248030,,,,"784 Massachusetts Ave, Boston, MA 02118"
105,248087, Marlboro Hospital,https://freida.ama-assn.org/institution/248087,,Univ of Massachusetts T H Chan Sch of Med,,"157 Union St, Marlboro, MA 01752"
106,240376, Massachusetts Department of Public Health,https://freida.ama-assn.org/institution/240376,,['Univ of Massachusetts T H Chan Sch of Med'],['Boston Univ Sch of Med'],"250 Washington St, Boston, MA 02108-4619"
107,240155, Massachusetts Eye and Ear Infirmary,https://freida.ama-assn.org/institution/240155,Harvard Med Sch,,,"243 Charles St, Boston, MA 02114-3096"
108,240394, Massachusetts General Hospital,https://freida.ama-assn.org/institution/240394,['Harvard Med Sch'],"['Univ of New England Coll of Osteopathic Med', 'Univ of Massachusetts T H Chan Sch of Med', 'New York Univ Grossman Sch of Med']","['Boston Univ Sch of Med', 'Geisel Sch of Med at Dartmouth']","55 Fruit St, Boston, MA 02114"
109,248112, Massachusetts Institute of Technology Medical Department,https://freida.ama-assn.org/institution/248112,,,Boston Univ Sch of Med,"77 Massachusetts Ave, Cambridge, MA 02139"
110,248104, Massachusetts Institute of Technology Mental Health Services,https://freida.ama-assn.org/institution/248104,,,,"77 Massachusetts Ave, Cambridge, MA 02139"
111,240255, Massachusetts Mental Health Center,https://freida.ama-assn.org/institution/240255,,,,"180 Morton St, Jamaica Plain, MA 02130"
112,248136, May Street School,https://freida.ama-assn.org/institution/248136,,,,"265 May St, Worcester, MA 01602"
113,240230, McLean Hospital,https://freida.ama-assn.org/institution/240230,Harvard Med Sch,,,"115 Mill St, Belmont, MA 02478-9106"
114,249539, Mentally Ill/Problematic Sexual Behaviors Clinic-MMHC,https://freida.ama-assn.org/institution/249539,,,Univ of Massachusetts T H Chan Sch of Med,"330 Brookline Ave, Boston, MA 02215"
115,249553, Mercy Medical Center,https://freida.ama-assn.org/institution/249553,,,,"269 Sumner Ave, Springfield, MA 01108"
116,249569, Mercy Oncology Services Inc,https://freida.ama-assn.org/institution/249569,,,,"271 Carew St, Springfield, MA 01104"
117,240162, MetroWest Medical Center-Framingham Union Hospital,https://freida.ama-assn.org/institution/240162,['Boston Univ Sch of Med'],"['Univ of New England Coll of Osteopathic Med', 'Tufts Univ Sch of Med', 'Univ of Massachusetts T H Chan Sch of Med']",['Harvard Med Sch'],"115 Lincoln St, Framingham, MA 01702"
118,248158, MetroWest Medical Center-Leonard Morse Hospital,https://freida.ama-assn.org/institution/248158,['Boston Univ Sch of Med'],['Univ of Massachusetts T H Chan Sch of Med'],,"67 Union St, Natick, MA 01760"
119,248085, Milford Whitinsville Hospital,https://freida.ama-assn.org/institution/248085,Univ of Massachusetts T H Chan Sch of Med,,,"14 Prospect St, Milford, MA 01757"
120,249508, Moak Center for Healthy Aging,https://freida.ama-assn.org/institution/249508,,,,"57 E Main St, Westboro, MA 01581"
121,240375, Mount Auburn Hospital,https://freida.ama-assn.org/institution/240375,"['Harvard Med Sch', 'Boston Univ Sch of Med']",['Univ of New England Coll of Osteopathic Med'],,"330 Mount Auburn St, Cambridge, MA 02238"
122,240522, New England Baptist Hospital,https://freida.ama-assn.org/institution/240522,,"['Univ of New England Coll of Osteopathic Med', 'Tufts Univ Sch of Med']","['Boston Univ Sch of Med', 'Philadelphia Coll of Osteopathic Med']","125 Parker Hill Ave, Boston, MA 02120-2850"
123,249549, New England Forensic Associates,https://freida.ama-assn.org/institution/249549,,,,"22 Mill St, Arlington, MA 02476"
124,240740, New England Memorial Hospital,https://freida.ama-assn.org/institution/240740,,,,"5 Woodland Rd, Stoneham, MA 02180-9102"
125,248035, New England Sinai Hospital and Rehabilitation Center,https://freida.ama-assn.org/institution/248035,,Tufts Univ Sch of Med,,"150 York St, Stoughton, MA 02072"
126,240448, Newton-Wellesley Hospital,https://freida.ama-assn.org/institution/240448,['Tufts Univ Sch of Med'],['Univ of New England Coll of Osteopathic Med'],['Boston Univ Sch of Med'],"2014 Washington St, Newton, MA 02162"
127,249551, North Charles Foundation Inc,https://freida.ama-assn.org/institution/249551,,,,"625 Massachusetts Ave, Cambridge, MA 02139"
128,249526, North Shore Physicians Group,https://freida.ama-assn.org/institution/249526,,,,"55 Highland Ave, Salem, MA 01970"
129,240232, Northeast Health Systems Inc,https://freida.ama-assn.org/institution/240232,,,,"85 Herrick St, Beverly, MA 01915"
130,248127, Northeastern University Health and Counseling Services,https://freida.ama-assn.org/institution/248127,,,,"350 Huntington Ave, Boston, MA 02115"
131,248142, Notre Dame Long Term Care Center,https://freida.ama-assn.org/institution/248142,,,Univ of Massachusetts T H Chan Sch of Med,"559 Plantation St, Worcester, MA 01605"
132,240027, Notre Dame Palliative,https://freida.ama-assn.org/institution/240027,,,Univ of Massachusetts T H Chan Sch of Med,"555 Plantation St, Worcester, MA 01605"
133,249557, OccMed Consulting and Injury Care LLC,https://freida.ama-assn.org/institution/249557,,,Boston Univ Sch of Med,"10 Hawthorne Pl, Boston, MA 02114"
134,248006, Office of the Chief Medical Examiner,https://freida.ama-assn.org/institution/248006,,['Univ of Massachusetts T H Chan Sch of Med'],['Boston Univ Sch of Med'],"720 Albany St, Boston, MA 02118"
135,248144, Partners HealthCare Center for Personalized Genetic Medicine,https://freida.ama-assn.org/institution/248144,,,,"65 Landsdowne St, Cambridge, MA 02139"
136,249542, Peabody Terrace Children's Center,https://freida.ama-assn.org/institution/249542,,,,"900 Memorial Dr, Cambridge, MA 02138"
137,249567, Pioneer Valley Cardiology Associates PC,https://freida.ama-assn.org/institution/249567,,,,"2 Medical Center Dr, Springfield, MA 01107"
138,249518, Planned Parenthood League-Greater Boston Health Center,https://freida.ama-assn.org/institution/249518,,,,"1055 Commonwealth Ave, Boston, MA 02215"
139,249513, Planned Parenthood Western Massachusetts Health Center,https://freida.ama-assn.org/institution/249513,,,,"3550 Main St, Springfield, MA 01107"
140,249527, Providence Behavioral Health Hospital,https://freida.ama-assn.org/institution/249527,,,Univ of Massachusetts T H Chan Sch of Med,"1233 Main St, Holyoke, MA 01040"
141,249537, Quest Diagnostics,https://freida.ama-assn.org/institution/249537,Univ of Massachusetts T H Chan Sch of Med,,,"100 Martin Luther King Jr Blvd, Worcester, MA 01608"
142,248088, Quincy Medical Center,https://freida.ama-assn.org/institution/248088,,,,"114 Whitwell St, Quincy, MA 02169"
143,240114, Reliant Medical Group/Altrius Health (Worcester-Plantation),https://freida.ama-assn.org/institution/240114,Univ of Massachusetts T H Chan Sch of Med,,,"630 Plantation St, Worcester, MA 01605"
144,248151, Renal and Transplant Associates of New England,https://freida.ama-assn.org/institution/248151,,,,"100 Wason Ave, Springfield, MA 01107"
145,249565, RiverBend Medical Group Inc,https://freida.ama-assn.org/institution/249565,,,,"305 Biocentennial Way, Springfield, MA 01118"
146,249525, Roscommon Extended Care Center-Mattapan,https://freida.ama-assn.org/institution/249525,,,,"405 River St, Mattapan, MA 02126"
147,248103, Roxbury Comprehensive Community Health Center,https://freida.ama-assn.org/institution/248103,,,,"435 Warren St, Roxbury, MA 02119"
148,248095, Saints Memorial Medical Center,https://freida.ama-assn.org/institution/248095,,,,"1 Hospital Dr, Lowell, MA 01852"
149,240287, Salem Hospital,https://freida.ama-assn.org/institution/240287,,Tufts Univ Sch of Med,,"81 Highland Ave, Salem, MA 01970"
150,248115, Seven Hills at Groton,https://freida.ama-assn.org/institution/248115,,,,"22 Hillside Ave, Groton, MA 01450"
151,248124, Shrewsbury Nursing and Rehabilitation Center,https://freida.ama-assn.org/institution/248124,,,Univ of Massachusetts T H Chan Sch of Med,"40 Julio Dr, Shrewsbury, MA 01545"
152,249505, Shrewsbury Public Schools,https://freida.ama-assn.org/institution/249505,,,Univ of Massachusetts T H Chan Sch of Med,"100 Maple Ave, Shrewsbury, MA 01545"
153,248073, Shriners Hospitals for Children (Boston),https://freida.ama-assn.org/institution/248073,,,Harvard Med Sch,"51 Blossom St, Boston, MA 02114-2699"
154,240388, Shriners Hospitals for Children (Springfield),https://freida.ama-assn.org/institution/240388,,,"['Boston Univ Sch of Med', 'Univ of Massachusetts T H Chan Sch of Med']","516 Carew St, Springfield, MA 01104"
155,249509, SkinCare Physicians,https://freida.ama-assn.org/institution/249509,,,,"1244 Boylston St, Chestnut Hill, MA 02467"
156,240755, Solomon Carter Fuller Mental Health Center,https://freida.ama-assn.org/institution/240755,,,Boston Univ Sch of Med,"85 E Newton St, Boston, MA 02118"
157,248074, Somerville Hospital,https://freida.ama-assn.org/institution/248074,,,,"230 Highland Ave, Somerville, MA 02143"
158,248080, Somerville Mental Health,https://freida.ama-assn.org/institution/248080,,,,"63 College Ave, Somerville, MA 02144"
159,248096, South Shore Hospital,https://freida.ama-assn.org/institution/248096,,"['Boston Univ Sch of Med', 'Tufts Univ Sch of Med']",,"55 Fogg Rd, South Weymouth, MA 02190"
160,240003, Spaulding Nursing and Therapy Center Brighton,https://freida.ama-assn.org/institution/240003,,,,"100 N Beacon St, Brighton, MA 02134"
161,248036, Spaulding Rehabilitation Hospital,https://freida.ama-assn.org/institution/248036,,"['Univ of New England Coll of Osteopathic Med', 'Harvard Med Sch']",['Boston Univ Sch of Med'],"125 Nashua St, Boston, MA 02114"
162,248133, Spectrum Health Systems,https://freida.ama-assn.org/institution/248133,,,"['Boston Univ Sch of Med', 'Univ of Massachusetts T H Chan Sch of Med']","10 Mechanic St, Worcester, MA 01605"
163,240011, Square One,https://freida.ama-assn.org/institution/240011,,,,"1 Federal St, Springfield, MA 01105"
164,249544, St Ann's Home and School,https://freida.ama-assn.org/institution/249544,,,,"100A Haverhill St, Methuen, MA 01844"
165,240211, St Elizabeth's Medical Center,https://freida.ama-assn.org/institution/240211,"['Boston Univ Sch of Med', 'Tufts Univ Sch of Med', 'Univ of Massachusetts T H Chan Sch of Med']",['Univ of New England Coll of Osteopathic Med'],,"736 Cambridge St, Boston, MA 02135-1111"
166,240360, St Luke's Hospital,https://freida.ama-assn.org/institution/240360,,Warren Alpert Med Sch of Brown Univ,,"101 Page St, New Bedford, MA 02740"
167,248125, St Mary's Health Care Center,https://freida.ama-assn.org/institution/248125,,,Univ of Massachusetts T H Chan Sch of Med,"39 Queen St, Worcester, MA 01610"
168,240361, St Vincent Hospital,https://freida.ama-assn.org/institution/240361,['Univ of Massachusetts T H Chan Sch of Med'],['Univ of New England Coll of Osteopathic Med'],,"123 Summer St, Worcester, MA 01608"
169,240001, Stanley Street Treatment and Resources (SSTAR),https://freida.ama-assn.org/institution/240001,,,,"386 Stanley St, Fall River, MA 02720"
170,240239, Steward Carney Hospital Inc,https://freida.ama-assn.org/institution/240239,,"['Boston Univ Sch of Med', 'Tufts Univ Sch of Med']",,"2100 Dorchester Ave, Dorchester, MA 02124-5666"
171,249548, Suffolk County House of Correction,https://freida.ama-assn.org/institution/249548,,,,"20 Bradston St, Boston, MA 02118"
172,248122, Summit ElderCare,https://freida.ama-assn.org/institution/248122,,,Univ of Massachusetts T H Chan Sch of Med,"227 E Mountain St, Worcester, MA 01606"
173,240425, Taunton State Hospital,https://freida.ama-assn.org/institution/240425,,,,"60 Hodges Ave, Taunton, MA 02780"
174,249547, Tewksbury Hospital,https://freida.ama-assn.org/institution/249547,,,,"365 East St, Tewksbury, MA 01876"
175,240378, Tufts Medical Center,https://freida.ama-assn.org/institution/240378,['Tufts Univ Sch of Med'],"['Univ of New England Coll of Osteopathic Med', 'Univ of Massachusetts T H Chan Sch of Med']","['Boston Univ Sch of Med', 'Geisel Sch of Med at Dartmouth']","800 Washington St, Boston, MA 02111"
