,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
46,259691, BioMed Behavioral Healthcare Inc,https://freida.ama-assn.org/institution/259691,,,,"22900 Remick Dr, Clinton Township, MI 48036"
47,259739, BMS Integrated Health PLC,https://freida.ama-assn.org/institution/259739,,,,"24841 Westmoreland Dr, Farmington Hills, MI 48336"
48,259508, Boulevard Temple Care Center LLC,https://freida.ama-assn.org/institution/259508,,,,"2567 W Grand Blvd, Detroit, MI 48208"
49,259678, Brighton Dermatology,https://freida.ama-assn.org/institution/259678,,,,"2300 Genoa Business Park Dr, Brighton, MI 48114"
50,259078, Brighton Hospital,https://freida.ama-assn.org/institution/259078,,,,"12851 Grand River Rd, Brighton, MI 48116"
51,259736, Bronson Battle Creek Hospital,https://freida.ama-assn.org/institution/259736,,,Western Michigan Univ Homer Stryker MD Sch of Med,"300 North Ave, Battle Creek, MI 49017"
52,259798, Bronson Battle Creek Hospital Affiliated Physician Practices,https://freida.ama-assn.org/institution/259798,,,,"300 North Ave, Battle Creek, MI 49017"
53,259100, Bronson Healthcare Midwest,https://freida.ama-assn.org/institution/259100,,,,"601 John St, Kalamazoo, MI 49007"
54,250458, Bronson Methodist Hospital,https://freida.ama-assn.org/institution/250458,Western Michigan Univ Homer Stryker MD Sch of Med,,,"601 John St, Kalamazoo, MI 49007"
55,259128, Bronson Methodist Hospital Affiliated Physician Practices,https://freida.ama-assn.org/institution/259128,,,,"601 John St, Kalamazoo, MI 49007"
56,259535, Bronson Orthopedics and Sports Medicine,https://freida.ama-assn.org/institution/259535,,,,"315 Turwill Ln, Kalamazoo, MI 49006"
57,259755, C S Mott Center for Human Growth,https://freida.ama-assn.org/institution/259755,,,,"275 E Hancock St, Detroit, MI 48201"
58,259127, Cabrini Clinic,https://freida.ama-assn.org/institution/259127,,,,"1234 Porter St, Detroit, MI 48226"
59,259647, Capital Urology Associates,https://freida.ama-assn.org/institution/259647,,,,"2090 Jolly Rd, Okemos, MI 48864"
60,259034, Cardio Thoracic Surgery,https://freida.ama-assn.org/institution/259034,,,,"601 John St, Kalamazoo, MI 49007"
61,259711, Carol Fischer DO PLLC-Ob/Gyn Office,https://freida.ama-assn.org/institution/259711,,,,"1030 Harrington St, Mount Clemens, MI 48043"
62,259070, Carson City Hospital,https://freida.ama-assn.org/institution/259070,,,,"406 E Elm St, Carson City, MI 48811"
63,259532, Center for Family Health,https://freida.ama-assn.org/institution/259532,,,,"505 N Jackson St, Jackson, MI 49201"
64,258006, Center for Forensic Psychiatry,https://freida.ama-assn.org/institution/258006,,,,"8303 Platt Rd, Saline, MI 48176"
65,259746, CentraCare-Battle Creek,https://freida.ama-assn.org/institution/259746,,,,"200 W Michigan Ave, Battle Creek, MI 49017"
66,250525, Central Michigan University College of Medicine,https://freida.ama-assn.org/institution/250525,['Central Michigan Univ Coll of Med'],['Midwestern Univ Arizona Coll of Osteopathic Med'],,"1000 Houghton Ave, Saginaw, MI 48602"
67,250555, Chelsea Community Hospital,https://freida.ama-assn.org/institution/250555,['Univ of Michigan Med Sch'],['West Virginia Sch of Osteopathic Med'],,"775 S Main St, Chelsea, MI 48118"
68,250456, Children's Hospital of Michigan,https://freida.ama-assn.org/institution/250456,"['Wayne State Univ Sch of Med', 'Central Michigan Univ Coll of Med']",['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],,"3901 Beaubien Blvd, Detroit, MI 48201-2196"
69,259065, Chrysler Corporation (Occupational Medicine Clinic),https://freida.ama-assn.org/institution/259065,,,,"2101 Conner Ave, Detroit, MI 48215"
70,259110, Clark Retirement Community,https://freida.ama-assn.org/institution/259110,,,,"1551 Franklin SE, Grand Rapids, MI 49506"
71,259677, Clarkston Dermatology,https://freida.ama-assn.org/institution/259677,,,,"5701 Bow Pointe Dr, Carlkston, MI 48346"
72,259666, Clinical Oncology Associates,https://freida.ama-assn.org/institution/259666,,,,"27900 Grand River Ave, Farmington Hills, MI 48336"
73,259013, Clinton-Eaton-Ingham Community Mental Health Center,https://freida.ama-assn.org/institution/259013,,,Michigan State Univ Coll of Human Med,"812 E Jolly Rd, Lansing, MI 48910"
74,259035, Colon and Rectal Surgery Center,https://freida.ama-assn.org/institution/259035,,,,"601 John St, Kalamazoo, MI 49007"
75,259680, Colon Rectal Specialists PC,https://freida.ama-assn.org/institution/259680,,,,"595 Barclay Cir, Rochester Hills, MI 48307"
76,259673, Commerce Institute of Skin,https://freida.ama-assn.org/institution/259673,,,,"8906 Commerce Rd, Commerce Township, MI 48382"
77,259791, Common Ground,https://freida.ama-assn.org/institution/259791,,,,"1200 N Telegraph Rd, Pontiac, MI 48341"
78,259510, Community Health and Social Services Center,https://freida.ama-assn.org/institution/259510,,George Washington Univ Sch of Med and Health Sci,,"5635 W Fort St, Detroit, MI 48209"
79,259776, Community Mental Health for Central Michigan,https://freida.ama-assn.org/institution/259776,Central Michigan Univ Coll of Med,,,"301 Crapo St, Mount Pleasant, MI 48858"
80,259620, Comprehensive Dermatology Center,https://freida.ama-assn.org/institution/259620,,,,"4160 John R St, Detroit, MI 48201"
81,259687, Comprehensive Pain Specialists-Saginaw,https://freida.ama-assn.org/institution/259687,,,,"4450 Fashion Square Blvd, Saginaw, MI 48603"
82,259066, Concentra Medical Centers (Michigan),https://freida.ama-assn.org/institution/259066,,,,"21107 Eureka Rd, Taylor, MI 48180"
83,259102, Constance Brown Hearing Center,https://freida.ama-assn.org/institution/259102,,,,"1634 Gull Rd, Kalamazoo, MI 49048"
84,259637, Consultants in Ophthalmic & Facial Plastic Surgery,https://freida.ama-assn.org/institution/259637,,,,"201 W Big Beaver Rd, Troy, MI 48084"
85,250493, Cottage Hospital of Grosse Pointe,https://freida.ama-assn.org/institution/250493,,,,"159 Kercheval Ave, Grosse Pointe Farms, MI 48236-3692"
86,259570, Covenant Community Care,https://freida.ama-assn.org/institution/259570,,,,"5716 Michigan Ave, Detroit, MI 48210"
87,250314, Covenant HealthCare Hospital,https://freida.ama-assn.org/institution/250314,Central Michigan Univ Coll of Med,,,"700 Cooper St, Saginaw, MI 48602"
88,250200, Covenant HealthCare System-Harrison Campus,https://freida.ama-assn.org/institution/250200,,,,"1447 N Harrison St, Saginaw, MI 48602"
89,259649, CRAssociates Inc,https://freida.ama-assn.org/institution/259649,,,Raymond and Ruth Perelman Sch of Med at the Univ of Pennsylvania,
90,259659, David Fivenson MD-Dermatology PLLC,https://freida.ama-assn.org/institution/259659,,,,"3001 Miller Rd, Ann Arbor, MI 48301"
91,259052, David Weingarden MD & Associates PC,https://freida.ama-assn.org/institution/259052,,,,"43555 Dalcoma Dr, Clinton, MI 48038"
92,259055, DaVita Kresge Outpatient Hemodialysis Center,https://freida.ama-assn.org/institution/259055,,,,"4145 Cass Ave, Detroit, MI 48201"
93,250005, Dawn Farm-Ypsilanti,https://freida.ama-assn.org/institution/250005,,,,"6633 Stony Creek Rd, Ypsilanti, MI 48197"
94,259681, Dearborn Obstetrics & Gynecology PC,https://freida.ama-assn.org/institution/259681,,,,"2100 Monroe St, Dearborn, MI 48124"
95,250093, Dearborn Orthopedics and Sports Medicine PC,https://freida.ama-assn.org/institution/250093,,,,"23550 Park St, Dearborn, MI 48124"
96,258411, Department of Community Health (Lansing),https://freida.ama-assn.org/institution/258411,,,,"3423 N Martin Luther King Jr Blvd, Lansing, MI 48909"
97,258412, Department of Public Health (Washtenaw County),https://freida.ama-assn.org/institution/258412,,,,"555 Towner St, Ypsilanti, MI 48198"
98,259549, Dermatology and Skin Surgery Center-Battle Creek,https://freida.ama-assn.org/institution/259549,,,,"7070 East Dr N, Battle Creek, MI 49014"
99,259550, Dermatology and Skin Surgery Center-Jackson,https://freida.ama-assn.org/institution/259550,,,,"2121 Spring Arbor Rd, Jackson, MI 49048"
100,259551, Dermatology and Skin Surgery Center-Kalamazoo,https://freida.ama-assn.org/institution/259551,,,,"555 W Crosstown Pkwy, Kalamazoo, MI 49008"
101,259715, Dermatology Warren,https://freida.ama-assn.org/institution/259715,,,,"1190 E Twelve Mile Rd, Warren, MI 48093"
102,259531, Detroit Community Health Connection,https://freida.ama-assn.org/institution/259531,,,,"6550 W Warren Ave, Detroit, MI 48210"
103,259506, Detroit Department of Health and Wellness,https://freida.ama-assn.org/institution/259506,,,,"1151 Taylor St, Detroit, MI 48202"
104,259016, Detroit Medical Center Corporation,https://freida.ama-assn.org/institution/259016,"['Michigan State Univ Coll of Osteopathic Med', 'Michigan State Univ Coll of Osteopathic Med-Detroit', 'Michigan State Univ Coll of Osteopathic Med-Macomb']","['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"3990 John R St, Detroit, MI 48201"
105,259543, Detroit Medical Center Sports Medicine-Farmington Hills,https://freida.ama-assn.org/institution/259543,,,,"28300 Orchard Lake Rd, Farmington Hills, MI 48334"
106,250105, Detroit Medical Center Surgery Hospital,https://freida.ama-assn.org/institution/250105,,,,"30671 Stephenson Hwy, Madison Heights, MI 48071"
107,259544, Detroit Medical Center-Sports Performance Academy,https://freida.ama-assn.org/institution/259544,,,,"28800 Ryan Rd, Warren, MI 48092"
108,250521, Detroit Psychiatric Institute,https://freida.ama-assn.org/institution/250521,,,,"1151 Taylor St, Detroit, MI 48202"
109,250131, Detroit Receiving Hospital and University Health Center,https://freida.ama-assn.org/institution/250131,['Wayne State Univ Sch of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"4201 St Antoine Blvd, Detroit, MI 48201"
110,259629, Detroit Riverview Pediatrics PC,https://freida.ama-assn.org/institution/259629,,,,"10201 E Jefferson Ave, Detroit, MI 48214"
111,259592, Detroit Wayne County Health Authority (Authority Health) GME Consortium,https://freida.ama-assn.org/institution/259592,,,"['Michigan State Univ Coll of Osteopathic Med', 'Michigan State Univ Coll of Osteopathic Med-Detroit', 'Michigan State Univ Coll of Osteopathic Med-Macomb', 'Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med']","3031 W Grand Blvd, Detroit, MI 48202"
112,259640, Development Center,https://freida.ama-assn.org/institution/259640,,,,"17421 Telegraph Rd, Detroit, MI 48219"
113,259124, DJ Jacobetti Home for Veterans,https://freida.ama-assn.org/institution/259124,,,,"425 Fisher, Marquette, MI 49855"
114,259667, DMC Harper Hospital,https://freida.ama-assn.org/institution/259667,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"3990 John R St, Detroit, MI 48201"
115,250097, DMC Orthopaedics & Sports Medicine-Dearborn,https://freida.ama-assn.org/institution/250097,,,,"23823 Ford Rd, Dearborn, MI 48128"
116,250098, DMC Sports Medicine-Troy,https://freida.ama-assn.org/institution/250098,,,,"201 W Big Beaver Rd, Troy, MI 48092"
117,259542, DMC Sports Medicine-Warren,https://freida.ama-assn.org/institution/259542,,,,"28800 Ryan Rd, Warren, MI 48092"
118,259529, Eastern Michigan University Department of Athletics,https://freida.ama-assn.org/institution/259529,,,,"799 N Hewitt Rd, Ypsilanti, MI 48197"
119,250017, Easterseals Michigan,https://freida.ama-assn.org/institution/250017,,,,"1685 Baldwin Ave, Pontiac, MI 48340"
120,259709, Eastman and Vempati MD PC-Pediatrics Office,https://freida.ama-assn.org/institution/259709,,,,"30795 23 Mile Rd, Chesterfield, MI 48047"
121,259718, Eastside Dermatology,https://freida.ama-assn.org/institution/259718,,,,"20030 Mack Ave, Grosse Pointe Woods, MI 48236"
122,259072, Eaton County Felony Drug Treatment Court,https://freida.ama-assn.org/institution/259072,,,Michigan State Univ Coll of Human Med,"1045 Independence Blvd, Charlotte, MI 48813"
123,259706, Eaton Rapids Medical Center,https://freida.ama-assn.org/institution/259706,,,,"1500 S Main St, Eaton Rapids, MI 48827"
124,259530, ECMO Laboratory-University of Michigan Medical School,https://freida.ama-assn.org/institution/259530,,,,"1500 E Medical Center Dr, Ann Arbor, MI 48109"
125,259608, Edgewood Center Pediatrics,https://freida.ama-assn.org/institution/259608,,,,"8896 Commerce Rd, Commerce Township, MI 48382"
126,259047, Elmwood Geriatric Village,https://freida.ama-assn.org/institution/259047,,,,"1881 E Grand Blvd, Detroit, MI 48211"
127,250034, Emergent Health Partners-Huron Valley Ambulance,https://freida.ama-assn.org/institution/250034,,,,"1200 State Circle, Ann Arbor, MI 48108"
128,259572, Eye and ENT Specialists PLC,https://freida.ama-assn.org/institution/259572,,,,"1761 W Michigan 43 Hwy, Hastings, MI 49058"
129,259771, Eye Clinics of Michigan,https://freida.ama-assn.org/institution/259771,,,,"19335 Allen Rd, Brownstown Twp, MI 48183"
130,250554, Fairlawn Center,https://freida.ama-assn.org/institution/250554,,,,"140 Elizabeth Lake Rd, Pontiac, MI 48341-1000"
131,259112, Faith Hospice Trillium Woods,https://freida.ama-assn.org/institution/259112,,,,"8214 Pfeiffer Farms Dr SW, Byron Center, MI 49315"
132,259106, Family Health Center,https://freida.ama-assn.org/institution/259106,Western Michigan Univ Homer Stryker MD Sch of Med,,,"117 W Paterson St, Kalamazoo, MI 49007"
133,259627, Family Medical Center of Michigan,https://freida.ama-assn.org/institution/259627,,,,"8765 Lewis Ave, Temperance, MI 48182"
134,250030, Family Medicine and Public Health Sciences-Wayne State University,https://freida.ama-assn.org/institution/250030,,,,"3939 Woodward Ave, Detroit, MI 48201"
135,259742, Fertility Center of Michigan,https://freida.ama-assn.org/institution/259742,,,,"317 S Drake Rd, Kalamazoo, MI 49009"
136,250107, Fertility Center of Michigan-Mason,https://freida.ama-assn.org/institution/250107,,,,"1100 S Cedar St, Macon, MI 48854"
137,259716, Franklin Dermatology,https://freida.ama-assn.org/institution/259716,,,,"26400 W 12 Mile Rd, Southfield, MI 48034"
138,259518, Freedom Medical Clinic PC,https://freida.ama-assn.org/institution/259518,,,,"20206 Farmington Rd, Livonia, MI 48152"
139,259792, Fresenius Kidney Care Botsford Park,https://freida.ama-assn.org/institution/259792,,,,"28425 W 8 Mile Rd, Livonia, MI 48152"
140,259724, Gago Center for Fertility,https://freida.ama-assn.org/institution/259724,,,,"1515 Lake Lansing Rd, Lansing, MI 48912"
141,259670, Ganesh Deshmukh MD-Surgical Medicine Office,https://freida.ama-assn.org/institution/259670,,,,"3106 S Wayne Rd, Wayne, MI 48184"
142,259585, Garden City Hospital,https://freida.ama-assn.org/institution/259585,"['Michigan State Univ Coll of Osteopathic Med', 'Michigan State Univ Coll of Osteopathic Med-Detroit', 'Michigan State Univ Coll of Osteopathic Med-Macomb']","['Midwestern Univ Arizona Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",['Univ of Pikeville Kentucky Coll of Osteopathic Med'],"6245 N Inkster Rd, Garden City, MI 48135"
143,259036, General and Vascular Surgery PC,https://freida.ama-assn.org/institution/259036,,,,"1717 Shaffer Rd, Kalamazoo, MI 49048"
144,259101, Glacier Hills Nursing Home,https://freida.ama-assn.org/institution/259101,,,,"1200 Earhart Rd, Ann Arbor, MI 48105"
145,259772, Glaucoma Center of Michigan,https://freida.ama-assn.org/institution/259772,,,,"29201 Telegraph Rd, Southfirld, MI 48034"
146,259751, Grace Health,https://freida.ama-assn.org/institution/259751,,,Western Michigan Univ Homer Stryker MD Sch of Med,"181 W Emmett St, Battle Creek, MI 49037"
147,250460, Grand Rapids Medical Education Partners,https://freida.ama-assn.org/institution/250460,"['Wayne State Univ Sch of Med', 'Michigan State Univ Coll of Human Med']",,['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"945 Ottawa Ave NW, Grand Rapids, MI 49503"
148,259099, Grand Rapids Public Schools,https://freida.ama-assn.org/institution/259099,,,,"1331 Franklin SE, Grand Rapids, MI 49501"
149,259598, Grand River Medical Associates,https://freida.ama-assn.org/institution/259598,,,,"55840 Grand River Ave, New Hudson, MI 48165"
150,259726, Great Lakes Bay Health Care Systems-Saginaw,https://freida.ama-assn.org/institution/259726,Central Michigan Univ Coll of Med,,,"1522 Janes Ave, Saginaw, MI 48601"
151,259782, Great Lakes Center of Rheumatology,https://freida.ama-assn.org/institution/259782,,,,"4052 Legacy Pkwy, Lansing, MI 48911"
152,250007, Great Lakes Orthopaedics,https://freida.ama-assn.org/institution/250007,,,,"6255 Inkster Rd, Garden City, MI 48135"
153,259037, Great Lakes Plastic Surgery,https://freida.ama-assn.org/institution/259037,,,,"3200 W Centre, Portage, MI 49024"
154,259714, Grekin Skin Institute,https://freida.ama-assn.org/institution/259714,,,,"1500 Eureka Rd, Wyandotte, MI 48192"
155,259115, Growth Works Inc,https://freida.ama-assn.org/institution/259115,,,,"271 S Main St, Plymouth, MI 48170"
156,259642, Guidance Center,https://freida.ama-assn.org/institution/259642,,,,"13101 Allen Rd, Southgate, MI 48195"
157,259022, Hamilton Community Health Network,https://freida.ama-assn.org/institution/259022,,,"['Michigan State Univ Coll of Osteopathic Med', 'Michigan State Univ Coll of Osteopathic Med-Detroit', 'Michigan State Univ Coll of Osteopathic Med-Macomb']","4001 N Saginaw, Flint, MI 48502"
158,259023, Hand Surgery Associates of Michigan (Warren),https://freida.ama-assn.org/institution/259023,,,,"11012 Thirteen Mile Rd, Warren, MI 48093"
159,250151, Harper-Hutzel Hospital,https://freida.ama-assn.org/institution/250151,Wayne State Univ Sch of Med,,,"3990 John R St, Detroit, MI 48201"
160,259048, Hartford Nursing and Rehabilitation Center,https://freida.ama-assn.org/institution/259048,,,,"6700 W Outer Dr, Detroit, MI 48235"
161,250247, Hawthorn Center Hospital,https://freida.ama-assn.org/institution/250247,,,,"18471 Haggerty Rd, Northville, MI 48167"
