,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
52,80135, Middlesex Hospital,https://freida.ama-assn.org/institution/080135,['Frank H Netter MD Sch of Med at Quinnipiac Univ'],"['Univ of Connecticut Sch of Med', 'Univ of New England Coll of Osteopathic Med']",['Yale Sch of Med'],"28 Crescent St, Middletown, CT 06457-1499"
53,88066, Milford Health Care Center Inc,https://freida.ama-assn.org/institution/088066,,,,"195 Platt ST, Milford, CT 06460"
54,80316, Mount Sinai Hospital,https://freida.ama-assn.org/institution/080316,,,,"500 Blue Hills Ave, Hartford, CT 06112-1596"
55,88048, Naugatuck Valley Health Department,https://freida.ama-assn.org/institution/088048,,,,"98 Bank St, Seymour, CT 06483"
56,88020, New Haven State Attorney's Office,https://freida.ama-assn.org/institution/088020,,,,"235 Church St, New Haven, CT 06510"
57,88027, Norwalk Community Health Center,https://freida.ama-assn.org/institution/088027,,,,"121 Water St, Norwalk, CT 06854"
58,80206, Norwalk Hospital,https://freida.ama-assn.org/institution/080206,['Robert Larner MD Coll of Med at the Univ of Vermont'],"['Univ of Connecticut Sch of Med', 'Univ of New England Coll of Osteopathic Med']",['Yale Sch of Med'],"34 Maple St, Norwalk, CT 06856"
59,88061, Optimus Health Care,https://freida.ama-assn.org/institution/088061,,Univ of Connecticut Sch of Med,,"1351 Washington Blvd, Stamford, CT 06902"
60,88095, Orthopaedic Sports Specialist PC,https://freida.ama-assn.org/institution/088095,,,Univ of Connecticut Sch of Med,"84 Glastonbury Blvd, Glastonbury, CT 06033"
61,88059, Orthopedic Associates of Hartford PC,https://freida.ama-assn.org/institution/088059,,,Univ of Connecticut Sch of Med,"85 Seymour St, Hartford, CT 06106"
62,88102, Orthopedic Associates Surgery Center,https://freida.ama-assn.org/institution/088102,,,Univ of Connecticut Sch of Med,"1111 Cromwell Ave, Rocky Hill, CT 06067"
63,88025, Plancher Orthopaedics & Sports Medicine,https://freida.ama-assn.org/institution/088025,,,,"31 River Rd, Cos Cob, CT 06807"
64,88026, Plancher Orthopaedics and Sports Medicine (Connecticut),https://freida.ama-assn.org/institution/088026,,,,"31 River Rd, Cos Cob, CT 06807"
65,88050, Planned Parenthood (New Haven Center),https://freida.ama-assn.org/institution/088050,,,,"345 Whitney Ave, New Haven, CT 06510"
66,88109, Quinnipiac University Frank H Netter MD School of Medicine,https://freida.ama-assn.org/institution/088109,,,,"275 Mt Carmel Ave, Handen, CT 06518"
67,88086, Reservoir-Genesis HealthCare,https://freida.ama-assn.org/institution/088086,,,Univ of Connecticut Sch of Med,"1 Emily Hwy, West Hartford, CT 06107"
68,88035, Rushford Hartford Healthcare (Meriden),https://freida.ama-assn.org/institution/088035,,,,"883 Paddock Ave, Meriden, CT 06450"
69,88082, Seabury Retirement Community,https://freida.ama-assn.org/institution/088082,,,Univ of Connecticut Sch of Med,"200 Seabury Dr, Bloomfield, CT 06002"
70,88107, Sharon Hospital,https://freida.ama-assn.org/institution/088107,,,,"50 Hospital Hill Rd, Sharon, CT 06069"
71,80004, Southington Surgery Center,https://freida.ama-assn.org/institution/080004,,,,"81 Meriden Ave, Southington, CT 06589"
72,80490, St Francis Hospital and Medical Center,https://freida.ama-assn.org/institution/080490,"['Univ of Connecticut Sch of Med', 'Frank H Netter MD Sch of Med at Quinnipiac Univ']","['Univ of New England Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",,"114 Woodland St, Hartford, CT 06105-9317"
73,80502, St Joseph Medical Center,https://freida.ama-assn.org/institution/080502,,,,"128 Strawberry Hill Ave, Stamford, CT 06904-1222"
74,80458, St Mary's Hospital,https://freida.ama-assn.org/institution/080458,['Frank H Netter MD Sch of Med at Quinnipiac Univ'],"['Univ of Connecticut Sch of Med', 'Univ of New England Coll of Osteopathic Med']",['Yale Sch of Med'],"56 Franklin St, Waterbury, CT 06706"
75,80341, St Vincent's Medical Center,https://freida.ama-assn.org/institution/080341,['Frank H Netter MD Sch of Med at Quinnipiac Univ'],['Univ of Connecticut Sch of Med'],['New York Med Coll'],"2800 Main St, Bridgeport, CT 06606-0729"
76,80456, Stamford Hospital,https://freida.ama-assn.org/institution/080456,['Columbia Univ Vagelos Coll of Physicians and Surgeons'],"['Frank H Netter MD Sch of Med at Quinnipiac Univ', 'Univ of New England Coll of Osteopathic Med']",['New York Med Coll'],"1 Hospital Plaza, Stamford, CT 06902"
77,88047, State of Connecticut Department of Public Health,https://freida.ama-assn.org/institution/088047,,,Univ of Connecticut Sch of Med,"410 Capitol Ave, Hartford, CT 06134"
78,88018, State of Connecticut Medical Examiner's Office,https://freida.ama-assn.org/institution/088018,,,Univ of Connecticut Sch of Med,"11 Shuttle Rd, Farmington, CT 06032"
79,87003, Uncas on Thames Hospital,https://freida.ama-assn.org/institution/087003,,,,"PO Box 711, Norwich, CT 06360"
80,80501, Univ of Connecticut Health Center/John Dempsey Hospital,https://freida.ama-assn.org/institution/080501,Univ of Connecticut Sch of Med,,,"263 Farmington Ave, Farmington, CT 06030-3802"
81,80445, University of Connecticut School of Medicine,https://freida.ama-assn.org/institution/080445,['Univ of Connecticut Sch of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']","['Univ of New England Coll of Osteopathic Med', 'Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med']","263 Farmington Ave, Farmington, CT 06030-1925"
82,80199, VA Connecticut Healthcare System (West Haven),https://freida.ama-assn.org/institution/080199,Yale Sch of Med,,,"950 Campbell Ave, West Haven, CT 06516-2700"
83,80493, VA Connecticut-Newington,https://freida.ama-assn.org/institution/080493,,,Univ of Connecticut Sch of Med,"555 Willard Ave, Newington, CT 06111"
84,88089, Vitas Hospice,https://freida.ama-assn.org/institution/088089,,,,"55 Franklin St, Waterbury, CT 06706"
85,80131, Waterbury Hospital,https://freida.ama-assn.org/institution/080131,['Frank H Netter MD Sch of Med at Quinnipiac Univ'],['Univ of Connecticut Sch of Med'],['Yale Sch of Med'],"64 Robbins St, Waterbury, CT 06721-1499"
86,88032, Wheeler Clinic,https://freida.ama-assn.org/institution/088032,,,Univ of Connecticut Sch of Med,"91 Northwest Dr, Plainville, CT 06062"
87,87004, William W Backus Hospital,https://freida.ama-assn.org/institution/087004,,Univ of Connecticut Sch of Med,,"326 Washington St, Norwich, CT 06360-2742"
88,88077, Yale Dermatologic Surgery,https://freida.ama-assn.org/institution/088077,,,,"40 Temple St, New Haven, CT 06510"
89,80716, Yale Health,https://freida.ama-assn.org/institution/080716,,"['Yale Sch of Med', 'West Virginia Sch of Osteopathic Med']",,"17 Hillhouse Ave, New Haven, CT 06520-8034"
90,88019, Yale Law School,https://freida.ama-assn.org/institution/088019,,,,"127 Wall St, New Haven, CT 06511"
91,80505, Yale University School of Public Health,https://freida.ama-assn.org/institution/080505,,,,"60 College St, New Haven, CT 06520-8034"
92,80433, Yale-New Haven Hospital,https://freida.ama-assn.org/institution/080433,['Yale Sch of Med'],['Univ of New England Coll of Osteopathic Med'],['Univ of Connecticut Sch of Med'],"20 York St, New Haven, CT 06504-3316"
93,80711, Yale-New Haven Psychiatric Hospital,https://freida.ama-assn.org/institution/080711,,,,"Huntington & Prospect Sts, New Haven, CT 06520-8034"
