,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
12,238124, Calvert Internal Medicine Group,https://freida.ama-assn.org/institution/238124,,,,"110 Hospital Rd, Prince Frederick, MD 20678"
13,238130, Capitol Cardiology Associates PA,https://freida.ama-assn.org/institution/238130,,,,"8116 Good Luck Rd, Lanham, MD 20706"
14,238016, Carroll County General Hospital,https://freida.ama-assn.org/institution/238016,,,,"200 Memorial Ave, Westminster, MD 21157-5799"
15,230012, Center for Pelvic Pain,https://freida.ama-assn.org/institution/230012,,,,"130 Lubrano Dr, Annapolis, MD 21401"
16,238155, Center for Therapeutic Concepts Inc,https://freida.ama-assn.org/institution/238155,,,,"1300 Mercantile Ln, Upper Marlboro, MD 20774"
17,238105, Central Maryland Nephrology Associates,https://freida.ama-assn.org/institution/238105,,,,"7331 Hanover Pkwy, Greenbelt, MD 20770"
18,238138, Charm City Clinic Inc,https://freida.ama-assn.org/institution/238138,,,,"2222 Jefferson St, Baltimore, MD 21205"
19,238149, Chase Brexton Health Care (Baltimore),https://freida.ama-assn.org/institution/238149,,West Virginia Sch of Osteopathic Med,,"1111 N Charles St, Baltimore, MD 21201"
20,238107, Cherry Lane Nursing Care Center,https://freida.ama-assn.org/institution/238107,,,,"9001 Cherry Lane, Laurel, MD 20708"
21,230285, Children's Hospital and Center for Reconstructive Surgery,https://freida.ama-assn.org/institution/230285,,,,"3825 Greenspring Ave, Baltimore, MD 21211"
22,238015, Clifton T Perkins Hospital Center,https://freida.ama-assn.org/institution/238015,,"['Univ of Maryland Sch of Med', 'Johns Hopkins Univ Sch of Med']",,"8450 Dorsey Run Rd, Jessup, MD 20794-1000"
23,230204, Clinical Center at the National Institutes of Health,https://freida.ama-assn.org/institution/230204,,"['George Washington Univ Sch of Med and Health Sci', 'Georgetown Univ Sch of Med', 'Howard Univ Coll of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'Burrell Coll of Osteopathic Med']",['Johns Hopkins Univ Sch of Med'],"10 Center Dr, Bethesda, MD 20892"
24,238047, Concentra Medical Centers (Maryland),https://freida.ama-assn.org/institution/238047,,,,"4451 G Parliment Pl, Lanham, MD 20706"
25,238099, David Gooray MD-Cardiologist Office,https://freida.ama-assn.org/institution/238099,,,,"1450 Mercantile Ln, Upper Marlboro, MD 20774"
26,98018, Deer Pointe Surgery Center,https://freida.ama-assn.org/institution/98018,,,,
27,238022, Department of Health (Montgomery County),https://freida.ama-assn.org/institution/238022,,,,"401 Hungerford Dr, Rockville, MD 20850"
28,238121, Department of Health and Mental Hygiene,https://freida.ama-assn.org/institution/238121,,,,"201 W Preston St, Baltimore, MD 21201"
29,238017, Doctors Community Hospital,https://freida.ama-assn.org/institution/238017,,,,"8118 Good Luck Rd, Lanham, MD 20706-3596"
30,238133, Doctors Moshyedi and Mostaghim-Internal Medicine Office,https://freida.ama-assn.org/institution/238133,,,,"7305 Hanover Pkwy, Greenbelt, MD 20770"
31,238129, Endoscopy Center of Bel Air,https://freida.ama-assn.org/institution/238129,,,,"208 Plumtree Rd, Bel Air, MD 21015"
32,238034, Franklin Woods Center,https://freida.ama-assn.org/institution/238034,,,,"9105 Franklin Square Dr, Baltimore, MD 21237"
33,238153, Future Care Northpoint,https://freida.ama-assn.org/institution/238153,,,,"1046 N Point Rd, Baltimore, MD 21224"
34,230006, Gaithersburg Medical Center,https://freida.ama-assn.org/institution/230006,,,,"655 Watkins Mill Rd, Gaithersburg, MD 20879"
35,238037, Gaudenzia (Baltimore),https://freida.ama-assn.org/institution/238037,,,,"4615 Park Heights Ave, Baltimore, MD 21215"
36,238135, Gerald Family Care,https://freida.ama-assn.org/institution/238135,,,,"4744 Marlboro Pike, Capitol Heights, MD 20743"
37,238070, Gilchrist Hospice Center,https://freida.ama-assn.org/institution/238070,,,,"11311 McCormick Rd, Hunt Valley, MD 21031"
38,230507, Greater Baltimore Medical Center,https://freida.ama-assn.org/institution/230507,['Johns Hopkins Univ Sch of Med'],"['Univ of Maryland Sch of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med']",,"6701 N Charles St, Baltimore, MD 21204-6808"
39,238088, Greater Chesapeake Surgery Center,https://freida.ama-assn.org/institution/238088,,,,"1212 York Rd, Lutherville, MD 21093"
40,238148, Health Care for the Homeless,https://freida.ama-assn.org/institution/238148,,Univ of Maryland Sch of Med,,"421 Fallsway, Baltimore, MD 21202"
41,238131, Heartland of Adelphi MD LLC,https://freida.ama-assn.org/institution/238131,,,,"1801 Metzerott Rd, Adelphi, MD 20788"
42,238137, Hebrew Home of Greater Washington Inc,https://freida.ama-assn.org/institution/238137,,,,"6121 Montrose Rd, Rockville, MD 20852"
43,230710, Holy Cross Hospital of Silver Spring,https://freida.ama-assn.org/institution/230710,"['George Washington Univ Sch of Med and Health Sci', 'Georgetown Univ Sch of Med']","['Howard Univ Coll of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'West Virginia Sch of Osteopathic Med']",,"1500 Forest Glen Rd, Silver Spring, MD 20910-1484"
44,230040, Homewood at Williamsport,https://freida.ama-assn.org/institution/230040,,,,"16505 Virginia Ave, Williamsport, MD 21795"
45,238039, Hospice Care,https://freida.ama-assn.org/institution/238039,,,,"555 W Towsontown Blvd, Baltimore, MD 21204"
46,238114, Howard County Department of Fire & Rescue Services,https://freida.ama-assn.org/institution/238114,,,,"6751 Columbia Gateway Dr, Columbia, MD 21046"
47,238128, Howard County Detention Center,https://freida.ama-assn.org/institution/238128,,,,"7301 Waterloo Rd, Jessup, MD 20794"
48,238023, Howard County General Hospital,https://freida.ama-assn.org/institution/238023,,Johns Hopkins Univ Sch of Med,,"5755 Cedar Lane, Columbia, MD 21044"
49,238051, Howard County Health Department,https://freida.ama-assn.org/institution/238051,,,,"7178 Columbia Gateway Dr, Columbia, MD 21046"
50,238104, Infectious Disease Care Center,https://freida.ama-assn.org/institution/238104,,,,"10710 Charter Dr, Columbia, MD 21044"
51,238033, Institute for Asthma & Allergy,https://freida.ama-assn.org/institution/238033,,,,"11002 Viers Mill Rd, Silver Spring, MD 20902"
52,238078, Johns Hopkins at Green Spring Station,https://freida.ama-assn.org/institution/238078,,,,"10755 Falls Rd, Lutherville, MD 21093"
53,230118, Johns Hopkins Bayview Medical Center,https://freida.ama-assn.org/institution/230118,['Johns Hopkins Univ Sch of Med'],['Univ of Maryland Sch of Med'],,"4940 Eastern Ave, Baltimore, MD 21224"
54,230503, Johns Hopkins Bloomberg School of Public Health,https://freida.ama-assn.org/institution/230503,,Johns Hopkins Univ Sch of Med,,"615 N Wolfe St, Baltimore, MD 21205"
55,238145, Johns Hopkins Carey Business School,https://freida.ama-assn.org/institution/238145,,,,"100 International Dr, Baltimore, MD 21202"
56,230027, Johns Hopkins Health Care & Surgery Center-White Marsh,https://freida.ama-assn.org/institution/230027,,,,"4924 Campbell Blvd, Nottingham, MD 21236"
57,230191, Johns Hopkins Hospital,https://freida.ama-assn.org/institution/230191,['Johns Hopkins Univ Sch of Med'],"['Howard Univ Coll of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med']",['Univ of Maryland Sch of Med'],"600 N Wolfe St, Baltimore, MD 21287-1629"
58,238120, Johns Hopkins Lifeline Transport Program,https://freida.ama-assn.org/institution/238120,,,,"600 N Wolfe St, Baltimore, MD 21287"
59,230703, Johns Hopkins University School of Medicine,https://freida.ama-assn.org/institution/230703,['Johns Hopkins Univ Sch of Med'],"['George Washington Univ Sch of Med and Health Sci', 'Univ of New England Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",,"720 Rutland Ave, Baltimore, MD 21205-2196"
60,238085, Joint Pathology Center,https://freida.ama-assn.org/institution/238085,,,,"606 Stephen Sitter Ave, Silver Spring, MD 20910"
61,238082, Kaiser Permanente Mid-Atlantic States,https://freida.ama-assn.org/institution/238082,,['West Virginia Sch of Osteopathic Med'],['George Washington Univ Sch of Med and Health Sci'],"2101 E Jefferson St, Rockville, MD 20852"
62,238108, Kanaiyalal Patel MD-ENT and Sleep Office,https://freida.ama-assn.org/institution/238108,,,,"7231 Hanover Pkwy, Greenbelt, MD 20770"
63,238020, Kennedy Krieger Institute,https://freida.ama-assn.org/institution/238020,['Johns Hopkins Univ Sch of Med'],,['Univ of Maryland Sch of Med'],"707 N Broadway, Baltimore, MD 21205"
64,238069, Kensington Medical Center,https://freida.ama-assn.org/institution/238069,,,,"10810 Connecticut Ave, Kensington, MD 20895"
65,238040, Keswick Multi Care Center,https://freida.ama-assn.org/institution/238040,,,,"700 W 40th St, Baltimore, MD 21212"
66,238038, Kimbrough Ambulatory Care Center,https://freida.ama-assn.org/institution/238038,,,,"2480 Llewellyn Ave, Fort Meade, MD 20755"
67,238080, Kolmac Clinic,https://freida.ama-assn.org/institution/238080,,,,"1003 Spring St, Silver Spring, MD 20910"
68,238118, Lifestar Response Corporation,https://freida.ama-assn.org/institution/238118,,,,"1800 S Clinton St, Baltimore, MD 21224"
69,230216, Malcolm Grow Medical Clinic,https://freida.ama-assn.org/institution/230216,Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med,,,"1050 W Perimeter Rd, Andrews AFB, MD 20762-6600"
70,238041, Manor Care,https://freida.ama-assn.org/institution/238041,,,,"7001 N Charles St, Baltimore, MD 21204"
71,238068, Mark Dettlebach MD-Otolaryngology Clinic,https://freida.ama-assn.org/institution/238068,,,,"5454 Wisconsin Ave, Chevy Chase, MD 20871"
72,238046, Maryland Correctional Institute-Women,https://freida.ama-assn.org/institution/238046,,,,"7943 Brockbridge Rd, Jessup, MD 20794"
73,238116, Maryland Institute for Emergency Medical Services Systems,https://freida.ama-assn.org/institution/238116,,,,"653 W Pratt St, Baltimore, MD 21201"
74,238072, Maryland IVF,https://freida.ama-assn.org/institution/238072,,,,"9250 Bendix Rd, Columbia, MD 20145"
75,238146, Maryland Physicians Care,https://freida.ama-assn.org/institution/238146,,,,"1201 Winterson Rd, Linthicum Heights, MD 21090"
76,230494, Maryland State Department of Health and Mental Hygiene,https://freida.ama-assn.org/institution/230494,,Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med,,"201 W Preston St, Baltimore, MD 21201"
77,238115, Maryland State Police Aviation Division,https://freida.ama-assn.org/institution/238115,,,,"3023 Strawberry Point Rd, Middle River, MD 21220"
78,238119, Maryland State Police Tactical Medical Unit,https://freida.ama-assn.org/institution/238119,,,,"1201 Reisterstown Rd, Pikesville, MD 21208"
79,238052, Medical Services Div of Circuit Court for Baltimore City,https://freida.ama-assn.org/institution/238052,,,,"111 N Calvert St, Baltimore, MD 21202"
80,238127, MedImmune LLC,https://freida.ama-assn.org/institution/238127,,,,"1 MedImmune Way, Gaithersburg, MD 20878"
81,238110, MedPed Health Care,https://freida.ama-assn.org/institution/238110,,,,"6201 Greenbelt Rd, College Park, MD 20740"
82,230122, MedStar Franklin Square Medical Center,https://freida.ama-assn.org/institution/230122,['Georgetown Univ Sch of Med'],"['George Washington Univ Sch of Med and Health Sci', 'Univ of New England Coll of Osteopathic Med', 'Johns Hopkins Univ Sch of Med', 'Midwestern Univ Arizona Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",,"9000 Franklin Square Dr, Baltimore, MD 21237-3998"
83,230522, MedStar Good Samaritan Hospital,https://freida.ama-assn.org/institution/230522,['Georgetown Univ Sch of Med'],['Johns Hopkins Univ Sch of Med'],,"5601 Loch Raven Blvd, Baltimore, MD 21239"
84,230459, MedStar Harbor Hospital,https://freida.ama-assn.org/institution/230459,,,Johns Hopkins Univ Sch of Med,"3001 S Hanover St, Baltimore, MD 21230"
85,238142, MedStar Health,https://freida.ama-assn.org/institution/238142,,,,"10980 Grantchester Way, Columbia, MD 21044"
86,238159, MedStar Health at Timonium,https://freida.ama-assn.org/institution/238159,,,,"2118 Greenspring Dr, Lutherville-Timonium, MD 21093"
87,238139, MedStar Medical Group at Bethesda,https://freida.ama-assn.org/institution/238139,,,,"6410 Rockledge Dr, Bethesda, MD 20817"
88,238125, MedStar Medical Group-Mitchellville,https://freida.ama-assn.org/institution/238125,,,,"12158 Central Ave, Mitchellville, MD 20721"
89,238075, MedStar Montgomery Medical Center,https://freida.ama-assn.org/institution/238075,Georgetown Univ Sch of Med,,,"1801 Prince Philip Dr, Olney, MD 20832"
90,230005, MedStar Southern Maryland Hospital Center,https://freida.ama-assn.org/institution/230005,Georgetown Univ Sch of Med,,,"7503 Surratts Rd, Clinton, MD 20735"
91,230287, MedStar Union Memorial Hospital,https://freida.ama-assn.org/institution/230287,"['Georgetown Univ Sch of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'Philadelphia Coll of Osteopathic Med']","['Univ of New England Coll of Osteopathic Med', 'Univ of Maryland Sch of Med', 'Johns Hopkins Univ Sch of Med']",,"201 E University Pkwy, Baltimore, MD 21218-2895"
92,230195, Mercy Medical Center,https://freida.ama-assn.org/institution/230195,['Univ of Maryland Sch of Med'],['Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med'],,"301 St Paul Pl, Baltimore, MD 21201-2165"
93,238143, Meritus Medical Center,https://freida.ama-assn.org/institution/238143,['West Virginia Sch of Osteopathic Med'],['Burrell Coll of Osteopathic Med'],,"11116 Medical Campus Rd, Hagerstown, MD 21742"
94,238102, MidAtlantic Urology Associates,https://freida.ama-assn.org/institution/238102,,,,"7805 Belle Point Dr, Greenbelt, MD 20770"
95,238095, Montague Blundon III MD-Orthopaedic Office,https://freida.ama-assn.org/institution/238095,,,,"5640 Shields Dr, Bethesda, MD 20817"
96,238157, Montgomery College-Athletic Department,https://freida.ama-assn.org/institution/238157,,,,"51 Mannakee St, Rockville, MD 20850"
97,238136, Montgomery Hospice,https://freida.ama-assn.org/institution/238136,,,,"1355 Piccard Dr, Rockville, MD 20850"
98,238029, Mt Washington Pediatric Hospital,https://freida.ama-assn.org/institution/238029,,Johns Hopkins Univ Sch of Med,,"1708 W Rogers Ave, Baltimore, MD 21209"
99,238012, National Cancer Institute,https://freida.ama-assn.org/institution/238012,,['Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med'],['Johns Hopkins Univ Sch of Med'],"9000 Rockville Pike, Bethesda, MD 20892"
100,108020, National Capital Consortium,https://freida.ama-assn.org/institution/108020,,,"['Univ of California Davis Sch of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med']","4301 Jones Bridge Rd, Bethesda, MD 20814-4799"
101,238024, National Institute of Child Health & Human Development,https://freida.ama-assn.org/institution/238024,,Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med,,"Bldg 50, Bethesda, MD 20889"
102,238031, National Institute of Mental Health,https://freida.ama-assn.org/institution/238031,,,,"6001 Executive Blvd, Rockville, MD 20852"
103,238035, National Institute on Aging (Clinical Research Branch),https://freida.ama-assn.org/institution/238035,,,,"3001 S Hanover St, Baltimore, MD 21225"
104,238089, National Institutes of Health,https://freida.ama-assn.org/institution/238089,,"['Geisel Sch of Med at Dartmouth', 'Univ of Virginia Sch of Med', 'George Washington Univ Sch of Med and Health Sci', 'Univ of Washington Sch of Med', 'West Virginia Sch of Osteopathic Med', 'Mayo Clinic Alix Sch of Med']",['Univ of Maryland Sch of Med'],"9000 Rockville Pike, Bethesda, MD 20892"
105,238048, National Medical Advisory Services,https://freida.ama-assn.org/institution/238048,,,,"2301 Research Blvd, Rockville, MD 20850"
106,238028, Naval Health Clinic (Annapolis),https://freida.ama-assn.org/institution/238028,,Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med,,"250 Wood Rd, Annapolis, MD 21402"
107,238090, Northwest Hospital,https://freida.ama-assn.org/institution/238090,,,Univ of Maryland Sch of Med,"5401 Old Court Rd, Randallstown, MD 21133"
108,238152, Oak Crest Retirement Senior Living-Onsite Medical Care,https://freida.ama-assn.org/institution/238152,,,,"8820 Walther Blvd, Parkville, MD 21234"
109,238111, Occupational Health Consultants,https://freida.ama-assn.org/institution/238111,,,,"15005 Shady Grove Rd, Rockville, MD 20850"
110,230499, Office of the Chief Medical Examiner,https://freida.ama-assn.org/institution/230499,,"['Howard Univ Coll of Med', 'Johns Hopkins Univ Sch of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med']",,"111 Penn St, Baltimore, MD 21201"
111,238063, Orthopaedic Center,https://freida.ama-assn.org/institution/238063,,Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med,,"9711 Medical Center Dr, Rockville, MD 20850"
112,238019, Peninsula Regional Medical Center,https://freida.ama-assn.org/institution/238019,,West Virginia Sch of Osteopathic Med,,"100 E Carroll St, Salisbury, MD 21801"
113,238043, Planned Parenthood (Baltimore),https://freida.ama-assn.org/institution/238043,,,,"330 N Howard St, Baltimore, MD 21201"
114,238134, Pregnancy Aid Center Inc,https://freida.ama-assn.org/institution/238134,,,,"4700 Erie St, College Park, MD 20740"
115,238076, Prince George's County Health Department,https://freida.ama-assn.org/institution/238076,,,,"1701 McCormick Dr, Largo, MD 20774"
116,230707, R Adams Cowley Shock Trauma Center/University of Maryland,https://freida.ama-assn.org/institution/230707,,"['Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'New York Univ Grossman Sch of Med', 'Icahn Sch of Med at Mount Sinai']","['Johns Hopkins Univ Sch of Med', 'Geisel Sch of Med at Dartmouth', 'Mayo Clinic Alix Sch of Med']","22 S Greene St, Baltimore, MD 21201-1595"
117,238079, RadAmerica II LLC-Joseph E Coad Radiation Treatment Center,https://freida.ama-assn.org/institution/238079,,,,"7501 Surratts Rd, Clinton, MD 20735"
118,238097, Renee Bovelle MD-Ophthalmology Office,https://freida.ama-assn.org/institution/238097,,,,"12200 Annapolis Rd, Glen Dale, MD 20769"
119,238106, Revathy Murthy MD-Pulmonologist Office,https://freida.ama-assn.org/institution/238106,,,,"6130 Landover Rd, Cheverly, MD 20785"
120,238103, Said Daee MD-Surgeon's Office,https://freida.ama-assn.org/institution/238103,,,,"7525 Greenway Center Dr, Greenbelt, MD 20770"
121,238018, Shady Grove Adventist Hospital,https://freida.ama-assn.org/institution/238018,,George Washington Univ Sch of Med and Health Sci,,"9901 Medical Center Dr, Rockville, MD 20850-3395"
122,238112, Shady Grove Fertility Center-Towson,https://freida.ama-assn.org/institution/238112,,,,"720 Aliceanna St, Baltimore, MD 21202"
123,238158, Shady Grove Fertility-Rockville,https://freida.ama-assn.org/institution/238158,,,,"9601 Blackwell Rd, Rockville, MD 20850"
124,230397, Sheppard Pratt Health System,https://freida.ama-assn.org/institution/230397,Univ of Maryland Sch of Med,,,"6501 N Charles St, Towson, MD 21204"
125,238044, Sherlock Behavioral Pediatric Clinic,https://freida.ama-assn.org/institution/238044,,,,"1205 York Rd, Lutherville, MD 21093"
126,230160, Sinai Hospital of Baltimore,https://freida.ama-assn.org/institution/230160,"['Georgetown Univ Sch of Med', 'Univ of Maryland Sch of Med', 'Johns Hopkins Univ Sch of Med']","['Midwestern Univ Arizona Coll of Osteopathic Med', 'Univ of New England Coll of Osteopathic Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'Burrell Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Philadelphia Coll of Osteopathic Med'],"2401 W Belvedere Ave, Baltimore, MD 21215-5271"
127,230289, Spring Grove Hospital Center,https://freida.ama-assn.org/institution/230289,,Univ of Maryland Sch of Med,,"60 Wade Ave, Catonsville, MD 21228"
128,230205, Springfield Hospital Center,https://freida.ama-assn.org/institution/230205,,,,"6655 Sykesville Rd, Sykesville, MD 21784"
129,230320, St Agnes HealthCare,https://freida.ama-assn.org/institution/230320,Johns Hopkins Univ Sch of Med,,,"900 S Caton Ave, Baltimore, MD 21229-5299"
130,238065, St Agnes Hospital,https://freida.ama-assn.org/institution/238065,,,,"900 S Caton Ave, Baltimore, MD 21229"
131,230194, St Joseph's Medical Center,https://freida.ama-assn.org/institution/230194,Univ of Maryland Sch of Med,,,"7601 Osler Dr, Towson, MD 21204"
132,238056, Stella Maris,https://freida.ama-assn.org/institution/238056,,,,"2300 Dulaney Valley Rd, Timonium, MD 21093"
133,238141, Steven C Scherr MD DDS-Sleep Disorder Office,https://freida.ama-assn.org/institution/238141,,,,"4000 Old Court Rd, Pikesville, MD 21208"
134,238021, Suburban Hospital (Bethesda),https://freida.ama-assn.org/institution/238021,,"['Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'Geisel Sch of Med at Dartmouth', 'West Virginia Sch of Osteopathic Med']",['George Washington Univ Sch of Med and Health Sci'],"8600 Old Georgetown Rd, Bethesda, MD 20814"
135,238087, Suburban Hospital and Health Care System,https://freida.ama-assn.org/institution/238087,,,,"8600 Old Georgetown Rd, Bethesda, MD 20814"
136,230029, TidalHealth,https://freida.ama-assn.org/institution/230029,,,,"100 E Carroll St, Salisbury, MD 21801"
137,230031, TidalHealth Penninsula Regional,https://freida.ama-assn.org/institution/230031,,,,"100 E Carroll St, Salisbury, MD 21801"
138,230714, Uniformed Services University of Health Sciences F Edward Hebert School of Medicine,https://freida.ama-assn.org/institution/230714,,['Geisel Sch of Med at Dartmouth'],['George Washington Univ Sch of Med and Health Sci'],"4301 Jones Bridge Rd, Bethesda, MD 20814-4799"
139,238061, Union Hospital,https://freida.ama-assn.org/institution/238061,,,,"106 Bow St, Elkton, MD 21921"
140,230002, University of Maryland Ambulatory Surgery Center-Waterloo Crossing,https://freida.ama-assn.org/institution/230002,,,Univ of Maryland Sch of Med,"5900 Waterloo Rd, Columbia, MD 21045"
141,238154, University of Maryland Medical Center Department of Orthopaedic Surgery,https://freida.ama-assn.org/institution/238154,,,,"22 S Greene St, Baltimore, MD 21201"
142,230147, University of Maryland Medical Center Midtown Campus,https://freida.ama-assn.org/institution/230147,['Univ of Maryland Sch of Med'],['West Virginia Sch of Osteopathic Med'],['George Washington Univ Sch of Med and Health Sci'],"827 Linden Ave, Baltimore, MD 21201-4681"
143,238162, University of Maryland Orthopedics at Camden Yards,https://freida.ama-assn.org/institution/238162,,,,"351 W Camden St, Baltimore, MD 21201"
144,230001, University of Maryland Orthopedics at Columbia,https://freida.ama-assn.org/institution/230001,Univ of Maryland Sch of Med,,,"5500 Knoll N Dr, Columbia, MD 21045"
145,230003, University of Maryland Orthopedics at Texas Station,https://freida.ama-assn.org/institution/230003,,,,"One Texas Station, Timonium, MD 21093"
146,230142, University of Maryland Prince George's Hospital Center,https://freida.ama-assn.org/institution/230142,['Univ of Maryland Sch of Med'],"['Howard Univ Coll of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med']",,"3001 Hospital Dr, Cheverly, MD 20785"
147,230247, University of Maryland Program,https://freida.ama-assn.org/institution/230247,['Univ of Maryland Sch of Med'],['Howard Univ Coll of Med'],['Johns Hopkins Univ Sch of Med'],"22 S Greene St, Baltimore, MD 21201-1595"
148,230238, University of Maryland Rehabilitation & Orthopaedic Institute,https://freida.ama-assn.org/institution/230238,Univ of Maryland Sch of Med,,,"2200 Kernan Dr, Baltimore, MD 21207-6697"
149,230513, University of Maryland School of Medicine,https://freida.ama-assn.org/institution/230513,['Univ of Maryland Sch of Med'],,['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"655 W Baltimore St, Baltimore, MD 21201-1559"
150,238036, University Specialty Hospital,https://freida.ama-assn.org/institution/238036,,,,"601 S Charles St, Baltimore, MD 21230"
151,238071, Upper Chesapeake Medical Center,https://freida.ama-assn.org/institution/238071,,,Univ of Maryland Sch of Med,"500 Upper Chesapeake Dr, Bel Air, MD 21014"
152,230100, US Army Center for Health Promotion and Preventive Medicine,https://freida.ama-assn.org/institution/230100,,,,"5158 Blackhawk Rd, Aberdeen Proving Gro, MD 21010-5422"
153,238086, US DHHS-Federal Occupational Health,https://freida.ama-assn.org/institution/238086,,,,"7475 Wisconsin Ave, Bethesda, MD 20814"
154,238101, V Prem Chandar MD-Gastroenterologist Office,https://freida.ama-assn.org/institution/238101,,,,"6001 Landover Rd, Cheverly, MD 20785"
155,230265, Veterans Affairs Medical Center (Baltimore),https://freida.ama-assn.org/institution/230265,['Univ of Maryland Sch of Med'],['Johns Hopkins Univ Sch of Med'],,"10 N Greene St, Baltimore, MD 21201-1524"
156,230713, Walter P Carter Mental Health Center,https://freida.ama-assn.org/institution/230713,,,,"630 W Fayette St, Baltimore, MD 21201-1585"
157,100485, Walter Reed Army Institute of Research,https://freida.ama-assn.org/institution/100485,,Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med,,"503 Robert Grant Ave, Silver Spring, MD 20910-7500"
158,230275, Walter Reed National Military Medical Center,https://freida.ama-assn.org/institution/230275,"['Univ of California Davis Sch of Med', 'Georgetown Univ Sch of Med', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med']","['Midwestern Univ Arizona Coll of Osteopathic Med', 'George Washington Univ Sch of Med and Health Sci', 'Geisel Sch of Med at Dartmouth', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"8901 Rockville Pike, Bethesda, MD 20889-5600"
