,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
16,219541, Bossier Healthcare for Women,https://freida.ama-assn.org/institution/219541,,,,"2449 Hospital Dr, Bossier City, LA 71111"
17,218024, Brentwood Behavioral Health Company,https://freida.ama-assn.org/institution/218024,,,,"1006 Highland Ave, Shreveport, LA 71101"
18,218070, Caddo Correctional Center,https://freida.ama-assn.org/institution/218070,,,,"1101 Forum Dr, Shreveport, LA 71101"
19,219515, Canon Hospice,https://freida.ama-assn.org/institution/219515,,,,"1221 S Clearview Pkwy, New Orelans, LA 70121"
20,219543, Capital Area Alliance for the Homeless,https://freida.ama-assn.org/institution/219543,,,,"153 N 17th St, Baton Rouge, LA 70802"
21,218119, Capital Area Human Service District,https://freida.ama-assn.org/institution/218119,,,,"4615 Government St, Baton Rouge, LA 70806"
22,210041, Centenary College-Department of Athletics,https://freida.ama-assn.org/institution/210041,,,,"2911 Centenary Blvd, Shreveport, LA 71104"
23,218072, Central Louisiana State Hospital,https://freida.ama-assn.org/institution/218072,,,,"242 E Shamrock St, Pineville, LA 71360"
24,218069, Chateau Living Center,https://freida.ama-assn.org/institution/218069,,,,"716 Village Rd, Kenner, LA 70065"
25,210731, Children's Hospital (New Orleans),https://freida.ama-assn.org/institution/210731,['LSU Hlth Sci Ctr Sch of Med in New Orleans'],,['Tulane Univ Sch of Med'],"200 Henry Clay Ave, New Orleans, LA 70118"
26,218031, Children's Hospital Calhoun Campus,https://freida.ama-assn.org/institution/218031,,,,"935 Calhoun St, New Orleans, LA 70118"
27,210460, Christus Schumpert Health System,https://freida.ama-assn.org/institution/210460,,,,"One Saint Mary Pl, Shreveport, LA 71101"
28,218033, Christus St Francis Cabrini Hospital,https://freida.ama-assn.org/institution/218033,,,,"3330 Masonic Dr, Alexandria, LA 71301-6002"
29,219550, CrescentCare Health and Wellness Center,https://freida.ama-assn.org/institution/219550,,,,"3308 Tulane Ave, New Orleans, LA 70119"
30,218099, DeSoto Regional Health System,https://freida.ama-assn.org/institution/218099,,,,"PO Box 1636, Mansfield, LA 71052"
31,219520, DHH Office of Behavioral Health Region V,https://freida.ama-assn.org/institution/219520,,,,"3501 5th Ave, Lake Charles, LA 70607"
32,218101, DHH Office of Public Health Region VII Tuberculosis Clinic,https://freida.ama-assn.org/institution/218101,,,,"1035 Crewsell Ave, Shreveport, LA 71101"
33,219521, DHH Office of South Central Louisiana Human Services Authority,https://freida.ama-assn.org/institution/219521,,,,"521 Legion Ave, Houma, LA 70364"
34,219508, Dialysis Clinics Inc (DCI) Shreveport,https://freida.ama-assn.org/institution/219508,,,,"1322 E Kings Hwy, Shreveport, LA 71103"
35,218060, Doctors Hospital Senior Care Center,https://freida.ama-assn.org/institution/218060,,,,"PO Box 607, Arnaudville, LA 70512"
36,218084, Dow Chemical Company,https://freida.ama-assn.org/institution/218084,,,,"21145 Hwy 1, Plaquemine, LA 70764"
37,218021, East Jefferson General Hospital,https://freida.ama-assn.org/institution/218021,,"['Tulane Univ Sch of Med', 'LSU Hlth Sci Ctr Sch of Med in New Orleans']",,"4200 Houma Blvd, Metairie, LA 70006"
38,218104, Eastern Louisiana Mental Health System,https://freida.ama-assn.org/institution/218104,,,,"4502 Hwy 951, Jackson, LA 70748"
39,218093, Elayn Hunt Correctional Center,https://freida.ama-assn.org/institution/218093,,,,"6925 LA-74, St Gabriel, LA 70776"
40,210110, Eye Ear Nose and Throat Hospital,https://freida.ama-assn.org/institution/210110,,,,"2626 Napoleon Ave, New Orleans, LA 70115"
41,218065, Fairway Medical Center,https://freida.ama-assn.org/institution/218065,,,,"67252 Industry Ln, Covington, LA 70433"
42,218081, Fellowship of Orthopaedic Researchers Inc,https://freida.ama-assn.org/institution/218081,,,,"320 Hammond Hwy, Metairie, LA 70005"
43,218075, First Judicial District Court,https://freida.ama-assn.org/institution/218075,,,,"501 Texas St, Shreveport, LA 71101"
44,219527, Fresenius Medical Care New Orleans,https://freida.ama-assn.org/institution/219527,,,,"1319 Jefferson Hwy, New Orleans, LA 70121"
45,219509, Fresenius Medical Care North America (FMCNA),https://freida.ama-assn.org/institution/219509,,,,"920 Pierremont Rd, Shreveport, LA 71106"
46,210039, Gastrointestinal Specialists AMC,https://freida.ama-assn.org/institution/210039,,,,"8383 Millicent Way B, Shreveport, LA 71115"
47,218102, Highland Clinic,https://freida.ama-assn.org/institution/218102,,,,"1455 E Bert Kouns Industrial Loop, Shreveport, LA 71105"
48,210056, Holistic Solutions Center of Baton Rouge,https://freida.ama-assn.org/institution/210056,,,,"8714 Jefferson Hwy, Baton Rouge, LA 70809"
49,218029, Homer Memorial Hospital,https://freida.ama-assn.org/institution/218029,,,,"E College St, Homer, LA 71040"
50,219547, Hope Medical Clinic,https://freida.ama-assn.org/institution/219547,,,,"210 Kings Hwy, Shreveport, LA 71104"
51,218089, Hospice of Acadiana,https://freida.ama-assn.org/institution/218089,,,,"2600 Johnston St, Lafayette, LA 70503"
52,218055, Houma Outpatient Surgery Center,https://freida.ama-assn.org/institution/218055,,,,"3717 Houma Blvd, Metairie, LA 70006"
53,210430, Huey P Long Regional Medical Center,https://freida.ama-assn.org/institution/210430,,,,"352 Hospital Blvd, Pineville, LA 71360"
54,210025, Intensive Specialty Hospital LLC,https://freida.ama-assn.org/institution/210025,,,,"1800 Irving Pl, Shreveport, LA 71101"
55,218111, Internal Medicine and Pediatric Clinic,https://freida.ama-assn.org/institution/218111,,,,"6516 E Myrtle Ave, Baker, LA 70714"
56,218054, Jefferson Healthcare Center,https://freida.ama-assn.org/institution/218054,,,,"2200 Jefferson Hwy, New Orleans, LA 70121"
57,218050, Jefferson Parish Human Services Authority,https://freida.ama-assn.org/institution/218050,,,,"3101 W Napolean Ave, Metairie, LA 70001"
58,219519, Jefferson Parish School System,https://freida.ama-assn.org/institution/219519,,,,"501 Manhattan Blvd, Harvey, LA 70058"
59,218067, John J Hainkel Jr Home and Rehabilitation Center,https://freida.ama-assn.org/institution/218067,,,,"612 Henry Clay Ave, New Orleans, LA 70118"
60,218105, Kindred Hospital,https://freida.ama-assn.org/institution/218105,,,,"3601 Coliseum St, New Orleans, LA 70115"
61,218038, Lafayette General Medical Center,https://freida.ama-assn.org/institution/218038,LSU Hlth Sci Ctr Sch of Med in New Orleans,,,"1214 Coolidge, Lafayette, LA 70505"
62,219512, Lafon Nursing Facility,https://freida.ama-assn.org/institution/219512,,,,"6900 Chef Menteur Hwy, New Orleans, LA 70126"
63,218019, Lake Charles Memorial Hospital,https://freida.ama-assn.org/institution/218019,,LSU Hlth Sci Ctr Sch of Med in New Orleans,,"1700 Oak Park Blvd, Lake Charles, LA 70601"
64,218086, Lakeview Regional Medical Center,https://freida.ama-assn.org/institution/218086,,,,"95 E Fairway Dr, Covington, LA 70433"
65,218096, Larry Broadwell MD-Arthritis & Osteoporosis Clinic,https://freida.ama-assn.org/institution/218096,,,,"802 Jordan, Shreveport, LA 71101"
66,210013, Lawing Psychology Clinic,https://freida.ama-assn.org/institution/210013,,,,"5521 Tchoupitoulas St, New Orleans, LA 70115"
67,210735, Leonard J Chabert Medical Center,https://freida.ama-assn.org/institution/210735,,,LSU Hlth Sci Ctr Sch of Med in New Orleans,"1978 Industrial Blvd, Houma, LA 70363"
68,218053, Lindy Boggs Medical Center,https://freida.ama-assn.org/institution/218053,,,,"301 N Jefferson Davis Pkwy, New Orleans, LA 70119"
69,219534, Louisiana Arthritis and Rheumatology,https://freida.ama-assn.org/institution/219534,,,,"457 Ashley Ridge Blvd, Shreveport, LA 71106"
70,210012, Louisiana Department of Corrections,https://freida.ama-assn.org/institution/210012,,,,"504 Mayflower St, Baton Rouge, LA 70802"
71,218112, Louisiana Internal Medicine Associates,https://freida.ama-assn.org/institution/218112,,,,"3401 North Blvd, Baton Rouge, LA 70806"
72,218064, Louisiana Office of Public Health,https://freida.ama-assn.org/institution/218064,,,,"1450 L and A Rd, Metairie, LA 70001"
73,218095, Louisiana Pain Physicians (Shreveport),https://freida.ama-assn.org/institution/218095,,,,"457 Ashley Ridge Blvd, Shreveport, LA 71106"
74,210734, Louisiana Rehabilitation Institute,https://freida.ama-assn.org/institution/210734,,,,"1532 Tulane Ave, New Orleans, LA 70140"
75,219504, Louisiana State University Athletic Departments,https://freida.ama-assn.org/institution/219504,,,,"PO Box 25095, Baton Rouge, LA 70894"
76,218015, Louisiana State University Eye Center,https://freida.ama-assn.org/institution/218015,,,,"2020 Gravier St, New Orleans, LA 70112"
77,219503, Louisiana State University Health Sciences Center,https://freida.ama-assn.org/institution/219503,,Midwestern Univ Arizona Coll of Osteopathic Med,,"2021 Perdido St, New Orleans, LA 70112"
78,210495, Louisiana State University Medical Center,https://freida.ama-assn.org/institution/210495,,,,"1542 Tulane Ave, New Orleans, LA 70112"
79,219502, Louisiana State University School of Medicine,https://freida.ama-assn.org/institution/219502,LSU Hlth Sci Ctr Sch of Med in New Orleans,,,"2020 Gravier St, New Orleans, LA 70112"
80,218052, Loyola Law Clinic,https://freida.ama-assn.org/institution/218052,,,,"7214 St Charles Ave, New Orleans, LA 70118"
81,218076, LSU Baptist Multi-Specialty Clinic,https://freida.ama-assn.org/institution/218076,,,,"2820 Napoleon Ave, New Orleans, LA 70115"
82,218118, LSU HCN Uptown Behavioral Health,https://freida.ama-assn.org/institution/218118,,,,"3450 Chestnut St, New Orleans, LA 70118"
83,218090, LSU Health Science Center Juvenile Justice Program,https://freida.ama-assn.org/institution/218090,,,,"3225 River Rd, Bridge City, LA 70094"
84,210722, LSU Health Sciences Center,https://freida.ama-assn.org/institution/210722,,Lincoln Memorial Univ DeBusk Coll of Osteopathic Med,,"1501 Kings Hwy, Shreveport, LA 71130"
85,210380, LSU Health Sciences Center/University Hospital and Clinics,https://freida.ama-assn.org/institution/210380,['LSU Hlth Sci Ctr Sch of Med in New Orleans'],['West Virginia Sch of Osteopathic Med'],,"2390 W Congress, Lafayette, LA 70596-9300"
86,210024, LSU Health Shreveport School of Allied Health Professions-Children's Center,https://freida.ama-assn.org/institution/210024,,,,"1450 Claiborne Ave, Shreveport, LA 71103"
87,219535, LSU Healthcare Network-St Charles Avenue Clinics,https://freida.ama-assn.org/institution/219535,,,,"3700 St Charles Ave, New Orleans, LA 70115"
88,218107, LSU Neuroscience Center of Excellence,https://freida.ama-assn.org/institution/218107,,,,"2020 Gravier St, New Orleans, LA 70112"
89,218056, LSU School of Medicine Division of Law and Psychiatry,https://freida.ama-assn.org/institution/218056,,,,"1542 Tulane Ave, New Orleans, LA 70112"
90,210048, LSU Shreveport-Departmet of Athletics,https://freida.ama-assn.org/institution/210048,,,,"1 University Pl, Shreveport, LA 71115"
91,210055, Maples LLC,https://freida.ama-assn.org/institution/210055,,,,"15555 George O'Neal Rd, Baton Rouge, LA 70817"
92,210223, Medical Center of Louisiana-University Hospital Campus,https://freida.ama-assn.org/institution/210223,,,,"2021 Perdido St, New Orleans, LA 70161-1262"
93,210409, Memorial Medical Center,https://freida.ama-assn.org/institution/210409,,,,"2700 Napoleon Ave, New Orleans, LA 70115"
94,218045, Mercy Family Center (Metairie),https://freida.ama-assn.org/institution/218045,,,,"110 Veteran Blvd, New Orleans, LA 70124"
95,218082, Metropolitan Human Services District,https://freida.ama-assn.org/institution/218082,,,,"400 Poydras St, New Orleans, LA 70130"
96,219528, Mid City Medicine Clinic,https://freida.ama-assn.org/institution/219528,,,,"3600 Florida Blvd, Baton Rouge, LA 70806"
97,218100, Minden Medical Center,https://freida.ama-assn.org/institution/218100,,,,"1 Medical Plaza, Minden, LA 71055"
98,218057, Nelson Coleman Correctional Center (St Charles Parish Jail),https://freida.ama-assn.org/institution/218057,,,,"5061 Louisianan Hwy 3127, Killona, LA 70057"
99,218120, NeuroMedical Center of Baton Rouge,https://freida.ama-assn.org/institution/218120,,,,"10101 Park Rowe Ave, Baton Rouge, LA 70810"
100,218035, New Orleans Health Care for the Homeless Clinic,https://freida.ama-assn.org/institution/218035,,,,"914 Union St, New Orleans, LA 70112"
101,219544, NHS Human Services Inc,https://freida.ama-assn.org/institution/219544,,,,"10543 N Glenstone Pl, Baton Rouge, LA 70810"
102,218034, North Caddo Medical Center,https://freida.ama-assn.org/institution/218034,,,Louisiana State Univ Sch of Med in Shreveport,"1000 S Spruce St, Vivian, LA 71082-3232"
103,218092, North Oaks Health System,https://freida.ama-assn.org/institution/218092,,,,"15790 Medical Center Dr, Hammond, LA 70403"
104,210040, Northwest Louisiana Nephrology,https://freida.ama-assn.org/institution/210040,,,,"2501 Greenwood Rd, Shreveport, LA 71103"
105,218091, Oakwood of Acadiana/River Oaks Retirement Manor,https://freida.ama-assn.org/institution/218091,,,,"2500 E Simcoe St, Lafayette, LA 70501"
106,218115, Oceans Behavioral Hospital (Greater New Orleans),https://freida.ama-assn.org/institution/218115,,,,"716 Village Rd, Kenner, LA 70065"
107,218121, Ochsner Baptist Medical Center,https://freida.ama-assn.org/institution/218121,,,,"2700 Napoleon Ave, New Orleans, LA 70115"
108,218116, Ochsner Extended Care Hospital of Kenner-LHC Group,https://freida.ama-assn.org/institution/218116,,,,"180 W Esplanade Ave, Kenner, LA 70065"
109,210018, Ochsner LSU Asthma Allergy and ENT Center-Shreveport,https://freida.ama-assn.org/institution/210018,,,,"463 Ashley Ridge Blvd, Shreveport, LA 71106"
110,219530, Ochsner LSU Health Monroe (OLH-Monroe),https://freida.ama-assn.org/institution/219530,Louisiana State Univ Sch of Med in Shreveport,,,"4864 Jackson St, Monroe, LA 71202"
111,219529, Ochsner LSU Health Shreveport (OLH-Shreveport),https://freida.ama-assn.org/institution/219529,Louisiana State Univ Sch of Med in Shreveport,,,"1541 Kings Hwy, Shreveport, LA 71130"
112,210027, Ochsner LSU Health St Mary Medical Center,https://freida.ama-assn.org/institution/210027,Louisiana State Univ Sch of Med in Shreveport,,,"1 St Mary Pl, Shreveport, LA 71105"
113,210381, Ochsner Medical Center,https://freida.ama-assn.org/institution/210381,['Tulane Univ Sch of Med'],"['West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['LSU Hlth Sci Ctr Sch of Med in New Orleans'],"1514 Jefferson Hwy, New Orleans, LA 70121"
114,218066, Ochsner Medical Center-Baton Rouge,https://freida.ama-assn.org/institution/218066,,,,"17000 Medical Center Dr, Baton Rouge, LA 70816"
115,218030, Ochsner Medical Center-Kenner,https://freida.ama-assn.org/institution/218030,LSU Hlth Sci Ctr Sch of Med in New Orleans,,,"180 W Esplanade Ave, Kenner, LA 70065"
116,219536, Ochsner West Bank Hospital,https://freida.ama-assn.org/institution/219536,,,,"2500 Belle Chasse Hwy, Gretna, LA 70056"
117,218083, Odyssey House Louisiana,https://freida.ama-assn.org/institution/218083,,,,"1125 N Tonti St, New Orleans, LA 70119"
118,218051, Office of Mental Health (Baton Rouge),https://freida.ama-assn.org/institution/218051,,,,"1201 Capitol Access Rd, Baton Rouge, LA 70821"
119,218123, Optima Specialty Hospital,https://freida.ama-assn.org/institution/218123,,,,"1131 Rue de Belier, Lafayette, LA 70506"
120,210714, Our Lady of the Angels Hospital,https://freida.ama-assn.org/institution/210714,,LSU Hlth Sci Ctr Sch of Med in New Orleans,,"433 Plaza St, Bogalusa, LA 70427"
121,218059, Our Lady of the Lake Regional Medical Center,https://freida.ama-assn.org/institution/218059,['LSU Hlth Sci Ctr Sch of Med in New Orleans'],"['Tulane Univ Sch of Med', 'West Virginia Sch of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"5000 Hennessy Blvd, Baton Rouge, LA 70808"
122,210497, Overton Brooks Veterans Affairs Medical Center,https://freida.ama-assn.org/institution/210497,Louisiana State Univ Sch of Med in Shreveport,,,"510 E Stoner Ave, Shreveport, LA 71101-4295"
123,219539, Palmetto Addiction Recovery Center,https://freida.ama-assn.org/institution/219539,,,,"86 Palmetto Rd, Rayville, LA 71269"
124,218032, Parish of Orleans Coroner's Office,https://freida.ama-assn.org/institution/218032,,,,"2700 Tulane Ave, New Orleans, LA 70119"
125,219553, Pennington Biomedical Research Center,https://freida.ama-assn.org/institution/219553,,,,"6400 Perkins Rd, Baton Rouge, LA 70808"
126,219511, Piker Clinic LLC,https://freida.ama-assn.org/institution/219511,,,,"11333 Church St, Clinton, LA 70722"
127,218071, Pinecrest Developmental Center,https://freida.ama-assn.org/institution/218071,,,,"100 Pinecrest Dr, Pineville, LA 71360"
128,219552, Promise Hospital of Louisiana Inc,https://freida.ama-assn.org/institution/219552,,,,"1800 Irving Pl, Shreveport, LA 71101"
129,218068, Psychiatric Pavillion of New Orleans,https://freida.ama-assn.org/institution/218068,,,,"14500 Hanes Blvd, New Orleans, LA 70128"
130,218028, Rapides Regional Medical Center,https://freida.ama-assn.org/institution/218028,,,Louisiana State Univ Sch of Med in Shreveport,"211 Fourth St, Alexandria, LA 71301"
131,219549, Recovery School District-New Orleans Therapeutic Day Program,https://freida.ama-assn.org/institution/219549,,,,"1615 Poydras St, New Orleans, LA 70112"
132,218079, Region III Mental Health Clinic,https://freida.ama-assn.org/institution/218079,,,,"6907 Alma St, Houma, LA 70112"
133,219507, Regional Urology,https://freida.ama-assn.org/institution/219507,,,,"255 Bert Kouns, Shreveport, LA 71106"
134,218061, Rehabilitation Hospital of Acadiana Long Term Acute Care,https://freida.ama-assn.org/institution/218061,,,,"310 Youngsville Hwy, Lafayette, LA 70508"
135,219518, River Oaks Hospital,https://freida.ama-assn.org/institution/219518,,,,"1525 River Oaks Rd W, New Orleans, LA 70123"
136,219514, Seaside Behavioral Hospital,https://freida.ama-assn.org/institution/219514,,,,"4201 Woodland Dr, New Orleans, LA 70131"
137,218103, Shreveport Mental Health Center,https://freida.ama-assn.org/institution/218103,,,,"1310 N Hearne Ave, Shreveport, LA 71107"
138,210047, Shreveport Mudbugs-Department of Athletics,https://freida.ama-assn.org/institution/210047,,,,"3207 Pershing Blvd, Shreveport, LA 71109"
139,210410, Shriners Hospitals for Children (Shreveport),https://freida.ama-assn.org/institution/210410,,Louisiana State Univ Sch of Med in Shreveport,,"3100 Samford Ave, Shreveport, LA 71103-4289"
140,218042, Slidell Memorial Hospital,https://freida.ama-assn.org/institution/218042,,,LSU Hlth Sci Ctr Sch of Med in New Orleans,"1001 Gause Blvd, Slidell, LA 70458"
141,210490, Southeast Louisiana Hospital,https://freida.ama-assn.org/institution/210490,Tulane Univ Sch of Med,,,"23515 US-190, Mandeville, LA 70448"
142,219523, Southeast Louisiana Veterans Health Care System,https://freida.ama-assn.org/institution/219523,['Tulane Univ Sch of Med'],['LSU Hlth Sci Ctr Sch of Med in New Orleans'],,"1601 Perdido St, New Orleans, LA 70112"
143,219525, Southeastern Louisiana University-Department of Kinesiology/Health Studies,https://freida.ama-assn.org/institution/219525,,,,"400 Tennessee St, Hammond, LA 70402"
144,218113, St Anna's Episcopal Church,https://freida.ama-assn.org/institution/218113,,,,"1313 Esplanade Ave, New Orleans, LA 70116"
145,210003, St Francis Medical Center,https://freida.ama-assn.org/institution/210003,Edward Via Coll of Osteopathic Med-Monroe,,,"309 Jackson St, Monroe, LA 71201"
146,210036, St Margaret's at Mercy,https://freida.ama-assn.org/institution/210036,,,,"3525 Bienville St, New Orleans, LA 70119"
147,218077, St Thomas Community Clinic,https://freida.ama-assn.org/institution/218077,,,,"1020 St Andrew St, New Orleans, LA 70130"
148,218074, Swanson Center for Youth,https://freida.ama-assn.org/institution/218074,,,,"4701 S Grand St, Monroe, LA 71202"
149,218087, Terrebonne General Medical Center,https://freida.ama-assn.org/institution/218087,William Carey Univ Coll of Osteopathic Med,,,"8166 Main St, Houma, LA 70360"
150,210193, Touro Infirmary,https://freida.ama-assn.org/institution/210193,"['Tulane Univ Sch of Med', 'LSU Hlth Sci Ctr Sch of Med in New Orleans']",,,"1401 Foucher St, New Orleans, LA 70115-3593"
151,218027, Tulane Hospital for Children,https://freida.ama-assn.org/institution/218027,,,,"1415 Tulane Ave, New Orleans, LA 70112"
152,218085, Tulane Institute of Sports Medicine,https://freida.ama-assn.org/institution/218085,,,,"202 McAlister Extension, New Orleans, LA 70118"
153,210485, Tulane University Hospital and Clinics,https://freida.ama-assn.org/institution/210485,Tulane Univ Sch of Med,,,"1415 Tulane Ave, New Orleans, LA 70112"
154,219501, Tulane University School of Medicine,https://freida.ama-assn.org/institution/219501,['Tulane Univ Sch of Med'],"['Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'West Virginia Sch of Osteopathic Med']","['LSU Hlth Sci Ctr Sch of Med in New Orleans', 'Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med']","1430 Tulane Ave, New Orleans, LA 70112-2699"
155,210493, Tulane University School of Public Health and Tropical Medicine,https://freida.ama-assn.org/institution/210493,,,,"1440 Tulane Ave, New Orleans, LA 70112"
156,218063, Tulane-Lakeside Hospital,https://freida.ama-assn.org/institution/218063,,,,"4700 I-10 Service Rd W, Metairie, LA 70001"
157,210727, University Medical Center New Orleans,https://freida.ama-assn.org/institution/210727,LSU Hlth Sci Ctr Sch of Med in New Orleans,,,"2021 Perdido St, New Orleans, LA 70112-1396"
158,210100, Veterans Affairs Medical Center (Alexandria),https://freida.ama-assn.org/institution/210100,,,Tulane Univ Sch of Med,"Quarters 21-A, Alexandria, LA 71306-9004"
159,210733, Veterans Affairs Medical Center (New Orleans),https://freida.ama-assn.org/institution/210733,,,,"1601 Perdido St, New Orleans, LA 70146"
160,219556, Wellspring Alliance for Families Inc,https://freida.ama-assn.org/institution/219556,,,,"1515 Jackson St, Monroe, LA 71202"
161,218040, West Jefferson Medical Center,https://freida.ama-assn.org/institution/218040,,LSU Hlth Sci Ctr Sch of Med in New Orleans,,"1101 Medical Center Blvd, Marrero, LA 70072"
162,210028, Willis-Knighton Health System,https://freida.ama-assn.org/institution/210028,"['Arkansas Coll of Osteopahic Med', 'Edward Via Coll of Osteopathic Med-Monroe']",,,"2600 Greenwood Rd, Shreveport, LA 71103"
163,210459, Willis-Knighton Medical Center,https://freida.ama-assn.org/institution/210459,,Louisiana State Univ Sch of Med in Shreveport,,"2600 Greenwood Rd, Shreveport, LA 71130-2600"
164,218062, Woman's Hospital,https://freida.ama-assn.org/institution/218062,"['LSU Hlth Sci Ctr Sch of Med in New Orleans', 'California Northstate Univ Coll of Med']",,,"9050 Airline Hwy, Baton Rouge, LA 70815-4192"
165,219524, Women and Children's Hospital,https://freida.ama-assn.org/institution/219524,,,LSU Hlth Sci Ctr Sch of Med in New Orleans,"4600 Ambassador Caffery Pkwy, Lafayette, LA 70508"
