,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
23,289015, Burrell Behavioral Health,https://freida.ama-assn.org/institution/289015,,,,"3201 S Providence Rd, Columbia, MO 65201"
24,288180, Callaway Community Hospital,https://freida.ama-assn.org/institution/288180,,Univ of Missouri-Columbia Sch of Med,,"10 Hospital Dr, Fulton, MO 65251-2510"
25,289528, Cameron Regional Medical Center,https://freida.ama-assn.org/institution/289528,,"['Univ of Kansas Sch of Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"1600 E Evergreen St, Cameron, MO 64429"
26,289001, Capital Region Medical Center,https://freida.ama-assn.org/institution/289001,['Univ of Missouri-Columbia Sch of Med'],['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"1432 Southwest Blvd, Jefferson City, MO 65109"
27,280005, CareSTL Health,https://freida.ama-assn.org/institution/280005,,,,"5471 Dr Martin Luther King Dr, St Louis, MO 63112"
28,289588, Cedar Hill Primary Care,https://freida.ama-assn.org/institution/289588,,,,"6420 The Cedars Ct, Cedar Hill, MO 63016"
29,280433, Center for Behavioral Medicine,https://freida.ama-assn.org/institution/280433,['Univ of Missouri-Kansas City Sch of Med'],['West Virginia Sch of Osteopathic Med'],,"600 E 22nd St, Kansas City, MO 64108"
30,289034, Centerpoint Medical Center,https://freida.ama-assn.org/institution/289034,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,,"19600 E 39th St, Independence, MO 64057"
31,289504, CentrePointe Hospital,https://freida.ama-assn.org/institution/289504,,,,"5932 Hwy 94 South, St Charles, MO 63304"
32,288017, Charter Hospital of Columbia,https://freida.ama-assn.org/institution/288017,,,,"200 Portland St, Columbia, MO 65201"
33,280023, Children's Mercy Broadway,https://freida.ama-assn.org/institution/280023,,,,"301 Broadway Blvd, Kansas City, MO 64111"
34,280426, Children's Mercy Hospital,https://freida.ama-assn.org/institution/280426,"['Univ of Kansas Sch of Med', 'Univ of Missouri-Kansas City Sch of Med']","['Southern Illinois Univ Sch of Med', 'Univ of Missouri-Columbia Sch of Med', 'Creighton Univ Sch of Med', 'San Juan Bautista Sch of Med', 'Mayo Clinic Alix Sch of Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",,"2401 Gillham Rd, Kansas City, MO 64108-9898"
35,288184, Columbia Orthopaedic Group,https://freida.ama-assn.org/institution/288184,,"['Southern Illinois Univ Sch of Med', 'Univ of Missouri-Columbia Sch of Med']",,"400 Keene, Columbia, MO 65201"
36,289013, Columbia Public Schools,https://freida.ama-assn.org/institution/289013,,Univ of Missouri-Columbia Sch of Med,,"4032 S Bearfield, Columbia, MO 65201"
37,288020, Columbia Regional Hospital,https://freida.ama-assn.org/institution/288020,,,,"404 N Keene St, Columbia, MO 65201-6698"
38,289027, Community Blood Bank of Greater Kansas City,https://freida.ama-assn.org/institution/289027,,Univ of Kansas Sch of Med,,"4040 Main St, Kansas City, MO 64111"
39,288168, Cox Medical Center North,https://freida.ama-assn.org/institution/288168,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,,"1423 N Jefferson Ave, Springfield, MO 65802-1988"
40,288169, CoxHealth,https://freida.ama-assn.org/institution/288169,['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['Univ of Missouri-Columbia Sch of Med'],,"1423 N Jefferson Ave, Springfield, MO 65802"
41,289553, Creekwood Surgery Center,https://freida.ama-assn.org/institution/289553,,,,"211 NE 54th St, Kansas City, MO 64118"
42,289568, Crossroads Hospice & Palliative Care of St Louis,https://freida.ama-assn.org/institution/289568,,,,"15450 S Outer Forty Dr, Chesterfield, MO 63017"
43,289509, Culver-Stockton College,https://freida.ama-assn.org/institution/289509,,Southern Illinois Univ Sch of Med,,"1 College Hill, Canton, MO 63435"
44,280431, DePaul Health Center,https://freida.ama-assn.org/institution/280431,,Saint Louis Univ Sch of Med,,"12303 DePaul Dr, Bridgeton, MO 63044"
45,289004, Dialysis Clinics Inc,https://freida.ama-assn.org/institution/289004,Univ of Missouri-Columbia Sch of Med,,,"3300 Lemone Blvd, Columbia, MO 65201"
46,289014, Division of Youth Services,https://freida.ama-assn.org/institution/289014,,Univ of Missouri-Columbia Sch of Med,,"PO Box 847, Fulton, MO 65251"
47,280169, Ellis Fischel Cancer Center,https://freida.ama-assn.org/institution/280169,,,,"115 Business Loop 70 W, Columbia, MO 65203-3299"
48,289593, Envision Eye Specialists,https://freida.ama-assn.org/institution/289593,,,,"1011 Bowles Ave, Fenton, MO 63026"
49,289016, Family Health Center,https://freida.ama-assn.org/institution/289016,,,,"1001 W Worley, Columbia, MO 65203"
50,289007, Fitzgibbon Hospital,https://freida.ama-assn.org/institution/289007,,,,"2305 S 65 Hwy, Marshall, MO 65340"
51,280245, Forest Park Hospital,https://freida.ama-assn.org/institution/280245,,,,"6150 Oakland Ave, St Louis, MO 63139-3297"
52,289535, Foxwood Springs-Brookdale Senior LIving Center,https://freida.ama-assn.org/institution/289535,,,,"1500 W Foxwood Dr, Raymore, MO 64083"
53,289560, Freeman Hospital East,https://freida.ama-assn.org/institution/289560,,,,"932 E 34th St, Joplin, MO 64804"
54,289541, Freeman Hospital West,https://freida.ama-assn.org/institution/289541,['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['West Virginia Sch of Osteopathic Med'],,"1102 W 32nd St, Joplin, MO 64801"
55,280048, Freeman Neosho Hospital,https://freida.ama-assn.org/institution/280048,,,,"113 W Hickory St, Neosho, MO 64850"
56,289548, Freeman Surgical Center,https://freida.ama-assn.org/institution/289548,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,,"811 W 34th St, Joplin, MO 64804"
57,289572, Fresenius Kidney Care St Louis Grand,https://freida.ama-assn.org/institution/289572,,,,"3691 Rutger St, St Louis, MO 63110"
58,287014, Fulton State Hospital,https://freida.ama-assn.org/institution/287014,,Univ of Missouri-Columbia Sch of Med,,"600 E Fifth St, Fulton, MO 65251-1798"
59,289510, General Leonard Wood Army Community Hospital,https://freida.ama-assn.org/institution/289510,,,,"4430 Missouri Ave, Fort Leonard Wood, MO 65473"
60,280178, Harry S Truman Memorial Veterans Hospital,https://freida.ama-assn.org/institution/280178,Univ of Missouri-Columbia Sch of Med,,,"800 Hospital Dr, Columbia, MO 65201-5297"
61,288015, Hawthorn Children's Psychiatric Hospital,https://freida.ama-assn.org/institution/288015,,,Washington Univ in St Louis Sch of Med,"1901 Pennsylvania Ave, St Louis, MO 63133"
62,280175, HCA Healthcare Kansas City,https://freida.ama-assn.org/institution/280175,"['Univ of Kansas Sch of Med', 'Univ of Missouri-Kansas City Sch of Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,,"2316 E Meyer Blvd, Kansas City, MO 64132-1136"
63,289558, Heartland Behavioral Health Services,https://freida.ama-assn.org/institution/289558,,,,"1500 W Ashland St, Nevada, MO 64772"
64,289561, Hellman & Rosen Endocrine Associates,https://freida.ama-assn.org/institution/289561,,,,"2790 Clay Edwards Dr, Kansas City, MO 64116"
65,289570, Hospice Compassus,https://freida.ama-assn.org/institution/289570,,Univ of Missouri-Columbia Sch of Med,,"3050 I-70 Dr SE, Columbia, MO 65201"
66,289521, IHM Academy of EMS,https://freida.ama-assn.org/institution/289521,,,,"2500 Abbott Pl, St Louis, MO 63143"
67,289002, Institute for Outpatient Surgery,https://freida.ama-assn.org/institution/289002,,,,"404 N Keene St, Columbia, MO 65201"
68,289597, Jeffrey I Schulman MC LLC-Psychiatry Office,https://freida.ama-assn.org/institution/289597,,,,"11709 Old Ballas Rd, Creve Coeur, MO 63141"
69,280009, Juvenile Detention Family Justice Center of Jackson County Missouri,https://freida.ama-assn.org/institution/280009,,,,"625 E 26th St, Kansas City, MO 64108"
70,288181, Juvenile Division of Circuit Court of Boone/Callaway County,https://freida.ama-assn.org/institution/288181,,Univ of Missouri-Columbia Sch of Med,,"126 N 8th St, Columbia, MO 65201"
71,289507, Kansas City Cancer Center North,https://freida.ama-assn.org/institution/289507,,,,"8700 N Green Hills Rd, Kansas City, MO 64154"
72,289023, Kansas City Hospice and Palliative Care,https://freida.ama-assn.org/institution/289023,,Univ of Kansas Sch of Med,,"12000 Wornall Rd, Kansas City, MO 64145"
73,289043, Kansas City Skin and Cancer Center LLC,https://freida.ama-assn.org/institution/289043,,Univ of Kansas Sch of Med,,"5810 NW Barry Rd, Kansas City, MO 64154"
74,289536, Kansas City University GME Consortium (KCU-GME Consortium),https://freida.ama-assn.org/institution/289536,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"1750 Independence Ave, Kansas City, MO 64106"
75,289012, Kendallwood Hospice,https://freida.ama-assn.org/institution/289012,,,,"2908 NW Vivion Rd, Riverside, MO 64150"
76,289505, Landmark Hospital,https://freida.ama-assn.org/institution/289505,,Univ of Missouri-Columbia Sch of Med,,"604 N Old Hwy 63, Columbia, MO 65201"
77,289539, Laser & Dermatologic Surgery Center,https://freida.ama-assn.org/institution/289539,,Univ of Missouri-Columbia Sch of Med,,"14377 Woodlake Dr, Chesterfield, MO 63017"
78,289039, Lee's Summit Medical Center,https://freida.ama-assn.org/institution/289039,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,,"2100 SE Blue Pkwy, Lee's Summit, MO 64063"
79,289574, Lenoir Woods,https://freida.ama-assn.org/institution/289574,,,Univ of Missouri-Columbia Sch of Med,"3710 S Lenoir St, Columbia, MO 65201"
80,289003, Liberty Hospital,https://freida.ama-assn.org/institution/289003,,,,"2525 Glenn Hendren Dr, Liberty, MO 64068-9600"
81,289569, Life Care Center of Saint Louis,https://freida.ama-assn.org/institution/289569,,,,"3520 Chouteau Ave, St Louis, MO 63103"
82,280211, Mallinckrodt Institute of Radiology,https://freida.ama-assn.org/institution/280211,,,,"510 S Kingshighway, St Louis, MO 63110"
83,289021, McCallum Place,https://freida.ama-assn.org/institution/289021,,,,"231 W Lockwood Ave, St Louis, MO 63119"
84,280035, Medical Specialists of Southeast Missouri,https://freida.ama-assn.org/institution/280035,,,,"1701 Lacey St, Cape Girardeau, MO 63701"
85,280355, Menorah Medical Center,https://freida.ama-assn.org/institution/280355,,,,"4949 Rockhill Rd, Kansas City, MO 64110"
86,280037, Mercy Children's Hospital St Louis,https://freida.ama-assn.org/institution/280037,,,,"615 S New Ballas Rd, St Louis, MO 63141"
87,280231, Mercy Hospital (St Louis),https://freida.ama-assn.org/institution/280231,"['A T Still Univ Sch of Osteopathic Med in Arizona', 'Saint Louis Univ Sch of Med']",['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],,"615 S New Ballas Rd, St Louis, MO 63141-8221"
88,289516, Mercy Hospital South,https://freida.ama-assn.org/institution/289516,,"['Saint Louis Univ Sch of Med', 'West Virginia Sch of Osteopathic Med']",,"10012 Kennerly Rd, St Louis, MO 63128"
89,280221, Mercy Hospital Springfield,https://freida.ama-assn.org/institution/280221,,Univ of Missouri-Columbia Sch of Med,,"1235 E Cherokee St, Springfield, MO 65804"
90,289562, Metro Emergency Transport System (METS),https://freida.ama-assn.org/institution/289562,,,,"625 Virginia Ave, Joplin, MO 64801"
91,280214, Metropolitan St Louis Psychiatric Center,https://freida.ama-assn.org/institution/280214,,,,"5351 Delmar, St Louis, MO 63116"
92,288013, Mid-Missouri Mental Health Center,https://freida.ama-assn.org/institution/288013,,,,"3 Hospital Dr, Columbia, MO 65201"
93,289550, Midwest Aethetic Surgery Center LLC,https://freida.ama-assn.org/institution/289550,,,,"620 W 32nd St, Joplin, MO 64804"
94,289575, Midwest Aortic & Vascular Institute PC,https://freida.ama-assn.org/institution/289575,,,,"2750 Clay Edwards Dr, North Kansas City, MO 64116"
95,289018, Midwest Orthopedics Specialists,https://freida.ama-assn.org/institution/289018,,Southern Illinois Univ Sch of Med,,"188 Medical Dr, Hannibal, MO 63401"
96,289564, Midwest Regional Allergy Asthma Arthritis and Osteoporosis Center,https://freida.ama-assn.org/institution/289564,,,,"1027 S Main St, Joplin, MO 64801"
97,280264, Missouri Baptist Medical Center,https://freida.ama-assn.org/institution/280264,,,Washington Univ in St Louis Sch of Med,"3015 N New Ballas Rd, St Louis, MO 63131"
98,288016, Missouri Department of Health,https://freida.ama-assn.org/institution/288016,,,,"920 Wildwood Dr, Jefferson City, MO 65102-0570"
99,289010, Missouri Department of Mental Health,https://freida.ama-assn.org/institution/289010,,,,"1706 E Elm, Jefferson City, MO 65102"
100,289525, Missouri Disaster Response System,https://freida.ama-assn.org/institution/289525,,,,"PO Box 789, Bridgeton, MO 63044"
101,289032, Missouri Regional Poison Control Center,https://freida.ama-assn.org/institution/289032,,,,"7980 Clayton Rd, St Louis, MO 63117"
102,289527, Neighborhoods by TigerPlace,https://freida.ama-assn.org/institution/289527,,Univ of Missouri-Columbia Sch of Med,,"3003 Falling Leaf Ct, Columbia, MO 65201"
103,289601, Nephrology Associates,https://freida.ama-assn.org/institution/289601,,,,"10004 Kennerly Rd, St Louis, MO 63128"
104,280047, Nevada Regional Medical Center,https://freida.ama-assn.org/institution/280047,,,,"800 S Ash St, Nevada, MO 64772"
105,289567, NHC Healthcare Maryland Heights,https://freida.ama-assn.org/institution/289567,,,,"2920 Fee Fee Rd, Maryland Heights, MO 63043"
106,280006, Noble Pain Management Center,https://freida.ama-assn.org/institution/280006,,,,"1600 E Broadway, Columbia, MO 65201"
107,289512, North Kansas City Hospital,https://freida.ama-assn.org/institution/289512,['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['Univ of Kansas Sch of Med'],,"2800 Clay Edwards Dr, North Kansas City, MO 64116"
108,289543, Northeast Regional Medical Center,https://freida.ama-assn.org/institution/289543,,"['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"310 S Osteopathy, Kirksville, MO 63501"
109,289049, Northwest Psychiatric Rehabilitation Center,https://freida.ama-assn.org/institution/289049,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"3505 Frederick, St Joseph, MO 64506"
110,288178, Office of the Jackson County Medical Examiner,https://freida.ama-assn.org/institution/288178,,Univ of Kansas Sch of Med,,"660 E 24th St, Kansas City, MO 64108"
111,289518, Oral Facial Surgery Institute,https://freida.ama-assn.org/institution/289518,,,,"621 S New Ballas Rd, St Louis, MO 63141"
112,289592, Orthopedic Specialists,https://freida.ama-assn.org/institution/289592,,,,"4400 Clayton Ave, St Louis, MO 63110"
113,289557, Ozark Center,https://freida.ama-assn.org/institution/289557,,,,"1105 E 32nd St, Joplin, MO 64804"
114,289009, Parc Provence,https://freida.ama-assn.org/institution/289009,,,,"605 Coeur de Ville Dr, Creve Coeur, MO 63141"
115,289513, People's Health Centers,https://freida.ama-assn.org/institution/289513,,,,"5701 Delmar Blvd, St Louis, MO 63112"
116,280039, Planned Parenthood,https://freida.ama-assn.org/institution/280039,,,,"4251 Forest Park Ave, St Louis, MO 63108"
117,289546, Plaza Rehabilitation and Health Care Center,https://freida.ama-assn.org/institution/289546,,,,"4330 Washington St, Kansas City, MO 64111"
118,280013, Poplar Bluff Regional Medical Center,https://freida.ama-assn.org/institution/280013,,,,"3100 Oak Grove Rd, Poplar Bluff, MO 63901"
119,289017, Progress West HealthCare Center,https://freida.ama-assn.org/institution/289017,,,,"2 Progress Point Pkwy, O'Fallon, MO 63368"
120,289028, Quest Diagnostics Inc,https://freida.ama-assn.org/institution/289028,,,,"11636 Administration Dr, St Louis, MO 63146"
121,289515, Ranken Jordan,https://freida.ama-assn.org/institution/289515,,,Washington Univ in St Louis Sch of Med,"11365 Dorsett Rd, Maryland Heights, MO 63043"
122,288179, Rehabilitation Institute of St Louis,https://freida.ama-assn.org/institution/288179,['Washington Univ in St Louis Sch of Med'],['Midwestern Univ Arizona Coll of Osteopathic Med'],,"4455 Duncan Ave, St Louis, MO 63110-1111"
123,280038, Research Medical Center,https://freida.ama-assn.org/institution/280038,,Lincoln Memorial Univ DeBusk Coll of Osteopathic Med,,"2316 E Meyer Blvd, Kansas City, MO 64132"
124,288018, Research Mental Health Services-North Star Program,https://freida.ama-assn.org/institution/288018,,,,"2801 Wyandotte, Kansas City, MO 64108"
125,288172, Riverside Hospital and Counseling Center,https://freida.ama-assn.org/institution/288172,,,,"1314 W Edgewood Dr, Jefferson City, MO 65109"
126,288177, Royal Oaks Hospital,https://freida.ama-assn.org/institution/288177,,Univ of Missouri-Columbia Sch of Med,,"307 N Main, Windsor, MO 65360"
127,288187, Rusk Rehabilitation Hospital,https://freida.ama-assn.org/institution/288187,Univ of Missouri-Columbia Sch of Med,,,"315 Business Loop 70 W, Columbia, MO 65201"
128,289046, Saint Louis County Jail,https://freida.ama-assn.org/institution/289046,,,,"100 S Central Ave, Clayton, MO 63105"
129,289047, Saint Louis County Juvenile Center,https://freida.ama-assn.org/institution/289047,,,,"501 S Brentwood, Clayton, MO 63105"
130,289044, Saint Louis University School of Law,https://freida.ama-assn.org/institution/289044,,,,"3700 Lindell Blvd, St Louis, MO 63108"
131,289501, Saint Louis University School of Medicine,https://freida.ama-assn.org/institution/289501,['Saint Louis Univ Sch of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"1402 S Grand Blvd, St Louis, MO 63104"
132,289533, Seasons Hospice and Palliative Care,https://freida.ama-assn.org/institution/289533,,,,"3660 S Geyer Rd, St Louis, MO 63129"
133,289045, Sexual Offender Rehabilitation and Treatment Services,https://freida.ama-assn.org/institution/289045,,,,"1010 W Columbia St, Farmington, MO 63640"
134,280164, Shriners Hospitals for Children (St Louis),https://freida.ama-assn.org/institution/280164,,['Univ of Kansas Sch of Med'],['Washington Univ in St Louis Sch of Med'],"2001 S Lindbergh Blvd, St Louis, MO 63131-3597"
135,289029, SLUCare (Ambulatory Practices of the UMG),https://freida.ama-assn.org/institution/289029,,,,"3660 Vista Ave, St Louis, MO 63110"
136,289599, SLUcare Physician Group,https://freida.ama-assn.org/institution/289599,,,,"6400 Clayton Rd, St Louis, MO 63117"
137,289053, South City Hospital,https://freida.ama-assn.org/institution/289053,,Saint Louis Univ Sch of Med,,"3933 S Broadway, St Louis, MO 63118"
138,280444, SSM Health Cardinal Glennon Children's Hospital,https://freida.ama-assn.org/institution/280444,['Saint Louis Univ Sch of Med'],"['Univ of Missouri-Columbia Sch of Med', 'West Virginia Sch of Osteopathic Med']",,"1465 S Grand Blvd, St Louis, MO 63104-1095"
139,280167, SSM Health Saint Louis University Hospital,https://freida.ama-assn.org/institution/280167,['Saint Louis Univ Sch of Med'],['Univ of Missouri-Columbia Sch of Med'],,"3635 Vista Ave, St Louis, MO 63110"
140,287025, SSM Health Saint Louis University Hospital South Campus,https://freida.ama-assn.org/institution/287025,,,,"1755 S Grand Blvd, St Louis, MO 63104"
141,280004, SSM Health St Clare Hospital,https://freida.ama-assn.org/institution/280004,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"1015 Bowles Ave, Fenton, MO 63026"
142,289040, SSM Health St Mary's Hospital-St Louis,https://freida.ama-assn.org/institution/289040,,,,"6420 Clayton Rd, Richmond Heights, MO 63117"
143,280442, SSM Health St Mary's Hospital-St Louis,https://freida.ama-assn.org/institution/280442,Saint Louis Univ Sch of Med,,,"6420 Clayton Rd, St Louis, MO 63117"
144,289523, St Charles County Ambulance District,https://freida.ama-assn.org/institution/289523,,,,"4169 Old Mill Pkwy, St Peters, MO 63376"
145,289524, St Charles County Sheriff's Department,https://freida.ama-assn.org/institution/289524,,,,"101 Sheriff Dierker Ct, O'Fallon, MO 63366"
146,280032, St Francis Healthcare-Cape Physician Associates,https://freida.ama-assn.org/institution/280032,,,,"3004 Gordonville Rd, Cape Girardeau, MO 63702"
147,280031, St Francis Healthcare-Ferguson Medical Group,https://freida.ama-assn.org/institution/280031,,,,"2400 Lucy Lee Pkwy, Poplar Bluff, MO 63901"
148,280034, St Francis-Cape Diabetes and Endocrinology,https://freida.ama-assn.org/institution/280034,,,,"211 Saint Francis Dr, Cape Girardeau, MO 63703"
149,288183, St Joseph Health Center (Kansas City),https://freida.ama-assn.org/institution/288183,,,,"1000 Carondelet Dr, Kansas City, MO 64114"
150,280145, St Louis Children's Hospital,https://freida.ama-assn.org/institution/280145,['Washington Univ in St Louis Sch of Med'],,['Southern Illinois Univ Sch of Med'],"One Children's Pl, St Louis, MO 63110-1077"
151,289551, St Louis Children's Hospital Specialty Care Center,https://freida.ama-assn.org/institution/289551,,,,"13001 N Outer Rd, Town and Country, MO 63017"
152,288176, St Louis City Department of Health and Hospitals,https://freida.ama-assn.org/institution/288176,,,,"PO Box 14702, St Louis, MO 63178"
153,289011, St Louis City Medical Examiner Office,https://freida.ama-assn.org/institution/289011,,,,"1300 Clark Ave, St Louis, MO 63103"
154,280250, St Louis ConnectCare,https://freida.ama-assn.org/institution/280250,,,,"5535 Delmar Blvd, St Louis, MO 63112-3095"
155,280148, St Louis Cosmetic Surgery,https://freida.ama-assn.org/institution/280148,,,,"17300 N Outer 40 Rd, Chesterfield, MO 63005"
156,280001, St Louis County Health Department,https://freida.ama-assn.org/institution/280001,,,,"4000 Jennings Station Rd, St Louis, MO 63121"
157,288174, St Louis County Medical Examiner's Office,https://freida.ama-assn.org/institution/288174,,,,"6039 Helen Ave, Berkeley, MO 63134"
158,289522, St Louis Fire Department-Bureau of EMS,https://freida.ama-assn.org/institution/289522,,,,"2634 Hampton, St Louis, MO 63139"
159,287022, St Louis GME Consortium-Christian Hospital,https://freida.ama-assn.org/institution/287022,,,,"11133 Dunn Rd, St Louis, MO 63136"
160,289026, St Louis Renal Care LCC,https://freida.ama-assn.org/institution/289026,,,,"3691 Rutger St, St Louis, MO 63110"
161,288175, St Louis University School of Public Health,https://freida.ama-assn.org/institution/288175,,,,"1320 S Grand Blvd, St Louis, MO 63104"
162,289594, St Louis Women's Healthcare Group,https://freida.ama-assn.org/institution/289594,,,,"16216 Baxter Rd, Chesterfield, MO 63017"
163,289000, St Luke's Des Peres Hospital,https://freida.ama-assn.org/institution/289000,,"['Saint Louis Univ Sch of Med', 'West Virginia Sch of Osteopathic Med']",,"2345 Dougherty Ferry Rd, St Louis, MO 63122"
164,280203, St Luke's Hospital,https://freida.ama-assn.org/institution/280203,,"['Saint Louis Univ Sch of Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"232 S Woods Mill Rd, Chesterfield, MO 63017-3480"
165,289531, St Luke's Hospital of Kansas City Crittenton Children's Center,https://freida.ama-assn.org/institution/289531,,,,"10918 Elm St, Kansas City, MO 64134"
166,280337, St Luke's Hospital-Kansas City,https://freida.ama-assn.org/institution/280337,['Univ of Missouri-Kansas City Sch of Med'],"['Univ of Kansas Sch of Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"4401 Wornall Rd, Kansas City, MO 64111"
167,289037, St Mary's Medical Center,https://freida.ama-assn.org/institution/289037,['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['Midwestern Univ Arizona Coll of Osteopathic Med'],,"201 NW R D Mize Rd, Blue Springs, MO 64014"
168,289537, Still OPTI,https://freida.ama-assn.org/institution/289537,,Burrell Coll of Osteopathic Med,,"800 W Jefferson, Kirksville, MO 63501"
169,289578, Stowers Institute for Medical Research,https://freida.ama-assn.org/institution/289578,Univ of Kansas Sch of Med,,,"1000 E 50th St, Kansas City, MO 64110"
170,289024, Surgery Center of Columbia,https://freida.ama-assn.org/institution/289024,,,,"305 N Keene St, Columbia, MO 65201"
171,288019, Swope Parkway Health Center,https://freida.ama-assn.org/institution/288019,,,,"3801 Blue Pkwy, Kansas City, MO 64130-2807"
172,289050, Timberlake Care Center,https://freida.ama-assn.org/institution/289050,,,,"12110 Holmes Rd, Kansas City, MO 64145"
173,280180, Trinity Lutheran Hospital,https://freida.ama-assn.org/institution/280180,,,,"3030 Baltimore, Kansas City, MO 64108"
