,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
31,78108, Cornerstone Family Practice/Sky Ridge Family Medicine,https://freida.ama-assn.org/institution/078108,,,,"1411 S Potomac St, Aurora, CO 80012"
32,78028, Craig Hospital,https://freida.ama-assn.org/institution/078028,,,Univ of Colorado Sch of Med,"3425 S Clarkson St, Englewood, CO 80110"
33,78049, Crested Butte Medical Center,https://freida.ama-assn.org/institution/078049,,,,"214 6th Ave, Crested Butte, CO 81224"
34,78125, Denver Back Pain Specialists,https://freida.ama-assn.org/institution/078125,,,,"7730 E Belleview Ave, Greenwood Village, CO 80111"
35,78064, Denver Health Eastside Neighborhood Health Center,https://freida.ama-assn.org/institution/078064,,Univ of Colorado Sch of Med,,"501 28th St, Denver, CO 80205"
36,70280, Denver Health Medical Center,https://freida.ama-assn.org/institution/070280,Univ of Colorado Sch of Med,,,"777 Bannock St, Denver, CO 80204-4507"
37,78065, Denver Health Webb Clinic,https://freida.ama-assn.org/institution/078065,,Univ of Colorado Sch of Med,,"301 W 6th Ave, Denver, CO 80230"
38,78063, Denver Health Westside Neighborhood Health Center,https://freida.ama-assn.org/institution/078063,,Univ of Colorado Sch of Med,,"1100 Federal Blvd, Denver, CO 80204"
39,78058, Denver Hospice,https://freida.ama-assn.org/institution/078058,,Univ of Colorado Sch of Med,,"501 S Cherry St, Denver, CO 80246"
40,78048, Denver Office of the Medical Examiner,https://freida.ama-assn.org/institution/078048,,Univ of Colorado Sch of Med,,"660 Bannock St, Denver, CO 80204"
41,78053, Denver Police Crime Laboratory,https://freida.ama-assn.org/institution/078053,,Univ of Colorado Sch of Med,,"1331 Cherokee St, Denver, CO 80204"
42,78046, Dermatopathology Services LLC,https://freida.ama-assn.org/institution/078046,,Univ of Colorado Sch of Med,,"240 Josephine St, Denver, CO 80206"
43,70011, Doctors Care,https://freida.ama-assn.org/institution/070011,,,,"601 W Littleton Blvd, Littleton, CO 80120"
44,78127, DU Health and Counseling Center,https://freida.ama-assn.org/institution/078127,,,,"2240 E Buchtel Blvd, Denver, CO 80208"
45,78031, El Paso County Coroner's Office (Colorado Springs),https://freida.ama-assn.org/institution/078031,,,,"2743 E Las Vegas St, Colorado Springs, CO 80906"
46,70718, Evans US Army Community Hospital,https://freida.ama-assn.org/institution/070718,,,,"7500 Cochrane Circle, Fort Carson, CO 80913"
47,78054, Exempla Lutheran Southwest Medical Center,https://freida.ama-assn.org/institution/078054,,,,"13402 W Coal Mine Ave, Littleton, CO 80127"
48,78122, Family Health Care Center,https://freida.ama-assn.org/institution/078122,,,,"10099 RidgeGate Pkwy, Lone Tree, CO 80124"
49,70461, Fitzsimons Army Medical Center,https://freida.ama-assn.org/institution/070461,,,,"Attn: MCHG-GM, Aurora, CO 80045-5000"
50,78081, Flight for Life Colorado,https://freida.ama-assn.org/institution/078081,,,,"11600 W 2nd Pl, Lakewood, CO 80228"
51,78089, HCA HealthOne,https://freida.ama-assn.org/institution/078089,,,Univ of Colorado Sch of Med,"10101 Ridgegate Pkwy, Lone Tree, CO 80124"
52,70043, HCA HealthOne Centennial Medical Plaza,https://freida.ama-assn.org/institution/070043,,,,"14200 E Arapahoe Rd, Centennial, CO 80112"
53,70028, HCA HealthOne Centennial Primary Care,https://freida.ama-assn.org/institution/070028,,,,"14000 E Arapahoe Rd, Centennial, CO 80112"
54,78101, HCA HealthOne Medical Center of Aurora,https://freida.ama-assn.org/institution/078101,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"1501 S Potomac St, Aurora, CO 80012"
55,78102, HCA HealthOne North Suburban Medical Center,https://freida.ama-assn.org/institution/078102,,"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"9191 Grant St, Thornton, CO 80229"
56,70277, HCA HealthOne Presbyterian-St Luke's Medical Center,https://freida.ama-assn.org/institution/070277,,['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['Univ of Colorado Sch of Med'],"1719 E 19th Ave, Denver, CO 80218-1281"
57,78099, HCA HealthOne Rocky Mountain Hospital for Children,https://freida.ama-assn.org/institution/078099,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"2001 N High St, Denver, CO 80205"
58,70269, HCA HealthOne Rose Medical Center,https://freida.ama-assn.org/institution/070269,,['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['Univ of Colorado Sch of Med'],"4567 E 9th Ave, Denver, CO 80220-3941"
59,78110, HCA HealthOne Sky Ridge Medical Center,https://freida.ama-assn.org/institution/078110,,"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"10101 RidgeGate Pkwy, Lone Tree, CO 80124"
60,78020, HCA HealthOne Swedish Medical Center,https://freida.ama-assn.org/institution/078020,,"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Univ of Colorado Sch of Med'],"501 E Hampden Ave, Englewood, CO 80113"
61,78038, Health District of Northern Larimer County,https://freida.ama-assn.org/institution/078038,,,,"120 Bristlecone Dr, Fort Collins, CO 80524"
62,70096, Health Images,https://freida.ama-assn.org/institution/070096,,,,"9949 S Oswego St, Parker, CO 80134"
63,70030, Health Images-Aurora,https://freida.ama-assn.org/institution/070030,,,,"1300 S Potomac St, Aurora, CO 80012"
64,70036, Health Images-Cherry Hills,https://freida.ama-assn.org/institution/070036,,,,"3601 S Pearl St, Englewood, CO 80113"
65,78124, Health Images-Littleton,https://freida.ama-assn.org/institution/078124,,,,"8610 Explorer Dr, Colorado Springs, CO 80920"
66,78137, Heidi Oster MD PC-Ob/Gyn Office,https://freida.ama-assn.org/institution/078137,,,,"10099 RidgeGate Pkwy, Lone Tree, CO 80124"
67,78129, Hughes Medical Consulting,https://freida.ama-assn.org/institution/078129,,,,"4 W Dry Creek Cir, Littleton, CO 80120"
68,78014, Immunological Associates of Denver,https://freida.ama-assn.org/institution/078014,,,,"101 University Blvd, Denver, CO 80206-4632"
69,78085, Innovage Adult Care,https://freida.ama-assn.org/institution/078085,,Univ of Colorado Sch of Med,,"8950 Lowry Blvd, Denver, CO 80230"
70,78039, Jefferson County Health and Environment,https://freida.ama-assn.org/institution/078039,,,,"1801 19th St, Golden, CO 80401"
71,78027, Kaiser Permanente Health Care Group (Denver),https://freida.ama-assn.org/institution/078027,,,,"19th Ave & Lafayette St, Denver, CO 80218"
72,70014, Life Care Center Aurora,https://freida.ama-assn.org/institution/070014,,,,"14101 E Evans Ave, Aurora, CO 80014"
73,78090, Littleton Adventist Hospital,https://freida.ama-assn.org/institution/078090,,"['Univ of Colorado Sch of Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"7700 S Broadway, Littleton, CO 80122"
74,70006, Lone Tree Family Practice,https://freida.ama-assn.org/institution/070006,,,,"10103 RidgeGate Pkwy, Lone Tree, CO 80124"
75,70003, Margolis Vision,https://freida.ama-assn.org/institution/070003,,,,"10099 RidgeGate Pkwy, Lone Tree, CO 80124"
76,78056, Medical Center of The Rockies,https://freida.ama-assn.org/institution/078056,,Univ of Colorado Sch of Med,,"2500 Rocky Mountain Ave, Loveland, CO 80538"
77,78029, Mediplex Rehabilitation Hospital,https://freida.ama-assn.org/institution/078029,,,,"8451 Pearl St, Thornton, CO 80229"
78,78103, Memorial Hospital Central,https://freida.ama-assn.org/institution/078103,,,,"1400 E Boulder St, Colorado Springs, CO 80909"
79,70007, Moore Orthopedic,https://freida.ama-assn.org/institution/070007,,,,"501 Airport Rd, Rifle, CO 81650"
80,78044, Mountain Medical Clinic (Buena Vista),https://freida.ama-assn.org/institution/078044,,,,"36 Oak St, Buena Vista, CO 81211"
81,70287, National Jewish Health,https://freida.ama-assn.org/institution/070287,['Univ of Colorado Sch of Med'],['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],,"1400 Jackson St, Denver, CO 80206-1997"
82,78141, Neurology of the Rockies,https://freida.ama-assn.org/institution/078141,,,,"9235 Crown Crest Blvd, Parker, CO 80138"
83,70348, North Colorado Medical Center,https://freida.ama-assn.org/institution/070348,,Midwestern Univ Arizona Coll of Osteopathic Med,,"1801 16th St, Greeley, CO 80631-1281"
84,78074, Occupational Health Services of Poudre Valley Health Systems,https://freida.ama-assn.org/institution/078074,,,,"1330 Oakridge Dr, Fort Collins, CO 80525"
85,78120, Osteopathic Integrative Medicine,https://freida.ama-assn.org/institution/078120,,,,"9600 W Jewell Ave, Lakewood, CO 80232"
86,78047, Panorama Orthopedics & Spine Center,https://freida.ama-assn.org/institution/078047,,,,"660 Golden Ridge Rd, Golden, CO 80401"
87,78115, Panorama Orthopedics and Spine-Westminister CO,https://freida.ama-assn.org/institution/078115,,,,"8510 N Bryant St, Westminister, CO 80031"
88,70051, Parker Adventist Hospital,https://freida.ama-assn.org/institution/070051,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"9395 Crown Crest Blvd, Parker, CO 80138"
89,78134, Parker Family Care,https://freida.ama-assn.org/institution/078134,,,,"10259 S Parker Rd, Parker, CO 80134"
90,70029, Parkview Cardiac and Vascular Diagnostic Center,https://freida.ama-assn.org/institution/070029,,,,"3670 Parker Blvd, Pueblo, CO 81008"
91,78093, Parkview Medical Center,https://freida.ama-assn.org/institution/078093,,"['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Burrell Coll of Osteopathic Med']",,"400 W 16th St, Pueblo, CO 81003"
92,78113, Peak View Behavioral Hospital,https://freida.ama-assn.org/institution/078113,,,,"7353 Sisters Grove, Colorado Springs, CO 80923"
93,78105, Peak Vista Community Health Center,https://freida.ama-assn.org/institution/078105,,"['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']",,"3205 N Academy Blvd, Colorado Springs, CO 80910"
94,70327, Penrose-St Francis Health Services,https://freida.ama-assn.org/institution/070327,,"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Baylor Coll of Med', 'Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med']",,"2222 N Nevada Ave, Colorado Springs, CO 80907"
95,78040, Plan de Salud del Valle Inc,https://freida.ama-assn.org/institution/078040,,,,"1115 2nd St, Fort Lupton, CO 80621"
96,78030, Porter Adventist Hospital,https://freida.ama-assn.org/institution/078030,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"2525 S Downing St, Denver, CO 80210"
97,70705, Poudre Valley Hospital,https://freida.ama-assn.org/institution/070705,,Univ of Colorado Sch of Med,,"1024 Lemay Ave, Fort Collins, CO 80524-3798"
98,78107, Professional Rehabilitation and Occupational Services,https://freida.ama-assn.org/institution/078107,,,,"14111 E Alameda Ave, Aurora, CO 80012"
99,70213, Provenant Mercy Medical Center,https://freida.ama-assn.org/institution/070213,,,,"1650 Fillmore St, Denver, CO 80206-5000"
100,78096, Prowers Medical Center,https://freida.ama-assn.org/institution/078096,,,,"401 Kendall Dr, Lamar, CO 81052"
101,70025, Pueblo Cardiology Associates,https://freida.ama-assn.org/institution/070025,,,,"3670 Parker Blvd, Pueblo, CO 81008"
102,78146, Ridgeline Family and Sports Medicine,https://freida.ama-assn.org/institution/078146,,,,"2352 Meadows Blvd, Castle Rock, CO 80109"
103,78071, Rocky Mountain Orthopedic Assoc (RMOA),https://freida.ama-assn.org/institution/078071,,,,"627 25 1/2 Rd, Grand Junction, CO 81505"
104,78123, Rocky Mountain Osteopathic Medicine and Physicial Therapy,https://freida.ama-assn.org/institution/078123,,,,"8158 E 5th Ave, Denver, CO 80230"
105,78104, Rocky Mountain Osteopathic Postograduate Training Institution (RMOPTI),https://freida.ama-assn.org/institution/078104,Rocky Vista Coll of Osteopathic Med-Southern Utah,,,"8401 S Chambers Rd, Parker, CO 80134"
106,78069, Rocky Mountain Poison and Drug Center,https://freida.ama-assn.org/institution/078069,,,,"990 Banncok St, Denver, CO 80204"
107,70157, Rocky Mountain Regional VA Medical Center,https://freida.ama-assn.org/institution/070157,Univ of Colorado Sch of Med,,,"1055 Clermont St, Denver, CO 80220-1722"
108,78100, Rocky Mountain Senior Care,https://freida.ama-assn.org/institution/078100,,,,"5920 McIntyre St, Golden, CO 80403"
109,78109, Rocky Vista Health Center,https://freida.ama-assn.org/institution/078109,,Univ of California Davis Sch of Med,,"8401 S Chambers Rd, Parker, CO 80134"
110,78042, Rowan Community,https://freida.ama-assn.org/institution/078042,,,,"4601 E Asbury Circle, Denver, CO 80222"
111,70026, Russak Personalized Medicine,https://freida.ama-assn.org/institution/070026,,,,"8200 E Belleview Ave, Greenwood Village, CO 80111"
112,78094, San Luis Valley Health Regional Medical Center,https://freida.ama-assn.org/institution/078094,,,,"106 Blanca Ave, Alamosa, CO 81101"
113,70008, Scala Medical,https://freida.ama-assn.org/institution/070008,,,,"13111 E Briarwood Ave, Centennial, CO 80112"
114,70063, SCL Health Medical Group-Denver Sports Medicine,https://freida.ama-assn.org/institution/070063,,,,"1830 Franklin St, Denver, CO 80218"
115,78128, South Denver Rheumatology,https://freida.ama-assn.org/institution/078128,,,,"9570 Kingston Ct, Englewood, CO 80112"
116,78021, Southwest Memorial Hospital-Southwest Health System,https://freida.ama-assn.org/institution/078021,,,,"1311 N Mildred Rd, Cortez, CO 80321"
117,78043, St Anthony Copper Mountain Medical Clinic,https://freida.ama-assn.org/institution/078043,,,,"860 Copper Rd, Copper Mountain, CO 80443"
118,78023, St Anthony Hospital Central,https://freida.ama-assn.org/institution/078023,,Univ of Colorado Sch of Med,,"4231 W 16th Ave, Denver, CO 80204"
119,70351, St Anthony Hospital North,https://freida.ama-assn.org/institution/070351,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,,"2551 W 84th Ave, Westminster, CO 80031"
120,70451, St Joseph Hospital Inc,https://freida.ama-assn.org/institution/070451,,"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med']","['Univ of Colorado Sch of Med', 'Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med']","1835 Franklin St, Denver, CO 80218-3798"
121,70713, St Mary's Hospital and Medical Center,https://freida.ama-assn.org/institution/070713,,Kansas City Univ of Med and Biosciences Coll of Osteopathic Med,,"2635 N 7th St, Grand Junction, CO 81501"
122,70360, St Mary-Corwin Medical Center,https://freida.ama-assn.org/institution/070360,['Rocky Vista Univ Coll of Osteopathic Med-Colorado'],['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med'],['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"1008 Minnequa Ave, Pueblo, CO 81004-3798"
123,78032, Steadman Hawkins Clinic (Denver),https://freida.ama-assn.org/institution/078032,,,,"8200 E Belleview Ave, Denver, CO 80111"
124,78018, Steadman Philippon Research Institute,https://freida.ama-assn.org/institution/078018,,,,"181 W Meadow Dr, Vail, CO 81657-1420"
125,78091, Sterling Regional Medical Center,https://freida.ama-assn.org/institution/078091,,,,"615 Fairhurst St, Sterling, CO 80751"
126,78045, Sunrise Community Health Inc,https://freida.ama-assn.org/institution/078045,,,,"2930 11th Ave, Evans, CO 80620"
127,78073, Telluride Medical Clinic,https://freida.ama-assn.org/institution/078073,,,,"500 W Pacific Ave, Telluride, CO 81435"
128,78078, The Kempe Center,https://freida.ama-assn.org/institution/078078,,Univ of Colorado Sch of Med,,"13123 E 16th Ave, Aurora, CO 80045"
129,78041, Tri-County Health Department,https://freida.ama-assn.org/institution/078041,,,,"7000 E Belleview Ave, Greenwood Village, CO 80111"
130,70054, UCHealth Lone Tree Medical Center,https://freida.ama-assn.org/institution/070054,,,,"9548 Park Meadows Dr, Lone Tree, CO 80124"
131,78066, University Medicine Anschutz,https://freida.ama-assn.org/institution/078066,,,Univ of Colorado Sch of Med,"1635 Aurora Ct, Aurora, CO 80045"
132,78067, University Medicine-Denver at Lowry,https://freida.ama-assn.org/institution/078067,,Univ of Colorado Sch of Med,,"8111 E Lowry Blvd, Denver, CO 80230"
133,70075, University of Colorado Comprehensive Women's Health Center,https://freida.ama-assn.org/institution/070075,,,,"8111 E Lowry Blvd, Denver, CO 80230"
134,78080, University of Colorado Cosmetic Specialists,https://freida.ama-assn.org/institution/078080,,Univ of Colorado Sch of Med,,"3773 E Cherry Creek North Dr, Denver, CO 80209"
135,78022, University of Colorado Hospital,https://freida.ama-assn.org/institution/078022,Univ of Colorado Sch of Med,,,"12605 E 16th Ave, Aurora, CO 80045"
136,70313, University of Colorado School of Medicine,https://freida.ama-assn.org/institution/070313,['Univ of Colorado Sch of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Univ of California Davis Sch of Med', 'George Washington Univ Sch of Med and Health Sci', 'Uniformed Services Univ of the Hlth Sci F Edward Hebert Sch of Med', 'Univ of Washington Sch of Med', 'California Northstate Univ Coll of Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"13001 E 17th Pl, Aurora, CO 80045"
137,78035, University of Colorado School of Medicine Laboratories,https://freida.ama-assn.org/institution/078035,Univ of Colorado Sch of Med,,,"4200 E 9th Ave, Denver, CO 80262"
138,78062, Uptown Primary Care,https://freida.ama-assn.org/institution/078062,,Univ of Colorado Sch of Med,,"1721 E 19th, Denver, CO 80218"
139,78017, Vail Valley Medical Center,https://freida.ama-assn.org/institution/078017,,,,"181 W Meadow Dr, Vail, CO 81657"
140,78016, Wray Community District Hospital,https://freida.ama-assn.org/institution/078016,,,,"1017 W 7th St, Wray, CO 80758-1420"
