,AMC_No,AMC_Name,URLS,Affiliation_Major,Affiliation_Limited,Affiliation_Graduate,Medical_Center_Address
17,208026, Centerstone Louisville  ,https://freida.ama-assn.org/institution/208026,,Univ of Louisville Sch of Med,,"2105 Crums Ln, Louisville, KY 40216"
18,200495, Central State Hospital  ,https://freida.ama-assn.org/institution/200495,,Univ of Louisville Sch of Med,,"10510 LaGrange Rd, Louisville, KY 40223-1228"
19,200500, Child Psychiatric Services (Bingham Child Guidance Clinic)  ,https://freida.ama-assn.org/institution/200500,,Univ of Louisville Sch of Med,,"200 E Chestnut St, Louisville, KY 40202-1822"
20,208065, Children's Advocacy Center of the Bluegrass  ,https://freida.ama-assn.org/institution/208065,,Univ of Louisville Sch of Med,,"162 N Ashland Ave, Lexington, KY 40502"
21,200025, Clover Fork Clinic Evarts ,https://freida.ama-assn.org/institution/200025,,,,"101 Chad St, Evarts, KY 40828"
22,208051, Commonwealth Orthopaedic Centers  ,https://freida.ama-assn.org/institution/208051,,,,"413 S Loop Dr, Edgewood, KY 41017"
23,208094, Concentra Health Services  ,https://freida.ama-assn.org/institution/208094,,,,"1055 Dove Run Rd, Lexington, KY 40502"
24,200010, CPA Lab (Division of Norton Healthcare)  ,https://freida.ama-assn.org/institution/200010,,Univ of Louisville Sch of Med,,"2307 Greene Way, Louisville, KY 40220"
25,200027, Daviess County Health Department Green River District ,https://freida.ama-assn.org/institution/200027,,Univ of Louisville Sch of Med,,"1501 Breckenridge St, Owensboro, KY 42303"
26,208061, Eastern Kentucky University Counseling Center  ,https://freida.ama-assn.org/institution/208061,,,,"521 Lancaster Ave, Richmond, KY 40475"
27,207009, Eastern State Hospital  ,https://freida.ama-assn.org/institution/207009,,,Univ of Kentucky Coll of Med,"627 W Fourth St, Lexington, KY 40508"
28,208070, Emergency Medical Associates/MetroSafe  ,https://freida.ama-assn.org/institution/208070,,Univ of Louisville Sch of Med,,"4001 Dutchmans Ln, Louisville, KY 40207"
29,230013, Fahrney Keedy Memorial Home ,https://freida.ama-assn.org/institution/230013,,,,"8507 Mapleville Rd, Boonsboro, KY 21713"
30,200002, Fairview Community Health Center  ,https://freida.ama-assn.org/institution/200002,,,,"615 E 7th Ave, Bowling Green, KY 42101"
31,208055, Family & Children's Place Child Advocacy Center ,https://freida.ama-assn.org/institution/208055,,Univ of Louisville Sch of Med,,"1000 S 5th St, Louisville, KY 40203"
32,208069, Flaget Memorial Hospital  ,https://freida.ama-assn.org/institution/208069,,Univ of Louisville Sch of Med,,"4305 New Shepherdsville Rd, Bardstown, KY 40004"
33,208043, Frankfort Regional Medical Center  ,https://freida.ama-assn.org/institution/208043,,,,"299 Kings Daughters Dr, Frankfort, KY 40601"
34,200515, Frazier Rehabilitation Institute  ,https://freida.ama-assn.org/institution/200515,Univ of Louisville Sch of Med,,,"220 Abraham Flexner Way, Louisville, KY 40202"
35,208091, Harlan ARH Hospital  ,https://freida.ama-assn.org/institution/208091,['Lincoln Memorial Univ DeBusk Coll of Osteopathic Med'],,['Univ of Pikeville Kentucky Coll of Osteopathic Med'],"37 Ball Park Rd, Harlan, KY 40831"
36,200028, Hermitage Care and Rehabilitation Center  ,https://freida.ama-assn.org/institution/200028,,Univ of Louisville Sch of Med,,"1614 W Parrish Ave, Ownesboro, KY 42301"
37,208049, Home of the Innocents  ,https://freida.ama-assn.org/institution/208049,,Univ of Louisville Sch of Med,,"1100 E Market St, Louisville, KY 40206"
38,208034, Hosparus of Louisville  ,https://freida.ama-assn.org/institution/208034,,,Univ of Louisville Sch of Med,"3532 Ephraim McDowell Dr, Louisville, KY 40205"
39,208031, Hospice of the Bluegrass  ,https://freida.ama-assn.org/institution/208031,,,,"2312 Alexandria Way, Lexington, KY 40504"
40,208005, James Graham Brown Cancer Center  ,https://freida.ama-assn.org/institution/208005,,['West Virginia Sch of Osteopathic Med'],['Univ of Louisville Sch of Med'],"529 S Jackson St, Louisville, KY 40202"
41,208042, Jefferson Alcohol and Drug Abuse Center  ,https://freida.ama-assn.org/institution/208042,,Univ of Louisville Sch of Med,,"600 South Preston St, Louisville, KY 40202"
42,200136, Jewish Hospital  ,https://freida.ama-assn.org/institution/200136,Univ of Louisville Sch of Med,,,"217 E Chestnut St, Louisville, KY 40202"
43,208084, JourneyPure (Questhouse)  ,https://freida.ama-assn.org/institution/208084,,,,"2349 Russellville Rd, Bowling Green, KY 42101"
44,208024, Kentucky Correctional Psychiatric Center  ,https://freida.ama-assn.org/institution/208024,,,,"1612 Dawkins Rd, LaGrange, KY 40031"
45,208045, Kentucky Lions Eye Center  ,https://freida.ama-assn.org/institution/208045,,Univ of Louisville Sch of Med,,"301 E Muhammad Ali Blvd, Louisville, KY 40202"
46,208010, Kentucky Sports Medicine Clinic  ,https://freida.ama-assn.org/institution/208010,,,,"601 Perimeter Dr, Lexington, KY 40517"
47,208023, Kentucky State Reformatory  ,https://freida.ama-assn.org/institution/208023,,,,"3001 W Hwy 146, LaGrange, KY 40032"
48,208041, Kindred Hospital Louisville at Jewish Hospital  ,https://freida.ama-assn.org/institution/208041,,,Univ of Louisville Sch of Med,"200 Abraham Flexner Way, Louisville, KY 40202"
49,208003, Kleinert Kutz and Associates Louisville Hand Surgery Center ,https://freida.ama-assn.org/institution/208003,,,,"1 Medical Plaza, Louisville, KY 40202"
50,208095, Lake Cumberland District Health Department  ,https://freida.ama-assn.org/institution/208095,,,,"500 Bourne Ave, Somerset, KY 42501"
51,208067, Lake Cumberland Regional Hospital  ,https://freida.ama-assn.org/institution/208067,['Lincoln Memorial Univ DeBusk Coll of Osteopathic Med'],,['Univ of Pikeville Kentucky Coll of Osteopathic Med'],"305 Langdon St, Somerset, KY 42503"
52,200031, Lexington Surgery Center  ,https://freida.ama-assn.org/institution/200031,,,,"2115 Harrodsburg Rd, Lexington, KY 40504"
53,208039, Lexington Fayette County Health Department ,https://freida.ama-assn.org/institution/208039,,,,"650 Newtown Pike, Lexington, KY 40508"
54,208083, LifeSkills Inc  ,https://freida.ama-assn.org/institution/208083,,,,"380 Suwannee Trail St, Bowling Green, KY 42103"
55,208071, Louisville Metro Emergency Medical Services  ,https://freida.ama-assn.org/institution/208071,,Univ of Louisville Sch of Med,,"514 W Liberty St, Louisville, KY 40202"
56,208047, Mary and Elizabeth Hospital  ,https://freida.ama-assn.org/institution/208047,,Univ of Louisville Sch of Med,,"1850 Bluegrass Ave, Louisville, KY 40215"
57,200004, Mountain Comprehensive Health Corporation  ,https://freida.ama-assn.org/institution/200004,,,,"PO Box 40, Whitesburg, KY 41858"
58,208040, Northern Kentucky Medical Examiner  ,https://freida.ama-assn.org/institution/208040,,,,"85 N Grand Ave, Fort Thomas, KY 41075"
59,208027, Norton Audubon Hospital  ,https://freida.ama-assn.org/institution/208027,Univ of Louisville Sch of Med,,,"One Audubon Plaza Dr, Louisville, KY 40217"
60,200345, Norton Children's Hospital  ,https://freida.ama-assn.org/institution/200345,Univ of Louisville Sch of Med,,,"231 E Chestnut St, Louisville, KY 40232-5070"
61,200011, Norton Children's Medical Group  ,https://freida.ama-assn.org/institution/200011,,,,"1050 E Market St, Louisville, KY 40206"
62,208037, Norton Healthcare Inc  ,https://freida.ama-assn.org/institution/208037,,,Univ of Pikeville Kentucky Coll of Osteopathic Med,"200 E Chestnut St, Louisville, KY 40202"
63,200235, Norton Hospital  ,https://freida.ama-assn.org/institution/200235,Univ of Louisville Sch of Med,,,"200 E Chestnut St, Louisville, KY 40217"
64,208007, Norton Medical Pavilion Norton Healthcare Inc ,https://freida.ama-assn.org/institution/208007,,"['Univ of Louisville Sch of Med', 'Univ of Kentucky Coll of Med']",[],"315 E Broadway, Louisville, KY 40232"
65,208008, Office of Chief Medical Examiner  ,https://freida.ama-assn.org/institution/208008,,,Univ of Louisville Sch of Med,"810 Barret Ave, Louisville, KY 40204"
66,208074, Oldham County Emergency Medical Services  ,https://freida.ama-assn.org/institution/208074,,Univ of Louisville Sch of Med,,"3639 W Hwy 146, Lagrange, KY 40031"
67,200023, Owensboro Health Regional Hospital  ,https://freida.ama-assn.org/institution/200023,,,,"1201 Pleasant Valley Rd, Owensboro, KY 42303"
68,208058, Owensboro Medical Health System  ,https://freida.ama-assn.org/institution/208058,,['Univ of Kentucky Coll of Med'],"['Univ of Louisville Sch of Med', 'Univ of Pikeville Kentucky Coll of Osteopathic Med']","1201 Pleasant Valley Rd, Owensboro, KY 42303"
69,208036, Peace Hospital  ,https://freida.ama-assn.org/institution/208036,,,Univ of Louisville Sch of Med,"2020 Newburg Rd, Louisville, KY 40215"
70,208077, Pikeville Medical Center  ,https://freida.ama-assn.org/institution/208077,,['West Virginia Sch of Osteopathic Med'],['Univ of Pikeville Kentucky Coll of Osteopathic Med'],"911 S Bypass Rd, Pikeville, KY 41501"
71,200019, Pikeville Neurology Clinic  ,https://freida.ama-assn.org/institution/200019,,,,"515 N Bypass Rd, Pikeville, KY 41501"
72,200064, Poole and Thomas Pediatrics  ,https://freida.ama-assn.org/institution/200064,,,,"2351 Huguenard Dr, Lexington, KY 40503"
73,208046, Premier Surgery Center of Louisville  ,https://freida.ama-assn.org/institution/208046,,,,"614 E Chestnut St, Louisville, KY 40202"
74,200520, Regional Medical Center of Hopkins County  ,https://freida.ama-assn.org/institution/200520,,,,"900 Hospital Dr, Madisonville, KY 42431"
75,208006, Ridge Behavioral Health System  ,https://freida.ama-assn.org/institution/208006,,,Univ of Kentucky Coll of Med,"3050 Rio Dosa Dr, Lexington, KY 40509"
76,200253, Samaritan Hospital  ,https://freida.ama-assn.org/institution/200253,,,,"310 S Limestone, Lexington, KY 40508"
77,200284, Shriners Hospitals for Children (Lexington)  ,https://freida.ama-assn.org/institution/200284,,"['Univ of Toledo Coll of Med and Life Sciences', 'Marshall Univ Joan C Edwards Sch of Med']",['Univ of Kentucky Coll of Med'],"1900 Richmond Rd, Lexington, KY 40502-1298"
78,208011, St Claire Medical Center  ,https://freida.ama-assn.org/institution/208011,['Univ of Kentucky Coll of Med'],['Lincoln Memorial Univ DeBusk Coll of Osteopathic Med'],['Univ of Pikeville Kentucky Coll of Osteopathic Med'],"222 Medical Circle, Morehead, KY 40351-1180"
79,208052, St Elizabeth Family Practice Center  ,https://freida.ama-assn.org/institution/208052,,,,"413 S Loop Rd, Edgewood, KY 41017"
80,200463, St Elizabeth Medical Center  ,https://freida.ama-assn.org/institution/200463,,"['Univ of Cincinnati Coll of Med', 'West Virginia Sch of Osteopathic Med', 'Burrell Coll of Osteopathic Med']","['Univ of Kentucky Coll of Med', 'Univ of Pikeville Kentucky Coll of Osteopathic Med']","1 Medical Village Dr, Edgewood, KY 41017-3422"
81,208050, St Elizabeth Sports Medicine Center  ,https://freida.ama-assn.org/institution/208050,,,,"830 Thomas More Pkwy, Edgewood, KY 41017"
82,200261, St Joseph Hospital  ,https://freida.ama-assn.org/institution/200261,,Univ of Kentucky Coll of Med,,"1 St Joseph Dr, Lexington, KY 40504-3754"
83,207044, T J Samson Community Hospital  ,https://freida.ama-assn.org/institution/207044,,,Univ of Louisville Sch of Med,"1301 N Race St, Glasgow, KY 42141"
84,208066, The Medical Center  ,https://freida.ama-assn.org/institution/208066,,"['Kansas City Univ of Med and Biosciences Coll of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",[],"250 Park St, Bowling Green, KY 42101"
85,208032, Toyota Motor Manufacturing of North America  ,https://freida.ama-assn.org/institution/208032,,,,"1001 Cherry Blossom Way, Georgetown, KY 40324"
86,208080, UC Health Dermatology (Crestview Hills)  ,https://freida.ama-assn.org/institution/208080,,,,"2701 Chancellor Dr, Crestview Hills, KY 41017"
87,208060, UC Health Orthopaedics and Sports Medicine (NKY)  ,https://freida.ama-assn.org/institution/208060,,,,"7570 Hwy 42, Florence, KY 41042"
88,208028, University Neurologists PSC  ,https://freida.ama-assn.org/institution/208028,,,,"601 S Floyd St, Louisville, KY 40202"
89,200513, University of Kentucky College of Medicine  ,https://freida.ama-assn.org/institution/200513,['Univ of Kentucky Coll of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'Marshall Univ Joan C Edwards Sch of Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",[],"800 Rose St, Lexington, KY 40536"
90,200505, University of Kentucky Hospital  ,https://freida.ama-assn.org/institution/200505,['Univ of Kentucky Coll of Med'],"['San Juan Bautista Sch of Med', 'West Virginia Sch of Osteopathic Med']",['Univ of Virginia Sch of Med'],"800 Rose St, Lexington, KY 40536-0293"
91,208053, University of Louisville Division of Dermatology  ,https://freida.ama-assn.org/institution/208053,,,,"3810 Springhurst Blvd, Louisville, KY 40241"
92,200283, University of Louisville Hospital  ,https://freida.ama-assn.org/institution/200283,['Univ of Louisville Sch of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med', 'Burrell Coll of Osteopathic Med']",[],"530 S Jackson St, Louisville, KY 40202-3611"
93,200507, University of Louisville School of Medicine  ,https://freida.ama-assn.org/institution/200507,['Univ of Louisville Sch of Med'],"['Midwestern Univ Arizona Coll of Osteopathic Med', 'West Virginia Sch of Osteopathic Med', 'Lincoln Memorial Univ DeBusk Coll of Osteopathic Med']",['Pacific Northwest Univ of Health Sciences Coll of Osteopathic Med'],"323 E Chestnut St, Louisville, KY 40202"
94,200352, Veterans Affairs Medical Center (Lexington)  ,https://freida.ama-assn.org/institution/200352,['Univ of Kentucky Coll of Med'],['Univ of Louisville Sch of Med'],[],"1101 Veteran's Dr, Lexington, KY 40502"
95,200179, Veterans Affairs Medical Center (Louisville)  ,https://freida.ama-assn.org/institution/200179,Univ of Louisville Sch of Med,,,"800 Zorn Ave, Louisville, KY 40206-1499"
96,208048, Weisskopf Child Evaluation Center  ,https://freida.ama-assn.org/institution/208048,,Univ of Louisville Sch of Med,,"571 S Floyd St, Louisville, KY 40202"
97,200005, Western Kentucky Heart and Lung Associates  ,https://freida.ama-assn.org/institution/200005,,,,"825 2nd Ave, Bowling Green, KY 42101"
98,208090, Whitesburg ARH Hospital  ,https://freida.ama-assn.org/institution/208090,['Lincoln Memorial Univ DeBusk Coll of Osteopathic Med'],,['Univ of Pikeville Kentucky Coll of Osteopathic Med'],"240 Hospital Rd, Whitesburg, KY 41858"
99,208073, Yellow Ambulance EMS  ,https://freida.ama-assn.org/institution/208073,,Univ of Louisville Sch of Med,,"421 Gernert Ct, Louisville, KY 40217"
